"Gene","X25L000343","X25L000344","X25L000345","X25L000346","X25L000347","X25L000348"
"ENSG00000000003",1496.57965030847,1795.45433405378,1656.4092687099,1520.047396792,1617.62990223472,1387.10098059989
"ENSG00000000005",0,0,0,0,1.08784795039322,0
"ENSG00000000419",68.3049811141372,66.1309146981135,89.5600860744293,33.5239704457898,64.1830290732002,53.179590310539
"ENSG00000000457",40.2824247596194,45.1894583770442,61.5160187177898,51.1681654172582,42.4260700653357,29.9135195496782
"ENSG00000000460",206.666353114569,139.977102777674,189.97594015788,97.9252820916493,126.190362245614,250.387237712121
"ENSG00000000938",0.875704886078683,0,0,0,4.35139180157289,0
"ENSG00000000971",11.3841635190229,4.4087276465409,12.665062677192,12.3509364800278,10.8784795039322,6.64744878881738
"ENSG00000001036",891.467574028099,1045.97063414183,879.31720873076,1186.57211183125,1051.94896803025,976.067063824685
"ENSG00000001084",66.5535713419799,110.218191163522,99.5112067493658,112.040638068824,78.3250524283121,76.4456610713998
"ENSG00000001167",35.903900329226,59.5178232283021,35.2812460293206,86.4565553601949,45.6896139165154,55.3954065734781
"ENSG00000001460",156.751174608084,95.8898263122645,133.887805444601,133.213672034586,90.2913798826375,122.977802593121
"ENSG00000001461",162.005403924556,184.064379243082,109.462327424302,226.727905383368,178.407063864489,238.200248265956
"ENSG00000001497",279.3498586591,416.624762598115,282.249968234565,437.576035292415,390.537414191167,467.537231480155
"ENSG00000001561",45.5366540760915,29.7589116141511,23.5208306862137,38.8172289372303,26.1083508094374,52.0716821790694
"ENSG00000001617",0,2.20436382327045,6.33253133859601,10.586516982881,2.17569590078645,8.8632650517565
"ENSG00000001626",0,1.10218191163522,0,0,0,0
"ENSG00000001629",53.4179980507996,55.1090955817612,73.2764340608967,44.9926971772443,44.6017659661221,38.7767846014347
"ENSG00000001630",109.463110759835,106.911645428617,108.557680090217,60.8724726515658,102.257707336963,146.243873353982
"ENSG00000001631",112.090225418071,131.159647484592,132.078510776431,119.098316057411,83.7642921802782,136.272700170756
"ENSG00000002016",15.7626879494163,5.51090955817612,21.7115360180435,13.2331462286013,9.79063155353901,34.3451520755564
"ENSG00000002330",355.536183747945,264.523658792454,299.438267582183,288.482587783507,308.948817911675,218.257901899504
