"Gene","GeneName","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000000001","Gnai3",24.3653569147497,0.270768797582203,0.991903827486586,0.469960752695965,0.802366471298479
"ENSMUSG00000000056","Narf",17.7681516867822,0.208983931491135,0.972416230930768,0.572255799291168,0.856256353957974
"ENSMUSG00000000078","Klf6",236.755198802748,-0.405576481080046,0.897129271267084,0.414538685382174,0.764241341597381
"ENSMUSG00000000085","Scmh1",9.61214602071577,0.200659095059146,1.00921417765988,0.488654826355585,0.813294820770743
"ENSMUSG00000000088","Cox5a",48.3661900566213,-0.597764606232557,1.21588779170934,0.102096463120551,0.353603914987279
"ENSMUSG00000000126","Wnt9a",2.16099027919927,0.206967597124078,1.04584384530495,0.24609802812536,NA
"ENSMUSG00000000127","Fer",2.85695661164086,0.222175066223589,1.05132365022264,0.193076705542665,NA
"ENSMUSG00000000131","Xpo6",0.799947851259442,0.186230156647904,1.03634179999928,0.425056790439312,NA
"ENSMUSG00000000134","Tfe3",95.8748020021629,-0.395134826294319,1.01924713393477,0.328561303839903,0.682937273012855
"ENSMUSG00000000142","Axin2",4.02058626317778,0.371437734517028,1.11374643899851,0.0730638126014347,NA
"ENSMUSG00000000149","Gna12",3.67028724836286,-0.186253164447347,0.996602737903937,0.537398130946388,NA
"ENSMUSG00000000168","Dlat",12.3318409653211,-0.531535461911718,1.17312883680173,0.113143684180022,0.378603017957539
"ENSMUSG00000000171","Sdhd",172.826751689498,-0.247084845715468,0.88318959743327,0.59458179810848,0.867040661243067
"ENSMUSG00000000184","Ccnd2",22.2193995278383,2.50742925964703,2.63636000079658,0.00842591960849988,0.0976955905224214
"ENSMUSG00000000194","Gpr107",2.46251074503133,0.143922737418313,0.987588055046404,0.648693231854877,NA
"ENSMUSG00000000202","Btbd17",4.51131505330124,0.144323083482196,0.997888233819785,0.599120299043211,NA
"ENSMUSG00000000223","Drp2",0.471150027530438,0.169280000692285,1.03010068912305,0.552819426718575,NA
"ENSMUSG00000000247","Lhx2",26.487791150305,-0.440689445367019,1.00944406728669,0.317467737558858,0.67334989319722
"ENSMUSG00000000253","Gmpr",6.67485612350789,0.0433625018241883,0.944749932156157,0.908842017513435,0.975110951962938
"ENSMUSG00000000266","Mid2",0.471150027530438,0.169280000692285,1.03010068912305,0.552819426718575,NA
"ENSMUSG00000000276","Dgke",8.61165907251133,0.494453295547716,1.20024643524254,0.0177844062251355,0.141947774898921
"ENSMUSG00000000278","Scpep1",2.17128702484706,0.207748119660823,1.0462291712541,0.242153890502905,NA
"ENSMUSG00000000282","Mnt",128.297334831595,-0.411768938206336,1.07365744096924,0.23798023472401,0.586622319628081
"ENSMUSG00000000295","Hddc2",45.7058907656435,-0.170245426327838,0.97008032810463,NA,NA
"ENSMUSG00000000296","Tpd52l1",0.408187182611469,-0.176669930419728,1.03195869476103,0.533446437460743,NA
"ENSMUSG00000000301","Pemt",3.70094369860151,0.111628384364803,0.990378051024988,0.686906976911197,NA
"ENSMUSG00000000305","Cdh4",3.66033689090001,0.472364016556274,1.07684206803812,0.257164664346666,NA
"ENSMUSG00000000308","Ckmt1",12.1137495489423,0.508639781824209,1.21459988130158,0.0106011686909411,0.109010648175742
"ENSMUSG00000000317","Bcl6b",1.95889533619714,-0.282485432567858,1.07155755029482,0.196743310475595,NA
"ENSMUSG00000000326","Comt",116.744480640936,0.290593468883458,0.88743014809673,0.553007138378859,0.844583607394009
"ENSMUSG00000000339","Rtca",96.7624473757132,-0.0195510498824099,0.853994843678674,0.957759749665027,0.991483672514248
"ENSMUSG00000000340","Dbt",1.41345008259131,0.19938009430865,1.04213668240306,0.3143585714227,NA
"ENSMUSG00000000346","Dazap2",62.7357212970875,-0.0504793095654908,0.897618566269972,NA,NA
"ENSMUSG00000000355","Mcts1",4.5384035236395,-0.044994223084556,0.932130420202084,0.903113997957004,NA
"ENSMUSG00000000374","Trappc10",27.809152912619,0.564442604162824,1.25524523923573,0.0242219002545596,0.164509300424312
"ENSMUSG00000000378","Ccm2",165.06403666722,-0.0270142658324906,0.875049732213283,0.940797217559679,0.987040089545483
"ENSMUSG00000000384","Tbrg4",15.8864687768057,0.358161649487352,0.953046728067964,0.439299623592831,0.782516498078523
"ENSMUSG00000000392","Fap",1.94273049591579,0.205844473898517,1.04526964680745,0.259284639728976,NA
"ENSMUSG00000000399","Ndufa9",4.72666764975223,-0.0685296987073351,0.979063351555574,0.80600863177556,NA
"ENSMUSG00000000409","Lck",19.1187633315294,-0.164168698039578,1.00392374128456,0.532124226814468,0.834153711091614
"ENSMUSG00000000416","Cttnbp2",0.799947851259442,0.186230156647904,1.03634179999928,0.425056790439312,NA
"ENSMUSG00000000420","Galnt1",10.0726657247863,0.98391012891807,1.86920198749732,0.00883179649079173,0.0999340827823522
"ENSMUSG00000000439","Mkrn2",61.3667845599043,0.256151207549213,0.985985250073353,0.495828920761267,0.818393663881001
"ENSMUSG00000000440","Pparg",0.270123784899908,0.141911096737589,1.02273190305336,0.804386493838456,NA
"ENSMUSG00000000441","Raf1",5.01244087169129,-0.145922244620559,0.954146174339239,0.68910054829534,NA
"ENSMUSG00000000489","Pdgfb",14.1785215437396,0.13695687852,0.98653843210909,NA,NA
"ENSMUSG00000000531","Tamalin",71.389034605399,-0.119491096251343,0.915296338547424,0.765374477000624,0.939405026208769
"ENSMUSG00000000532","Acvr1b",3.76381680329435,0.415185189696822,1.12364395561219,0.134066623899916,NA
"ENSMUSG00000000538","Tom1l2",6.23184845361803,0.026727000431928,0.938878229473967,0.947925804710246,0.987823946004663
"ENSMUSG00000000552","Zfp385a",0.62820003670725,0.178453769394388,1.03332874979163,0.483117407628455,NA
"ENSMUSG00000000560","Gabra2",11.4785613501698,0.50285442707747,1.09017905945372,0.204354232171402,0.537586040154742
"ENSMUSG00000000561","Wdr77",13.1594099339432,0.316136561226362,0.894319127241741,0.517329718654777,0.829409686741682
"ENSMUSG00000000563","Atp5pb",27.237111915774,-0.0467178535609437,0.9515067443141,NA,NA
"ENSMUSG00000000567","Sox9",3.85606538108082,0.37727839039466,1.11654075213224,0.0735769844530425,NA
"ENSMUSG00000000568","Hnrnpd",6.7247097040405,0.403541473811979,1.06052348411662,0.279570841431343,0.632960425026299
"ENSMUSG00000000579","Dynlt1c",14.347532919267,-0.465397451561345,0.982743911734111,0.329670083989158,0.683728716701843
"ENSMUSG00000000581","C1d",4.9978656685156,0.469134406318057,1.16232808733549,0.0893456677016875,NA
"ENSMUSG00000000594","Gm2a",0.228556528931269,0.14559485563783,1.02323494707503,0.70028579871884,NA
"ENSMUSG00000000605","Clcn4",24.2069409893178,0.609674759743603,1.13889622730258,NA,NA
"ENSMUSG00000000627","Sema4f",0.376788168564433,-0.174498862812396,1.03101260684682,0.547422330990618,NA
