sn_sample,lysate_sample,log10_enrichment_factor
24L006479,24L006460,0.4024106005044613
24L006479,24L006460,0.18520146936249143
24L006479,24L006460,-0.5540451163143489
24L006479,24L006460,-0.31085777446359425
24L006479,24L006460,0.0653190494475764
24L006479,24L006460,0.30212673558623726
24L006479,24L006460,-0.429428631660945
24L006479,24L006460,-0.12510112075953422
24L006479,24L006460,-0.07158559033870467
24L006479,24L006460,-0.27839275721806456
24L006479,24L006460,-0.8378141338365639
24L006479,24L006460,-0.5430307481601894
24L006479,24L006460,0.5124773538237404
24L006479,24L006460,-0.3303825166030922
24L006479,24L006460,0.3202162656587277
24L006479,24L006460,-0.1997451749392687
24L006479,24L006460,-0.570991138115118
24L006479,24L006460,0.23454268844160325
24L006479,24L006460,-0.7051232751861894
24L006479,24L006460,-0.28451986262206164
24L006479,24L006460,-1.1404409136543507
24L006479,24L006460,-0.37641647336542355
24L006479,24L006460,-1.1348378306402143
24L006479,24L006460,-0.4074047018962804
24L006479,24L006460,0.641101930557762
24L006479,24L006460,0.4473861998089449
24L006479,24L006460,0.3144682386535966
24L006479,24L006460,0.8744446940806583
24L006479,24L006460,-0.5848811984435565
24L006479,24L006460,0.9065894444970743
24L006479,24L006460,0.7628072113127276
24L006479,24L006460,0.33106886969028626
24L006479,24L006460,0.4110670836480948
24L006479,24L006460,-0.6077294095400197
24L006479,24L006460,-0.606680234015289
24L006479,24L006460,0.2837072669544263
24L006479,24L006460,-0.358687706404992
24L006479,24L006460,-0.6079747043682879
24L006479,24L006460,-0.23458454666113304
24L006479,24L006460,0.4032477106010478
24L006479,24L006460,-0.4416177563150533
24L006479,24L006460,-0.6584216304266605
24L006479,24L006460,0.12922968888723954
24L006479,24L006460,0.4155379180669918
24L006479,24L006460,-0.6825746577311104
24L006479,24L006460,0.3982086860766918
24L006479,24L006460,-0.33690793208174996
24L006479,24L006460,0.19046738452172787
24L006479,24L006460,-0.22835961166161933
24L006479,24L006460,0.8953738097036876
24L006479,24L006460,-0.5889266627475829
24L006479,24L006460,-0.5092483209703003
24L006479,24L006460,-0.9883631363779422
24L006479,24L006460,0.1302119422491465
24L006479,24L006460,-0.08956279538054505
24L006479,24L006460,0.037908277743149935
24L006479,24L006460,-0.471376500952156
24L006479,24L006460,-0.15141442693200474
24L006479,24L006460,-0.5593277461878877
24L006479,24L006460,0.12070733762072598
24L006479,24L006460,-0.1117937950376262
24L006479,24L006460,0.31973037163421625
24L006479,24L006460,0.30976595616485175
24L006479,24L006460,-0.5650620891029593
24L006479,24L006460,0.06045016051553588
24L006479,24L006460,-0.6229837513333076
24L006479,24L006460,0.32022837775653573
24L006479,24L006460,0.3532305911933957
24L006479,24L006460,-0.25328146317345
24L006479,24L006460,-0.02188871451987044
24L006479,24L006460,0.21492580749429815
24L006479,24L006460,0.18845607793071126
24L006479,24L006460,-0.7176953669956728
24L006479,24L006460,0.5107498077701855
24L006479,24L006460,-0.09802584316661318
24L006479,24L006460,-0.4037770651217399
24L006479,24L006460,0.26392211086848016
24L006479,24L006460,-0.5736237723151606
24L006479,24L006460,-1.2009370579470757
24L006479,24L006460,0.37191682692592587
24L006479,24L006460,-0.6381594500570391
24L006479,24L006460,-0.2828110289875874
24L006479,24L006460,-0.40008066807391823
24L006479,24L006460,-0.6754107529019199
24L006479,24L006460,-0.7662564050054116
24L006479,24L006460,0.5052969783036696
24L006479,24L006460,-0.41442606516600666
24L006479,24L006460,-0.6479403124198544
24L006479,24L006460,0.16304862731728378
24L006479,24L006460,-1.1594134586166305
24L006479,24L006460,0.5255213238484698
24L006479,24L006460,-0.6052297063654748
24L006479,24L006460,-0.1784949009608239
24L006479,24L006460,0.31345673882076747
24L006479,24L006460,-0.49376978844023256
24L006479,24L006460,-0.5214542501722397
24L006479,24L006460,-0.8120138955660867
24L006479,24L006460,-0.11538849639259788
24L006479,24L006460,0.012462624883737288
24L006479,24L006460,0.288135966166902
24L006479,24L006460,-0.20296795135865942
24L006479,24L006460,-0.7369111013175609
24L006479,24L006460,-0.7244573392849194
24L006479,24L006460,-0.5582560539978246
24L006479,24L006460,0.22774283485594413
24L006479,24L006460,0.08232528629163498
24L006479,24L006460,0.8629036141096846
24L006479,24L006460,-0.4455365510103654
24L006479,24L006460,-0.34700825898607573
24L006479,24L006460,-0.2789159851040631
24L006479,24L006460,-0.303889403048937
24L006479,24L006460,0.06971036589570279
24L006479,24L006460,-0.03458346606476989
24L006479,24L006460,0.32485980491964905
24L006479,24L006460,-0.600922821169231
24L006479,24L006460,-0.49536770147204257
24L006479,24L006460,-0.41474406414248927
24L006479,24L006460,-1.3240526113961628
24L006479,24L006460,-0.6311929253229621
24L006479,24L006460,-0.9040727408565518
24L006479,24L006460,-0.18920619624987425
24L006479,24L006460,-0.5630780554807489
24L006479,24L006460,-0.1871456117484179
24L006479,24L006460,0.4521004028609394
24L006479,24L006460,0.02237550247864792
24L006479,24L006460,-0.7495259562096003
24L006479,24L006460,-1.5932159290164472
24L006479,24L006460,0.9344393016171201
24L006479,24L006460,0.4934213299669652
24L006479,24L006460,-0.7961062816995933
24L006479,24L006460,-0.4695334973563408
24L006479,24L006460,-1.000264232320912
24L006479,24L006460,-0.7134172999260947
24L006479,24L006460,-0.4886666130971513
24L006479,24L006460,0.1152310345508354
24L006479,24L006460,0.42274963580795244
24L006479,24L006460,0.24267541586151437
24L006479,24L006460,-0.21353988247268074
24L006479,24L006460,0.16227614740037757
24L006479,24L006460,0.09139697840001547
24L006479,24L006460,0.6165967890317345
24L006479,24L006460,0.01905343071996106
24L006479,24L006460,-0.33690793208174985
24L006479,24L006460,-0.05226835260593803
24L006479,24L006460,-0.7260740164462824
24L006479,24L006460,-0.8094089891646671
24L006479,24L006460,0.8504724629006688
24L006479,24L006460,0.5808670124688351
24L006479,24L006460,0.3506785492790375
24L006479,24L006460,0.5100272658115856
24L006479,24L006460,0.05934928594487542
24L006479,24L006460,-1.0633408039354812
24L006479,24L006460,-0.9014894621278491
24L006479,24L006460,-0.2109696680313233
24L006479,24L006460,-0.7238525564523244
24L006479,24L006460,0.045228066729144326
24L006479,24L006460,-0.6583310863875744
24L006479,24L006460,-0.2930024463826682
24L006479,24L006460,-0.1121830495569319
24L006479,24L006460,-0.5564805518250329
24L006479,24L006460,-0.3811115945738035
24L006479,24L006460,-0.7568025166418378
24L006479,24L006460,-0.28459311799575365
24L006479,24L006460,-0.3028061638921122
24L006479,24L006460,0.7205612093893166
24L006479,24L006460,0.11042441509295738
24L006479,24L006460,-0.27000747955247734
24L006479,24L006460,-0.08374708500894297
24L006479,24L006460,-0.22680274370392267
24L006479,24L006460,-0.2817461970225826
24L006479,24L006460,-0.38266542264242515
24L006479,24L006460,0.39447182326654984
24L006479,24L006460,-0.42584901541853093
24L006479,24L006460,-0.18659815059485702
24L006479,24L006460,0.44249893020283193
24L006479,24L006460,0.5732110102664081
24L006479,24L006460,-0.0639066600180123
24L006479,24L006460,-0.14763707046474422
24L006479,24L006460,-1.6102895092446619
24L006479,24L006460,-0.2993038241498492
24L006479,24L006460,-1.24449842030037
24L006479,24L006460,-0.21100302270142943
24L006479,24L006460,-0.40932081544687626
24L006479,24L006460,0.3980597255257878
24L006479,24L006460,0.4947945169250366
24L006479,24L006460,-0.8908526380613357
24L006479,24L006460,-0.8719616046882097
24L006479,24L006460,0.7910156580760123
24L006479,24L006460,-0.4057247744955325
24L006479,24L006460,-0.5699969496262322
24L006479,24L006460,0.14674418979687032
24L006479,24L006460,0.08028687588302615
24L006479,24L006460,-0.2789159851040631
24L006479,24L006460,0.25011005416759874
24L006479,24L006460,-0.1385020532141653
24L006479,24L006460,-0.3770018456001203
24L006479,24L006460,-0.3347184702076739
24L006479,24L006460,0.0015844551120239136
24L006479,24L006460,0.26471711230760125
24L006479,24L006460,-0.014633454774659696
24L006479,24L006460,0.317681110522397
24L006479,24L006460,0.14999759212205718
24L006479,24L006460,-0.12969687244868314
24L006479,24L006460,-0.742562947629299
24L006479,24L006460,0.4919818389977557
24L006479,24L006460,-0.9456044626115053
24L006479,24L006460,-0.5311524390196949
24L006479,24L006460,-0.4459881139658963
24L006479,24L006460,0.5650797358224726
24L006479,24L006460,-1.4217582993163767
24L006479,24L006460,-0.7809155309219991
24L006479,24L006460,-0.43670363332729456
24L006479,24L006460,-0.335810915492016
24L006479,24L006460,-0.38589439277262344
24L006479,24L006460,0.3908964979023401
24L006479,24L006460,-0.29952937309384553
24L006479,24L006460,-0.014811025535734552
24L006479,24L006460,-0.14094593521551765
24L006479,24L006460,-0.6633979048023533
24L006479,24L006460,-1.239027428207486
24L006479,24L006460,0.05066735006680147
24L006479,24L006460,0.303931629873996
24L006479,24L006460,0.06678440547937907
24L006479,24L006460,-1.0824680043071913
24L006479,24L006460,0.9488802776061748
24L006479,24L006460,0.03575854869496061
24L006479,24L006460,-0.11747988257646721
24L006479,24L006460,-0.5536170420456952
24L006479,24L006460,-0.8375102826509351
24L006479,24L006460,-0.8852057895290824
24L006479,24L006460,-0.19779616612011416
24L006479,24L006460,-0.31987459278296954
24L006479,24L006460,0.05462741438241358
24L006479,24L006460,-0.490741987945401
24L006479,24L006460,-0.7670326241251888
24L006479,24L006460,-0.42584901541853093
24L006479,24L006460,0.3134567388207675
24L006479,24L006460,-0.2812549084076922
24L006479,24L006460,-0.7075738558871254
24L006479,24L006460,-0.19195990454030729
24L006479,24L006460,-0.3679706357474493
24L006479,24L006460,0.4579708509025079
24L006479,24L006460,-0.6575926157422012
24L006479,24L006460,-0.21256946437606608
24L006479,24L006460,0.6748398107553467
24L006479,24L006460,-0.12683684464015688
24L006479,24L006460,0.6443325696178127
24L006479,24L006460,-0.1889665556400435
24L006479,24L006460,-0.10228489442896463
24L006479,24L006460,0.6570113780993617
24L006479,24L006460,0.5476986492161805
24L006479,24L006460,-0.2663670057246427
24L006479,24L006460,-0.25846215527323624
24L006479,24L006460,-0.3611765068086867
24L006479,24L006460,0.007900988160818469
24L006479,24L006460,-0.50825633097978
24L006479,24L006460,0.05875841671627008
24L006479,24L006460,0.05697627698606457
24L006479,24L006460,0.12759041693272388
24L006479,24L006460,-0.7961817995006479
24L006479,24L006460,-0.6229913523565401
24L006479,24L006460,-1.5042490492360527
24L006479,24L006460,-0.49629349763457853
24L006479,24L006460,0.35845550469034626
24L006479,24L006460,0.06539466195137326
24L006479,24L006460,-0.5098406718926014
24L006479,24L006460,-0.07541079430177938
24L006479,24L006460,-0.6740450164422723
24L006479,24L006460,0.3151198614382016
24L006479,24L006460,0.1304227833953376
24L006479,24L006460,-0.5989138198440244
24L006479,24L006460,-0.20317657212902546
24L006479,24L006460,-0.26172482227488053
24L006479,24L006460,0.30270106380343453
24L006479,24L006460,0.33464323979082244
24L006479,24L006460,0.4169083255178568
24L006479,24L006460,-0.2693881189059343
24L006479,24L006460,0.1465516122391054
24L006479,24L006460,0.20804159016681492
24L006479,24L006460,-0.381569429438557
24L006479,24L006460,0.33543730051774157
24L006479,24L006460,-0.25472117589439985
24L006479,24L006460,-0.11565862283924026
24L006479,24L006460,-1.2309988954542999
24L006479,24L006460,0.3793341004746405
24L006479,24L006460,-0.28849382218860425
24L006479,24L006460,0.13547920666132732
24L006479,24L006460,-0.3644353976334891
24L006479,24L006460,-0.6672334610982378
24L006479,24L006460,-0.15588791801797577
24L006479,24L006460,-0.7009896734928203
24L006479,24L006460,0.21476673140796512
24L006479,24L006460,-1.0739679860259082
24L006479,24L006460,-0.017394530723755568
24L006479,24L006460,0.13203229812352524
24L006479,24L006460,0.4140507230256443
24L006479,24L006460,-0.2800585190554907
24L006479,24L006460,-0.46609125094532344
24L006479,24L006460,0.7071088969026239
24L006479,24L006460,-0.3395572312545363
24L006479,24L006460,0.08567700826575941
24L006479,24L006460,-0.09229469885750718
24L006479,24L006460,-0.12630582189790487
24L006479,24L006460,-0.04067681929953749
24L006479,24L006460,-0.4190946882690999
24L006479,24L006460,-0.9285024897315474
24L006479,24L006460,-0.2170016328012364
24L006479,24L006460,-0.044699386932577086
24L006479,24L006460,-0.008619278854210861
24L006479,24L006460,0.08279718617218122
24L006479,24L006460,-0.863677843598998
24L006479,24L006460,-0.43533911821033916
24L006479,24L006460,-0.4193668878906107
24L006479,24L006460,0.09361670761811519
24L006479,24L006460,-0.2194021618234927
24L006479,24L006460,-0.40385472171236314
24L006479,24L006460,-0.6667813538154486
24L006479,24L006460,-0.5169774890194665
24L006479,24L006460,0.042551822824301415
24L006479,24L006460,-1.0284878125693344
24L006479,24L006460,0.04832663598016511
24L006479,24L006460,-0.5124054870368997
24L006479,24L006460,0.05249949404053732
24L006479,24L006460,-0.7556447459136822
24L006479,24L006460,-0.09509389283054286
24L006479,24L006460,0.04810763739116531
24L006479,24L006460,-0.2790892524041483
24L006479,24L006460,-1.052460233277682
24L006479,24L006460,-0.3485004656967505
24L006479,24L006460,0.06960286180153649
24L006479,24L006460,-0.09061672599773359
24L006479,24L006460,-0.12947545680138295
24L006479,24L006460,-0.9622026389939881
24L006479,24L006460,-0.20997581230087795
24L006479,24L006460,-0.9946209470837701
24L006479,24L006460,-0.6996835236905365
24L006479,24L006460,0.5349427234181708
24L006479,24L006460,-0.29182955734656185
24L006479,24L006460,0.29545647004693104
24L006479,24L006460,-0.04651612574652586
24L006479,24L006460,0.03375799172362574
24L006479,24L006460,-0.49101082195816004
24L006479,24L006460,-0.5364802869869539
24L006479,24L006460,-0.9085564057419813
24L006479,24L006460,0.46385553527159396
24L006479,24L006460,-0.8726808774011432
24L006479,24L006460,-0.28575540963436863
24L006479,24L006460,-1.6381389434780413
24L006479,24L006460,-0.8103949021463183
24L006479,24L006460,-0.6326235849726154
24L006479,24L006460,-0.2150310083097565
24L006479,24L006460,-0.25834568891458837
24L006479,24L006460,-0.3756851991217785
24L006479,24L006460,0.31946998921601205
24L006479,24L006460,0.156422815877982
24L006479,24L006460,-0.4138213166735527
24L006479,24L006460,0.023041000200877276
24L006479,24L006460,0.6712865465335217
24L006479,24L006460,-0.9895762481096398
24L006479,24L006460,-0.382665422642425
24L006479,24L006460,0.3233102716336391
24L006479,24L006460,-1.0393259800085786
24L006479,24L006460,-0.6379379277457311
24L006479,24L006460,-0.3166610862512396
24L006479,24L006460,-1.3652758157788114
24L006479,24L006460,-0.9092656159199026
24L006479,24L006460,-0.5008100185411063
24L006479,24L006460,-0.42772248388010436
24L006479,24L006460,0.2750435664748021
24L006479,24L006460,-0.13299037053501442
24L006479,24L006460,-0.04855046694889291
24L006479,24L006460,0.30471264363195116
24L006479,24L006460,0.06928137332014184
24L006479,24L006460,0.05310492408049929
24L006479,24L006460,0.02740621314838556
24L006479,24L006460,-0.059082311144181394
24L006479,24L006460,0.01242674315678635
24L006479,24L006460,-0.1878744896079826
24L006479,24L006460,0.25875854446573704
24L006479,24L006460,-1.1608166730260687
24L006479,24L006460,0.14082655979417125
24L006479,24L006460,0.09922137309250448
24L006479,24L006460,-0.4466440294412808
24L006479,24L006460,-0.4430259468766302
24L006479,24L006460,0.2563131985627036
24L006479,24L006460,-0.2373993358360503
24L006479,24L006460,-0.6029394339861593
24L006479,24L006460,-0.9143084524093159
24L006479,24L006460,-0.25975768497446
24L006479,24L006460,-0.42411865774594215
24L006479,24L006460,-0.7187611208603327
24L006479,24L006460,0.32155609044426714
24L006479,24L006460,-0.19553833276772836
24L006479,24L006460,0.1246327259101018
24L006479,24L006460,0.028553553602289165
24L006479,24L006460,-0.1535850767906728
24L006479,24L006460,-0.5006252919573326
24L006479,24L006460,0.2662371178541227
24L006479,24L006460,-0.33769193597275654
24L006479,24L006460,-0.10289866739220627
24L006479,24L006460,-0.3673295007198836
24L006479,24L006460,-0.4261985482196143
24L006479,24L006460,0.29840151330943093
24L006479,24L006460,-0.10775994372389407
24L006479,24L006460,-1.7437628349657661
24L006479,24L006460,-0.0017236601834629691
24L006479,24L006460,-0.011354442999582354
24L006479,24L006460,-0.7169085002763779
24L006479,24L006460,-0.48849166483257994
24L006479,24L006460,-0.311431225859824
24L006479,24L006460,-0.3426229451816074
24L006479,24L006460,0.06107850261749961
24L006479,24L006460,-0.20824132295420691
24L006479,24L006460,-0.07792391441807496
24L006479,24L006460,-0.6304221372760335
24L006479,24L006460,-0.23564232956704953
24L006479,24L006460,0.3518864431842832
24L006479,24L006460,-0.081729235371479
24L006479,24L006460,-0.9119150431984783
24L006479,24L006460,0.0815427903941934
24L006479,24L006460,-0.45367709156739733
24L006479,24L006460,-0.3288616638862023
24L006479,24L006460,0.5003023838180702
24L006479,24L006460,-0.32536433767209905
24L006479,24L006460,-0.18620951085164977
24L006479,24L006460,0.32246551911865706
24L006479,24L006460,-0.2565908507618736
24L006479,24L006460,-0.47753254880306517
24L006479,24L006460,0.2069455928855998
24L006479,24L006460,-0.4983840484526835
24L006479,24L006460,0.8477067750395265
24L006479,24L006460,-0.4088256705559323
24L006479,24L006460,0.2989006423338722
24L006479,24L006460,-0.48501125593655114
24L006479,24L006460,-0.2920112831942108
24L006479,24L006460,-0.6821270573188848
24L006479,24L006460,-0.788221923195127
24L006479,24L006460,0.1461951507489921
24L006479,24L006460,-1.2951531839747485
24L006479,24L006460,-0.553368899231765
24L006479,24L006460,0.302634165938253
24L006479,24L006460,-0.7136681239925998
24L006479,24L006460,0.14326264431061383
24L006479,24L006460,-0.03505540874405394
24L006479,24L006460,0.08017260289673248
24L006479,24L006460,-0.31271043858717734
24L006479,24L006460,-0.21196919547345
24L006479,24L006460,-0.40305012295717846
24L006479,24L006460,0.045835646145251215
24L006479,24L006460,0.0990439918645117
24L006479,24L006460,-0.015982136905569894
24L006479,24L006460,-0.567879945681418
24L006479,24L006460,-0.6938893330748812
24L006479,24L006460,-0.3553642477042136
24L006479,24L006460,-0.21629840150853685
24L006479,24L006460,0.43309452199698517
24L006479,24L006460,-0.10527122838217008
24L006479,24L006460,-0.03661590512873184
24L006479,24L006460,0.07613441497375227
24L006479,24L006460,-0.3055834083932006
24L006479,24L006460,-0.8757747827462177
24L006479,24L006460,-0.5323951174653259
24L006479,24L006460,-0.33211963129527544
24L006479,24L006460,0.6507544920966889
24L006479,24L006460,0.23637220031183623
24L006479,24L006460,-0.7475599062699252
24L006479,24L006460,-0.48055679171738136
24L006479,24L006460,-0.8757747827462178
24L006479,24L006460,-0.6532575448266532
24L006479,24L006460,-0.17382985960180883
24L006479,24L006460,-0.2461353014768211
24L006479,24L006460,-0.20511060721600557
24L006479,24L006460,-0.04867224346775332
24L006479,24L006460,-0.3278257424245672
24L006479,24L006460,-0.1453473549652941
24L006479,24L006460,-0.25607537422753535
24L006479,24L006460,-0.5873415529561288
24L006479,24L006460,0.06454135092197923
24L006479,24L006460,-0.6559338706493189
24L006479,24L006460,0.1304534853487562
24L006479,24L006460,-0.0036932530463674854
24L006479,24L006460,-1.6890904501931123
24L006479,24L006460,-0.5449070374061349
24L006479,24L006460,-0.134708547279657
24L006479,24L006460,-1.2789159851040632
24L006479,24L006460,-0.6682146079984949
24L006479,24L006460,-0.02973265702383382
24L006479,24L006460,0.35970816686079155
24L006479,24L006460,0.07039744155116984
24L006479,24L006460,-1.096146419858601
24L006479,24L006460,0.5317768580593956
24L006479,24L006460,0.570091925600956
24L006479,24L006460,0.031967084105744864
24L006479,24L006460,-0.2087592208911923
24L006479,24L006460,-1.196174928290218
24L006479,24L006460,0.38540833020488513
24L006479,24L006460,-0.046873320719232066
24L006479,24L006460,0.05201909156068915
24L006479,24L006460,-0.7163645350597744
24L006479,24L006460,-0.5780553675112514
24L006479,24L006460,-0.8778627410078826
24L006479,24L006460,-0.8317579537618439
24L006479,24L006460,0.09375592139891106
24L006479,24L006460,-0.1076178739706635
24L006479,24L006460,-0.12095467320420379
24L006479,24L006460,0.4725419638685485
24L006479,24L006460,-0.19131353703821924
24L006479,24L006460,-0.015912266259482288
24L006479,24L006460,-0.20864761536701762
24L006479,24L006460,-1.0774272652140864
24L006479,24L006460,-0.38422482999794627
24L006479,24L006460,-0.7914213960559401
24L006479,24L006460,-0.30859433180228346
24L006479,24L006460,0.6458488174778129
24L006479,24L006460,0.13356243489455027
24L006479,24L006460,-0.297943158080252
24L006479,24L006460,-0.6809725599709329
24L006479,24L006460,-0.9641161786266982
24L006479,24L006460,-1.1454608657305623
24L006479,24L006460,-1.2928260547848824
24L006479,24L006460,0.22314659618584312
24L006479,24L006460,-0.7162426962367272
24L006479,24L006460,-1.4985174102650662
24L006479,24L006460,0.4532145459923663
24L006479,24L006460,-0.9010216609019983
24L006479,24L006460,0.1978904493902125
24L006479,24L006460,0.004868351345064053
24L006479,24L006460,-0.20100051480171213
24L006479,24L006460,0.29692108348691804
24L006479,24L006460,-0.2212521790425565
24L006479,24L006460,0.10478358445336422
24L006479,24L006460,0.5751940754292948
24L006479,24L006460,0.0007840493083766905
24L006479,24L006460,0.48063385490025157
24L006479,24L006460,-0.2974162253312847
24L006479,24L006460,0.1638477981400638
24L006479,24L006460,-0.5345246314640134
24L006479,24L006460,-0.7160180462469402
24L006479,24L006460,-0.9344202956589917
24L006479,24L006460,-0.8930393926112081
24L006479,24L006460,0.1851225815189748
24L006479,24L006460,-0.2904398527393609
24L006479,24L006460,0.04367962085152617
24L006479,24L006460,-0.687612897675159
24L006479,24L006460,0.3464322556974282
24L006479,24L006460,-1.1777194955749852
24L006479,24L006460,-0.12273663931908171
24L006479,24L006460,0.10807196689481108
24L006479,24L006460,0.14167268458825788
24L006479,24L006460,-0.7104885948943427
24L006479,24L006460,-0.4350570172053547
24L006479,24L006460,-0.47027821514140267
24L006479,24L006460,-0.42550064418879013
24L006479,24L006460,-0.7234474309734099
24L006479,24L006460,0.591610039305638
24L006479,24L006460,0.12695354591476038
24L006479,24L006460,0.7782787390805577
24L006479,24L006460,-0.5902007074221681
24L006479,24L006460,0.060076532790279254
24L006479,24L006460,-0.8761478872689726
24L006479,24L006460,-0.574094398715532
24L006479,24L006460,-1.5473899468123216
24L006479,24L006460,-0.841612708433501
24L006479,24L006460,0.621404845968876
24L006479,24L006460,-0.004494288284656706
24L006479,24L006460,-0.47556299901535637
24L006479,24L006460,-0.3742721700434979
24L006479,24L006460,-0.09578951236569236
24L006479,24L006460,-0.13122753042604893
24L006479,24L006460,-1.3259125477802867
24L006479,24L006460,-0.6423214008385234
24L006479,24L006460,-1.7229337289178634
24L006479,24L006460,-0.07435609831185361
24L006479,24L006460,-0.16217172711103484
24L006479,24L006460,-0.6161094902500583
24L006479,24L006460,-0.7853565869054637
24L006479,24L006460,0.28602834346206396
24L006479,24L006460,-0.3981393210560991
24L006479,24L006460,0.023233326854521893
24L006479,24L006460,-0.05332866592830482
24L006479,24L006460,-0.14229384514876672
24L006479,24L006460,-0.2039890016639342
24L006479,24L006460,-0.5723081471108259
24L006479,24L006460,-1.0059147130403254
24L006479,24L006460,-1.5077195034040132
24L006479,24L006460,0.28423468475920366
24L006479,24L006460,0.1892362006263551
24L006479,24L006460,-0.18166470570821033
24L006479,24L006460,-0.6020710269912027
24L006479,24L006460,0.5063772124350988
24L006479,24L006460,-0.2897288543862806
24L006479,24L006460,-0.02573830506688873
24L006479,24L006460,0.33463485061199444
24L006479,24L006460,-0.20244564742767732
24L006479,24L006460,-0.7924467490188487
24L006479,24L006460,-0.8673199755699592
24L006479,24L006460,-0.7154252174718846
24L006479,24L006460,-0.19181976738888548
24L006479,24L006460,-0.7702535655332657
24L006479,24L006460,0.2797299455276859
24L006479,24L006460,-0.6012759420195855
24L006479,24L006460,0.42406596169290534
24L006479,24L006460,0.34198208280892123
24L006479,24L006460,0.1603612928167326
24L006479,24L006460,-0.07861981872834425
24L006479,24L006460,0.7562652551582401
24L006479,24L006460,-0.2637895551766884
24L006479,24L006460,-0.15383842973738027
24L006479,24L006460,0.4912390265698088
24L006479,24L006460,-0.31930188927583275
24L006479,24L006460,-0.6143408189445625
24L006479,24L006460,0.03755098074076482
24L006479,24L006460,-0.6822207327404006
24L006479,24L006460,-0.33780184899818316
24L006479,24L006460,-0.7305550443641522
24L006479,24L006460,-0.4373345188126434
24L006479,24L006460,-0.5193747147326715
24L006479,24L006460,0.20885400405278598
24L006479,24L006460,-0.13815665485043108
24L006479,24L006460,-0.21802704934189215
24L006479,24L006460,0.1329662858896129
24L006479,24L006460,0.5154469226745682
24L006479,24L006460,-0.6826083226651921
24L006479,24L006460,0.04500490496092538
24L006479,24L006460,-0.06874717351039857
24L006479,24L006460,0.22976604031169975
24L006479,24L006460,-0.3671574307988659
24L006479,24L006460,-0.0608768101544869
24L006479,24L006460,-0.14599588530823393
24L006479,24L006460,-0.3246734756647382
24L006479,24L006460,-0.8200195504905998
24L006479,24L006460,-0.943503401842698
24L006479,24L006460,-1.5612827057478307
24L006479,24L006460,-0.2312219913364562
24L006479,24L006460,-0.6789973093711705
24L006479,24L006460,0.8074843376841827
24L006479,24L006460,0.2567960213559184
24L006479,24L006460,-0.4888683174753664
24L006479,24L006460,-0.5983520418162649
24L006479,24L006460,-0.4554935762171767
24L006479,24L006460,-0.43751802695461706
24L006479,24L006460,-0.6176186030353552
24L006479,24L006460,-1.0755252964598254
24L006479,24L006460,-0.40848312589443414
24L006479,24L006460,-0.7513421186153457
24L006479,24L006460,-0.35343698976571863
24L006479,24L006460,0.0996085908867115
24L006479,24L006460,0.6203884643592491
24L006479,24L006460,-0.4424181168517239
24L006479,24L006460,-0.16981791714085914
24L006479,24L006460,-0.3353391363412995
24L006479,24L006460,-0.5874555825467899
24L006479,24L006460,-0.766892151844507
24L006479,24L006460,0.3072717253376959
24L006479,24L006460,-0.29911937119235016
24L006479,24L006460,0.24626671508583867
24L006479,24L006460,-0.22049853451435672
24L006479,24L006460,-1.1472034719864281
24L006479,24L006460,-0.024463201226293495
24L006479,24L006460,0.1631353713648344
24L006479,24L006460,-0.757499657010745
24L006479,24L006460,0.20920065391706244
24L006479,24L006460,0.4200540192319556
24L006479,24L006460,0.3307729003018279
24L006479,24L006460,-0.2673083146700203
24L006479,24L006460,-0.25516335728634704
24L006479,24L006460,-0.48380087523697307
24L006479,24L006460,-0.14655323041655632
24L006479,24L006460,0.1923388815729937
24L006479,24L006460,0.24247857897611125
24L006479,24L006460,0.7459724109686654
24L006479,24L006460,-0.03654847886897772
24L006479,24L006460,0.06552406868207883
24L006479,24L006460,-0.9136450931853937
24L006479,24L006460,0.2092788981262468
24L006479,24L006460,-0.6888549964156437
24L006479,24L006460,-0.3097437595127829
24L006479,24L006460,-0.22019754925734378
24L006479,24L006460,0.5040496644971876
24L006479,24L006460,0.11025009926046943
24L006479,24L006460,-0.33494723131622206
24L006479,24L006460,-0.5725118555171128
24L006479,24L006460,0.41189801461404296
24L006479,24L006460,-0.38111159457380334
24L006479,24L006460,-0.7706056463923024
24L006479,24L006460,0.010886030797086804
24L006479,24L006460,-0.5392485377250568
24L006479,24L006460,0.6255574952704326
24L006479,24L006460,-0.8885291143224714
24L006479,24L006460,0.3976508083785898
24L006479,24L006460,-0.004604158004378245
24L006479,24L006460,-0.7079757943534863
24L006479,24L006460,-0.930984266492039
24L006479,24L006460,-0.4893541548979417
24L006479,24L006460,0.6322798887464408
24L006479,24L006460,-0.8099571222259669
24L006479,24L006460,-0.3034766497621255
24L006479,24L006460,-0.6871488743923869
24L006479,24L006460,-0.016290859273608176
24L006479,24L006460,-0.19707109017078586
24L006479,24L006460,-0.1806032908743143
24L006479,24L006460,-0.557329617927496
24L006479,24L006460,-1.0838014887349514
24L006479,24L006460,-1.2598927477906328
24L006479,24L006460,-0.15790963551824072
24L006479,24L006460,0.004195187771891083
24L006479,24L006460,-0.19056963521232995
24L006479,24L006460,0.5413584711851616
24L006479,24L006460,-1.8247530521931854
24L006479,24L006460,-1.132787949425825
24L006479,24L006460,0.032391005617561135
24L006479,24L006460,-0.8875729814852562
24L006479,24L006460,0.43061411637961666
