pathway,stouffer_pval,min_pval,n_timepoints,n_significant,mean_NES,stouffer_padj
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,0.2196999961623668,0.0142330799046151,10,0,0.04936349404682032,0.7162414001348122
GOBP_GENERATION_OF_NEURONS,0.22078224510261485,0.0943952802359882,10,0,-0.11219784013725576,0.7162414001348122
GOBP_ENDOTHELIAL_CELL_MIGRATION,0.22085502006760988,0.162426614481409,10,0,0.002415920796763937,0.7162414001348122
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,0.2222106027263262,0.0407701019252548,10,0,-0.10805149585528614,0.7162414001348122
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,0.22251085228299422,0.0053775672076176,10,0,-0.02601576105731951,0.7162414001348122
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE,0.22856512201532087,0.05890603085554,10,0,-0.020681893414932272,0.730079664739996
GOBP_CELLULAR_RESPONSE_TO_LIPID,0.22906672634036968,0.0515463917525773,10,0,0.16957945126888668,0.730079664739996
GOCC_CILIUM,0.2315630370159799,0.219658976930792,10,0,-0.017243179653660335,0.7330973366763351
GOBP_LYMPHOCYTE_ACTIVATION,0.23227968163624219,0.047244094488189,10,0,0.2162981502979746,0.7330973366763351
GOBP_MICROTUBULE_BASED_PROCESS,0.23744058064980578,0.0157770309988946,10,0,-0.016550410387661318,0.7454987389231842
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,0.23851350688887035,0.0498409331919406,10,0,0.02669276565223646,0.7454987389231842
GOBP_EMBRYO_DEVELOPMENT,0.24229342501922962,0.042042042042042,10,0,-0.38904801029097946,0.7536723364780844
GOMF_MOLECULAR_ADAPTOR_ACTIVITY,0.24812835979124848,0.044955044955045,10,0,-0.14808632939824104,0.7681294200236257
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.25014837608303064,0.0122975769215068,10,0,-0.08118865988661203,0.7684318720631418
GOCC_MICROTUBULE_ORGANIZING_CENTER,0.2512849012395563,0.0920502092050209,10,0,-0.034009028526704024,0.7684318720631418
GOCC_SOMATODENDRITIC_COMPARTMENT,0.2517891141845225,0.0128128879925351,10,0,-0.08287485180174248,0.7684318720631418
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,0.25319579060249736,0.0149212282118871,10,0,0.19065855655640623,0.7690970728629849
GOCC_PLASMA_MEMBRANE_REGION,0.2581588557822775,0.0393120393120393,10,0,0.17452235633127272,0.7740560403012199
GOBP_RESPONSE_TO_HORMONE,0.25826262945601186,0.0774058577405858,10,0,0.1794472591925967,0.7740560403012199
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.2596862381890017,0.0087924227797325,10,0,0.031095747226526214,0.7740560403012199
GOBP_MITOTIC_CELL_CYCLE,0.2598365089563009,0.0889679715302491,10,0,-0.1690385469607655,0.7740560403012199
GOCC_MICROTUBULE,0.2611244426758056,0.0939691444600281,10,0,-0.05210254501260321,0.7740560403012199
GOBP_DNA_METABOLIC_PROCESS,0.26229242383938167,0.0762463343108504,10,0,-0.032600196956119286,0.7740560403012199
GOBP_CYTOKINE_PRODUCTION,0.2647354604104845,0.126633165829146,10,0,-0.14931058627909682,0.7740560403012199
GOBP_MACROAUTOPHAGY,0.26575687468858644,0.0483460559796438,10,0,-0.07998552490459523,0.7740560403012199
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND,0.2664697875947843,0.0407073676626685,10,0,0.15777897812675232,0.7740560403012199
GOBP_MRNA_CATABOLIC_PROCESS,0.2673316535460537,0.0707596253902185,10,0,-0.1764257570919348,0.7740560403012199
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,0.26895237853958176,0.0382165605095541,10,0,-0.06109690555419054,0.7740560403012199
GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH,0.26918486718357726,0.110696517412935,10,0,-0.2555542152688153,0.7740560403012199
GOBP_MALE_GAMETE_GENERATION,0.2740591115715756,0.0209429978392492,10,0,0.0903686974088949,0.7841857916354354
GOBP_CELL_PROJECTION_ASSEMBLY,0.27513164559697656,0.0445609436435125,10,0,-0.15534696558362468,0.7841857916354354
GOMF_MRNA_3_UTR_BINDING,0.27726161987752174,0.0199311498949779,10,0,-0.012902636214055806,0.7867340985329885
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,0.2784576639320778,0.0082769480590541,10,0,-0.09055265468270204,0.7867340985329885
GOBP_GLAND_DEVELOPMENT,0.2810284741737664,0.0037179912340138,10,0,0.0280243440104325,0.7905453164801168
GOBP_ATP_METABOLIC_PROCESS,0.28401145742671874,0.0070844513398966,10,0,-0.3153168959892036,0.7954779781605499
GOMF_OXIDOREDUCTASE_ACTIVITY,0.28878248142666296,0.0244499368954714,10,0,-0.2938354323620003,0.8034270935672623
GOBP_APOPTOTIC_SIGNALING_PATHWAY,0.29048261021137567,0.0972886762360447,10,0,-0.246749437695516,0.8034270935672623
GOCC_VACUOLAR_MEMBRANE,0.2905748684617301,0.0619918699186992,10,0,-0.11657104764951431,0.8034270935672623
GOBP_MRNA_METABOLIC_PROCESS,0.2923332195288214,0.0511534603811434,10,0,-0.30813498374201076,0.8048493320644572
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS,0.29607021917064125,0.0294117647058824,10,0,-0.003120051713951688,0.8104118533675855
GOBP_IMPORT_INTO_NUCLEUS,0.29780185204022186,0.0823529411764706,10,0,-0.002742960889749324,0.8104118533675855
GOMF_MOLECULAR_CARRIER_ACTIVITY,0.2993803150807623,0.299867899603699,10,0,0.18973871202608109,0.8104118533675855
GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION,0.30048465924297985,0.0416666666666667,10,0,-0.011651828033204404,0.8104118533675855
GOBP_MICROTUBULE_BASED_MOVEMENT,0.30061645256293745,0.0991150442477876,10,0,-0.056174901617602545,0.8104118533675855
GOMF_MRNA_BINDING,0.3048451936140856,0.144308943089431,10,0,-0.11487014861912681,0.818386701093166
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,0.3081746037821512,0.148648648648649,10,0,0.0050651888853267876,0.818386701093166
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER,0.3081746037821512,0.148648648648649,10,0,0.0050651888853267876,0.818386701093166
GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,0.31076086542588505,0.0825688073394496,10,0,-0.04972552582366259,0.818386701093166
GOCC_CELL_CELL_JUNCTION,0.3109306475725425,0.0072249344765138,10,0,-0.2639369641871253,0.818386701093166
GOCC_CELL_SUBSTRATE_JUNCTION,0.31116403163665973,0.0307538854888543,9,0,0.0009890817848577556,0.818386701093166
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,0.3125429782292318,0.126903553299492,10,0,-0.24015799515035222,0.8186854530943846
GOBP_GLIOGENESIS,0.31763795020947105,0.0472103004291846,10,0,-0.10961986315080022,0.8259074419241164
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.3178530958873338,0.0716196963580731,10,0,-0.3622306995425426,0.8259074419241164
GOBP_TUBE_DEVELOPMENT,0.3229016249130112,0.157314629258517,10,0,-0.348230503801076,0.8343757570213186
GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY,0.32577314542565633,0.126272912423625,10,0,-0.20739847872143624,0.8343757570213186
GOBP_TUBE_MORPHOGENESIS,0.32904722279067644,0.0290581162324649,10,0,-0.31760077189967373,0.8343757570213186
GOCC_NUCLEAR_BODY,0.32912326250711044,0.0304939616956757,10,0,0.13378459587541008,0.8343757570213186
GOBP_SENSORY_ORGAN_DEVELOPMENT,0.32962206143117745,0.103448275862069,10,0,-0.12187333672223262,0.8343757570213186
GOCC_RIBONUCLEOPROTEIN_GRANULE,0.32972377544471354,0.021877575584106,10,0,-0.07305738021817232,0.8343757570213186
GOBP_RESPONSE_TO_IONIZING_RADIATION,0.33013940308726053,0.125799573560768,10,0,-0.018507827778139196,0.8343757570213186
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM,0.3327753035102078,0.0254065040650407,10,0,-0.14726669785319899,0.8368197490574873
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.33369319205074455,0.0663082437275986,10,0,-0.19525821803115212,0.8368197490574873
GOBP_DNA_DAMAGE_RESPONSE,0.3388756589205282,0.178535606820461,10,0,-0.04794851641311752,0.8465349471875743
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,0.3442676443723976,0.0500736377025037,10,0,-0.05124093541816984,0.8535181007718615
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,0.34430946569003995,0.17515923566879,10,0,0.15787865213442967,0.8535181007718615
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.34685140822573746,0.0171695586635692,10,0,-0.06688170996330291,0.8565376378704279
GOBP_CELLULAR_RESPONSE_TO_STRESS,0.3566838231487778,0.0323232323232323,10,0,-0.20304760679956607,0.8774693291910998
GOBP_SIGNAL_RELEASE,0.3635656981382604,0.0459940652818991,10,0,0.038054565861997444,0.8865034622878879
GOCC_CELL_SURFACE,0.36450223104296176,0.043360433604336,10,0,0.2389340679095217,0.8865034622878879
GOBP_CHROMOSOME_SEGREGATION,0.3645413557245848,0.0843023255813954,10,0,0.06584247916372729,0.8865034622878879
GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS,0.3678410513677173,0.0878885316184352,10,0,-0.1376975974990103,0.8865034622878879
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.3693127382183633,0.0270789241255679,10,0,-0.07088898874358043,0.8865034622878879
GOBP_VIRAL_LIFE_CYCLE,0.3711643557541794,0.0556701030927835,10,0,-0.09307752611954294,0.8865034622878879
GOBP_PROTEIN_CATABOLIC_PROCESS,0.3718514214035845,0.0476683937823834,10,0,-0.10799350300522723,0.8865034622878879
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE,0.3729432107154159,0.0632183908045977,10,0,-0.1338522679940001,0.8865034622878879
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS,0.37541570999921187,0.0676084762865792,10,0,-0.32626274888828943,0.8865034622878879
GOBP_CELLULAR_HOMEOSTASIS,0.3755756680865322,0.0518783542039356,10,0,-0.07520395595971661,0.8865034622878879
GOMF_PROTEIN_KINASE_ACTIVITY,0.37824178348322,0.0837837837837838,10,0,-0.04855323683686698,0.8865034622878879
GOBP_MAINTENANCE_OF_CELL_NUMBER,0.3811120230564723,0.0325159623901429,10,0,0.05702983586070729,0.8865034622878879
GOBP_CELL_SUBSTRATE_ADHESION,0.38150439332793307,0.0477630937921406,10,0,0.0646758889449172,0.8865034622878879
GOBP_CILIUM_ORGANIZATION,0.3820419450806169,0.0532959326788219,10,0,-0.12190723555421785,0.8865034622878879
GOMF_KINASE_ACTIVITY,0.38220010400989757,0.0761245674740485,10,0,-0.02484083413139917,0.8865034622878879
GOMF_GDP_BINDING,0.3822789273235251,0.0187273571668058,10,0,0.16967367006139283,0.8865034622878879
GOBP_DNA_REPAIR,0.38845512272496074,0.104959630911188,10,0,0.08630519630494385,0.8947215403645855
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS,0.3885884897101214,0.0178260268946464,10,0,-0.21408535442566415,0.8947215403645855
GOBP_HEMOPOIESIS,0.3913181882847139,0.129395218002813,10,0,-0.3665928988942126,0.8978115880149287
GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.39506888802464446,0.116089613034623,10,0,-0.19727749176053658,0.898448844519405
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.39628041481402443,0.101040118870728,10,0,0.00025567794626730757,0.898448844519405
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,0.3979342695536717,0.0445989725331537,10,0,0.0615882569550393,0.898448844519405
GOBP_POSITIVE_REGULATION_OF_TRANSLATION,0.39808653830092733,0.03276955602537,10,0,0.18843193526963947,0.898448844519405
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT,0.3985391319583759,0.132852729145211,10,0,-0.3515955876417679,0.898448844519405
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,0.4011166749824763,0.0648246546227418,10,0,-0.16673131151953957,0.9011197524779936
GOMF_ATP_DEPENDENT_ACTIVITY,0.4033939102911939,0.0184809396589026,10,0,-0.0728490010843917,0.9030998614477593
GOCC_CHROMOSOME_CENTROMERIC_REGION,0.41033181112131123,0.0371660859465738,10,0,0.15033123078053232,0.9135973498070213
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.41090699968136507,0.0382658015973652,10,0,-0.0922768331753683,0.9135973498070213
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS,0.41709418288653943,0.0261829674455316,10,0,-0.10040443845894571,0.9225011812030216
GOCC_ENDOSOME,0.4177919525991544,0.0380047505938242,10,0,-0.11424971899163983,0.9225011812030216
GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING,0.42095018251952115,0.0381836945304438,10,0,-0.1824753394005118,0.9225011812030216
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION,0.4210618487710386,0.0811280199206643,10,0,0.2039808402857522,0.9225011812030216
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.42204072586722474,0.03431596754517,10,0,0.11352729630430317,0.9225011812030216
GOBP_METAL_ION_TRANSPORT,0.42384289125423924,0.0910041841004184,10,0,0.0645488798647929,0.9233210459309522
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION,0.42695118094037265,0.0847784200385356,10,0,-0.2483356928915282,0.9269711881490641
GOCC_ORGANELLE_INNER_MEMBRANE,0.4386649356085215,0.123616236162362,10,0,-0.07801517554819289,0.942772992785388
GOBP_NEUROGENESIS,0.43967493848839173,0.064327485380117,10,0,-0.21760897399651155,0.942772992785388
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS,0.44133191950868655,0.0579710144927536,10,0,-0.008617140928561817,0.942772992785388
GOBP_REGULATION_OF_BODY_FLUID_LEVELS,0.4432842669548667,0.0222833735202095,10,0,0.0636893687553948,0.942772992785388
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,0.4441109250617935,0.0404040404040404,10,0,-0.24437488524675494,0.942772992785388
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,0.4442581435591789,0.0774550484094053,10,0,-0.05657887471344657,0.942772992785388
GOBP_REGULATION_OF_AUTOPHAGY,0.4450660884811413,0.12183908045977,10,0,0.14308116363243523,0.942772992785388
GOBP_LIPID_BIOSYNTHETIC_PROCESS,0.4458864540839702,0.0211728432406405,10,0,-0.07870432662748082,0.942772992785388
GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM,0.45021619053370043,0.0498812351543943,10,0,0.05666135188248604,0.9488269552941504
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,0.45186974219899617,0.0061010391441389,10,0,-0.18504086947309722,0.9492198805284108
GOBP_LYMPHOCYTE_DIFFERENTIATION,0.4593190161688297,0.0566371681415929,10,0,0.22376543787514339,0.960195693930993
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.4600628518061945,0.0418848167539267,10,0,-0.1990711951446258,0.960195693930993
GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT,0.4651108847815291,0.0196335839341121,10,0,0.04499692176929391,0.9676101043525702
GOBP_RESPONSE_TO_NITROGEN_COMPOUND,0.46776458237615437,0.122641509433962,10,0,-0.0580120922926564,0.9700118102479868
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS,0.4708271557031213,0.0124934783762225,10,0,-0.013205011801462408,0.9718922380599929
GOBP_MITOTIC_CELL_CYCLE_PROCESS,0.4724336954939667,0.176529588766299,10,0,-0.1633686536802761,0.9718922380599929
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION,0.47317782842178946,0.288300835654596,10,0,-0.18777740594463713,0.9718922380599929
GOBP_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,0.47481883731560626,0.0064438393893899,10,0,-0.2909145755433906,0.9721765434911305
GOMF_PROTEIN_HOMODIMERIZATION_ACTIVITY,0.48076611395036634,0.0831295843520782,10,0,-0.25779567000901704,0.9812481884097383
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION,0.48329280085669535,0.0840336134453782,10,0,0.36016189931592235,0.9833032772147229
GOBP_REGULATION_OF_CELL_GROWTH,0.4849679015407622,0.0401606425702811,10,0,-0.020221581977758963,0.9836182830622983
GOBP_MACROMOLECULE_CATABOLIC_PROCESS,0.4908755375818781,0.0263157894736842,10,0,-0.36191398004621134,0.9847783485299014
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,0.4909871702066076,0.0107309935354003,10,0,0.16849698412434072,0.9847783485299014
GOCC_NUCLEOLUS,0.49437197461891813,0.087,10,0,-0.12788179405452582,0.9847783485299014
GOMF_TRANSCRIPTION_COREGULATOR_ACTIVITY,0.49895791052716837,0.0761421319796954,10,0,-0.3331780625363578,0.9847783485299014
GOMF_PROTEIN_SERINE_KINASE_ACTIVITY,0.5014131022872098,0.0741837188977741,10,0,0.17537945548455366,0.9847783485299014
GOBP_REGULATION_OF_MOLECULAR_FUNCTION,0.5017050014136637,0.0578837027445597,10,0,-0.23890695340651025,0.9847783485299014
GOCC_MITOCHONDRIAL_MATRIX,0.5032198654339476,0.0565085771947528,10,0,-0.32985453539147674,0.9847783485299014
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.5051806235839705,0.0177266274739217,10,0,-0.048258342058758764,0.9847783485299014
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY,0.5052890954717243,0.03021923587614,10,0,0.30827953480012693,0.9847783485299014
GOBP_NEURON_MIGRATION,0.5072006706356599,0.110507246376812,10,0,-0.17080393345561,0.9847783485299014
GOBP_PROTEOLYSIS,0.5073667226695867,0.18266253869969,10,0,-0.22630977679300424,0.9847783485299014
GOCC_VACUOLE,0.5077049145137789,0.0889453145857931,10,0,0.00313127853436751,0.9847783485299014
GOBP_PHOSPHORYLATION,0.5094899449953809,0.0871934604904632,10,0,0.059609383809666516,0.9847783485299014
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING,0.5105956805822901,0.0764525993883792,10,0,-0.1890421154078769,0.9847783485299014
GOMF_GTPASE_BINDING,0.5114668723984199,0.164420485175202,10,0,-0.159797410321547,0.9847783485299014
GOBP_HEAD_DEVELOPMENT,0.5115321498515575,0.227598566308244,10,0,-0.021870173729282016,0.9847783485299014
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS,0.5134793568945366,0.0848906473984838,10,0,-0.010127472935380698,0.9847783485299014
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,0.5141774022758892,0.0663082437275986,10,0,0.24028607087971957,0.9847783485299014
GOBP_T_CELL_DIFFERENTIATION,0.5144591681655436,0.0579439252336449,10,0,0.4734245003343164,0.9847783485299014
GOBP_T_CELL_ACTIVATION,0.521447548213941,0.0207511851659063,10,0,0.20949739455073643,0.9938917394485187
GOCC_CONDENSED_CHROMOSOME,0.5222924133114317,0.332986472424558,10,0,0.03186707808604501,0.9938917394485187
GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,0.5259132489541468,0.040831580663281,10,0,-0.05108386514000744,0.9954299213919094
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.5261777946151979,0.0212047763349659,10,0,-0.20976150242333186,0.9954299213919094
GOCC_ENDOSOME_MEMBRANE,0.5326731428107707,0.0381194409148666,10,0,0.21613842587465343,0.9986191580430579
GOBP_CARBOHYDRATE_METABOLIC_PROCESS,0.5333117525372859,0.033008915198498,10,0,-0.26508500872158247,0.9986191580430579
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,0.5354142191729026,0.160741885625966,10,0,-0.0026966211501233016,0.9986191580430579
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.5361664727714318,0.0962962962962963,10,0,-0.2773096942406859,0.9986191580430579
GOBP_NEURON_DEVELOPMENT,0.5383140841940007,0.104761904761905,10,0,-0.1893815359653232,0.9986191580430579
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION,0.5402178114464712,0.0610686799628201,10,0,-0.02473477921402443,0.9986191580430579
GOBP_EPITHELIUM_DEVELOPMENT,0.5406531495885786,0.235469448584203,10,0,-0.20124634866058902,0.9986191580430579
GOCC_CENTROSOME,0.5435568632672996,0.174571140262361,10,0,-0.023039348942834437,0.9986191580430579
GOBP_REGULATION_OF_PROTEIN_STABILITY,0.5456825317976244,0.0174659393258226,10,0,-0.13479532536696798,0.9986191580430579
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,0.5471113411778477,0.0855949895615866,10,0,0.0394398117995123,0.9986191580430579
GOBP_NEGATIVE_REGULATION_OF_SIGNALING,0.5504250810527944,0.019476670306624,10,0,0.21067410615304488,0.9986191580430579
GOBP_VIRAL_PROCESS,0.5516967268304089,0.0476190476190476,10,0,-0.12332868400164418,0.9986191580430579
GOBP_PROTEIN_POLYUBIQUITINATION,0.5523362391059372,0.128997867803838,10,0,-0.13726370148813188,0.9986191580430579
GOBP_RESPONSE_TO_INSULIN,0.5523590250375898,0.205607476635514,10,0,-0.059236506854983786,0.9986191580430579
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE,0.5542807871217102,0.101851851851852,10,0,-0.004883935967964115,0.9986191580430579
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.5562041245039636,0.0952380952380952,10,0,0.09462048197283979,0.9986191580430579
GOMF_PROTEIN_DIMERIZATION_ACTIVITY,0.5577606044818718,0.108391608391608,10,0,-0.40407625773919564,0.9986191580430579
GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.5580567749993749,0.0191510465974587,10,0,0.06830569032473868,0.9986191580430579
GOBP_AXON_DEVELOPMENT,0.558263648257452,0.103299856527977,10,0,0.20599166756939677,0.9986191580430579
GOBP_TOR_SIGNALING,0.5587328210380015,0.050880626223092,10,0,-0.2647651753328594,0.9986191580430579
GOCC_CHROMOSOMAL_REGION,0.5734687703634398,0.045353982300885,10,0,0.19747805724739095,1.0
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE,0.5794948260780676,0.190058479532164,10,0,-0.016133411038106293,1.0
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.5823882321052569,0.101449275362319,10,0,-0.06307419579112182,1.0
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,0.5841612727411399,0.0378795264244175,10,0,-0.056010416535075026,1.0
GOBP_EPITHELIAL_CELL_PROLIFERATION,0.5892860417064205,0.0141955106394125,10,0,-0.059827876707164315,1.0
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,0.5959847041443823,0.258655804480652,10,0,-0.2183927630973339,1.0
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL,0.5977024349226242,0.0197759358636717,10,0,-0.33741698675614173,1.0
GOBP_TAXIS,0.6000592793898062,0.039348710990502,10,0,0.09183188577461802,1.0
GOCC_GOLGI_MEMBRANE,0.6018821932542118,0.102228047182176,10,0,-0.158558683198339,1.0
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.6063283135557853,0.035978835978836,10,0,-0.17886330516076157,1.0
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.6064666253679707,0.0078557048611163,10,0,-0.17193438987880005,1.0
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,0.6077328790035902,0.169540229885057,10,0,0.1693428222227193,1.0
GOBP_REGULATION_OF_T_CELL_ACTIVATION,0.6102631842166311,0.0573476702508961,10,0,0.225900409991269,1.0
GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATOR_COMPLEX,0.6149238037588154,0.0876826722338205,10,0,-0.13994908757869845,1.0
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0.6185825807716776,0.0205670509037519,10,0,0.005752502401761705,1.0
GOBP_CELL_GROWTH,0.6217842370654629,0.0930537352555701,10,0,-0.033991529583445625,1.0
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,0.623390800206982,0.0107889061349176,10,0,-0.25592777668501676,1.0
GOBP_OSSIFICATION,0.6246428541485932,0.022110112336063,10,0,-0.34318191757315014,1.0
GOBP_WNT_SIGNALING_PATHWAY,0.6257944389765233,0.29539641943734,10,0,0.008753308286994077,1.0
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.626491474935167,0.016154222661071,10,0,-0.2713356050061988,1.0
GOBP_REGULATION_OF_TRANSLATION,0.6273368496067618,0.227191413237925,10,0,-0.2443963314535337,1.0
GOCC_NEURON_PROJECTION,0.6295324423573483,0.218213058419244,10,0,-0.377962045302053,1.0
GOBP_RESPONSE_TO_LIPID,0.6351029290464296,0.162538699690402,10,0,-0.010421134863927584,1.0
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION,0.635525906863071,0.0641158221302999,10,0,-0.34643695884689324,1.0
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,0.6403249297285395,0.256862745098039,10,0,-0.35870794634918507,1.0
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,0.6445866118249631,0.0563366122612391,10,0,-0.028250531460065988,1.0
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.6461183210974879,0.0669500531349628,10,0,-0.051533123664635895,1.0
GOMF_PEPTIDASE_ACTIVITY,0.6492791364784516,0.0705741626794258,10,0,-0.025131956040801706,1.0
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,0.6538802475623184,0.187683284457478,10,0,-0.1380422479752294,1.0
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION,0.6541227202633292,0.0298923438360594,10,0,-0.1091431648977054,1.0
GOBP_MYELOID_CELL_DIFFERENTIATION,0.6577814503769713,0.0118853877708917,10,0,-0.0037971299251332025,1.0
GOMF_TRANSCRIPTION_FACTOR_BINDING,0.6601585699637383,0.123867069486405,10,0,-0.3516760861600443,1.0
GOBP_RESPONSE_TO_BACTERIUM,0.6611174911048773,0.144846796657382,10,0,0.1484146945777042,1.0
GOBP_CELL_JUNCTION_ORGANIZATION,0.6649017649036286,0.137030995106036,10,0,-0.16360918685140513,1.0
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS,0.6661185874069537,0.066546858211422,10,0,-0.2524567978369762,1.0
GOBP_REGULATION_OF_PROTEOLYSIS,0.6674211770742111,0.0431812987559149,10,0,-0.03867659925624917,1.0
GOCC_SIDE_OF_MEMBRANE,0.6680319405435622,0.217777777777778,10,0,0.18585554057009548,1.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TRANSPORT,0.6685333788006471,0.0394543604865994,10,0,-0.08624272738921637,1.0
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.6723675258404517,0.141791044776119,10,0,-0.02669883183387801,1.0
