pathway,fisher_pval,stouffer_pval,min_pval,n_timepoints,n_significant,mean_NES,fisher_padj
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,0.189995155184793,0.22251085228299422,0.0053775672076176,10,0,-0.02601576105731951,0.7064762379572476
GOBP_MITOCHONDRIAL_GENE_EXPRESSION,0.1922068660843971,0.11107245600331034,0.0560846560846561,10,0,0.06468912325988943,0.7106162420377424
GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS,0.19607745350522676,0.06535113463570624,0.103806228373702,10,0,-0.00935812624227117,0.7175686027314097
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT,0.19630547555403327,0.11072725686444412,0.022453920873007,10,0,-0.03133558106174896,0.7175686027314097
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION,0.19815932173841247,0.13752557338728072,0.0157707171400236,10,0,-0.21194208027340408,0.7202757368806341
GOBP_RESPONSE_TO_OXYGEN_LEVELS,0.20209871515723218,0.17683849388395578,0.067238912732475,10,0,-0.020553407925048527,0.7241292643204471
GOBP_SKELETAL_SYSTEM_DEVELOPMENT,0.2024246844870742,0.0949479582601811,0.113660062565172,10,0,-0.33749538846912464,0.7241292643204471
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.20257712031221164,0.11896953613241124,0.043026706231454,10,0,-0.028489268373566246,0.7241292643204471
GOBP_REPRODUCTIVE_PROCESS,0.20454320412358157,0.12148375962297958,0.033187566735408,10,0,-0.02122889049840132,0.7271398520217434
GOBP_INTRACELLULAR_TRANSPORT,0.20735572706364153,0.11599379836130602,0.100202429149798,10,0,-0.21006041266570605,0.7331101388534211
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,0.2125366357065006,0.4441109250617935,0.0404040404040404,10,0,-0.24437488524675494,0.7473434962070972
GOCC_CELL_SURFACE,0.21751479425951786,0.36450223104296176,0.043360433604336,10,0,0.2389340679095217,0.7514310435002958
GOBP_CELLULAR_RESPONSE_TO_LIPID,0.21830683613243912,0.22906672634036968,0.0515463917525773,10,0,0.16957945126888668,0.7514310435002958
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS,0.21876972182192045,0.3885884897101214,0.0178260268946464,10,0,-0.21408535442566415,0.7514310435002958
GOBP_REGULATION_OF_CELL_CELL_ADHESION,0.22064616480558666,0.6914350561500887,0.0048743988856343,10,0,0.06342167873243151,0.7514310435002958
GOBP_MRNA_METABOLIC_PROCESS,0.22126212529275455,0.2923332195288214,0.0511534603811434,10,0,-0.30813498374201076,0.7514310435002958
GOMF_MRNA_3_UTR_BINDING,0.22157006957603131,0.27726161987752174,0.0199311498949779,10,0,-0.012902636214055806,0.7514310435002958
GOCC_NUCLEAR_BODY,0.22182894792667157,0.32912326250711044,0.0304939616956757,10,0,0.13378459587541008,0.7514310435002958
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,0.2270550046134949,0.4909871702066076,0.0107309935354003,10,0,0.16849698412434072,0.7598146720831159
GOCC_PLASMA_MEMBRANE_REGION,0.2280532518180993,0.2581588557822775,0.0393120393120393,10,0,0.17452235633127272,0.7598146720831159
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS,0.22847589285519287,0.19716218457427226,0.0862944162436548,10,0,-0.047996241721146214,0.7598146720831159
GOBP_MAPK_CASCADE,0.22900133084421578,0.1173321617436216,0.0245806381408699,10,0,0.18600162874799486,0.7598146720831159
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,0.2308612425739451,0.10260017289357154,0.106936416184971,10,0,0.13380962624522286,0.7612078639401378
GOBP_MACROAUTOPHAGY,0.23177426460001105,0.26575687468858644,0.0483460559796438,10,0,-0.07998552490459523,0.7612078639401378
GOBP_CELL_CYCLE_PHASE_TRANSITION,0.23328788904497166,0.18987060973917386,0.0459770114942529,10,0,-0.291059934899768,0.7623094152126094
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.2357336267506593,0.6064666253679707,0.0078557048611163,10,0,-0.17193438987880005,0.7654427186283569
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.23661289602113042,0.18882476465768283,0.0328587075575027,10,0,-0.027538960513344923,0.7654427186283569
GOBP_MYELOID_CELL_HOMEOSTASIS,0.2383241736317419,0.13480897647111073,0.0509554140127389,10,0,-0.1712556932210865,0.7671429867648607
GOBP_NEURON_APOPTOTIC_PROCESS,0.24240514880121908,0.205763775659215,0.0161419266823536,10,0,-0.062305169585104514,0.7715639830519285
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,0.2430860167796991,0.3442676443723976,0.0500736377025037,10,0,-0.05124093541816984,0.7715639830519285
GOCC_CELL_SUBSTRATE_JUNCTION,0.24327519712920156,0.31116403163665973,0.0307538854888543,9,0,0.0009890817848577556,0.7715639830519285
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,0.24571487730885036,0.2784576639320778,0.0082769480590541,10,0,-0.09055265468270204,0.7723848147401868
GOCC_TRANSCRIPTION_REGULATOR_COMPLEX,0.24599647153160967,0.14490164483641954,0.0412060301507538,10,0,-0.02018545788154862,0.7723848147401868
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.24711538895087892,0.13102520977160953,0.0242236077681544,10,0,-0.2786489220740373,0.7723848147401868
GOMF_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY,0.24902534507346116,0.20756084112925222,0.0082418849562879,10,0,-0.11748452207896323,0.7746124916467758
GOMF_MOLECULAR_ADAPTOR_ACTIVITY,0.25043801003952115,0.24812835979124848,0.044955044955045,10,0,-0.14808632939824104,0.7752793899309579
GOBP_GENERATION_OF_NEURONS,0.25438501030422384,0.22078224510261485,0.0943952802359882,10,0,-0.11219784013725576,0.7837481031753943
GOBP_RESPONSE_TO_LIGHT_STIMULUS,0.26370803868377213,0.14991769224300178,0.104477611940299,10,0,-0.23477236296754497,0.8010397131263188
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.2639406014602978,0.34685140822573746,0.0171695586635692,10,0,-0.06688170996330291,0.8010397131263188
GOBP_NITROGEN_COMPOUND_TRANSPORT,0.2654390800145989,0.10000541745476188,0.124365482233503,10,0,-0.21649747502792144,0.8010397131263188
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.2655338782678895,0.18830207190376363,0.1,10,0,-0.057327397737482674,0.8010397131263188
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.26618784902961135,0.15084821895647121,0.0407949790794979,10,0,-0.1678052325177783,0.8010397131263188
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM,0.27171988359709087,0.3327753035102078,0.0254065040650407,10,0,-0.14726669785319899,0.813901688367212
GOBP_MITOTIC_CELL_CYCLE,0.27299882875133713,0.2598365089563009,0.0889679715302491,10,0,-0.1690385469607655,0.8139642497793323
GOBP_CHROMATIN_ORGANIZATION,0.27497369040767466,0.1599729665707597,0.074222668004012,10,0,-0.19043917010176267,0.8160916407970894
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,0.2824040699690426,0.3979342695536717,0.0445989725331537,10,0,0.0615882569550393,0.8268208613514213
GOBP_NEUROGENESIS,0.2835757748784806,0.43967493848839173,0.064327485380117,10,0,-0.21760897399651155,0.8268208613514213
GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,0.2842722668507646,0.31076086542588505,0.0825688073394496,10,0,-0.04972552582366259,0.8268208613514213
GOCC_AXON,0.28662828587408784,0.21312805378689875,0.0979325353645267,10,0,-0.23400768762134466,0.8268208613514213
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,0.28680937097434983,0.21496795430500687,0.0362248262389001,10,0,0.018644343962814714,0.8268208613514213
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS,0.286904313244123,0.17674045737102123,0.0939306358381503,10,0,-0.1706781797246409,0.8268208613514213
GOCC_SOMATODENDRITIC_COMPARTMENT,0.28753430263380186,0.2517891141845225,0.0128128879925351,10,0,-0.08287485180174248,0.8268208613514213
GOBP_MACROMOLECULE_CATABOLIC_PROCESS,0.28929044902351836,0.4908755375818781,0.0263157894736842,10,0,-0.36191398004621134,0.8281899137974177
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL,0.29682080839817193,0.5977024349226242,0.0197759358636717,10,0,-0.33741698675614173,0.8460046829674769
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,0.29876798924889375,0.2222106027263262,0.0407701019252548,10,0,-0.10805149585528614,0.8478196887896239
GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION,0.30118223783976256,0.20180200501443885,0.101205640558635,10,0,0.05216497820299493,0.8509384623682374
GOBP_MICROTUBULE_BASED_PROCESS,0.3037738628263608,0.23744058064980578,0.0157770309988946,10,0,-0.016550410387661318,0.8545290836898063
GOBP_NUCLEAR_TRANSPORT,0.30774870046691,0.18790512750518312,0.0750256937307297,10,0,-0.03530036923575049,0.8619628103986614
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.3096935206008321,0.3178530958873338,0.0716196963580731,10,0,-0.3622306995425426,0.8636711544342172
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS,0.3122453612926439,0.29607021917064125,0.0294117647058824,10,0,-0.003120051713951688,0.8638606418707319
GOBP_MAINTENANCE_OF_CELL_NUMBER,0.3124318241078072,0.3811120230564723,0.0325159623901429,10,0,0.05702983586070729,0.8638606418707319
GOBP_POSITIVE_REGULATION_OF_GROWTH,0.31396552426845503,0.16123190930019465,0.078575655800773,10,0,-0.18116382207791593,0.8644072093688953
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE,0.31646598333371057,0.22856512201532087,0.05890603085554,10,0,-0.020681893414932272,0.8660957703447879
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,0.320516461192806,0.784206386856889,0.0099893507803498,10,0,-0.16525304274858618,0.8660957703447879
GOBP_TUBE_MORPHOGENESIS,0.3206380151532268,0.32904722279067644,0.0290581162324649,10,0,-0.31760077189967373,0.8660957703447879
GOBP_CHROMATIN_REMODELING,0.3225175151389486,0.1844958418498302,0.133198789101917,10,0,-0.1916091396292417,0.8660957703447879
GOCC_MICROTUBULE,0.32491166034591185,0.2611244426758056,0.0939691444600281,10,0,-0.05210254501260321,0.8660957703447879
GOCC_RIBONUCLEOPROTEIN_GRANULE,0.32529967699677065,0.32972377544471354,0.021877575584106,10,0,-0.07305738021817232,0.8660957703447879
GOCC_DENDRITIC_TREE,0.3268122413078197,0.1654659245564643,0.111451942740286,10,0,-0.423628321081199,0.8660957703447879
GOMF_GDP_BINDING,0.32693489820822563,0.3822789273235251,0.0187273571668058,10,0,0.16967367006139283,0.8660957703447879
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,0.3276485845777616,0.26895237853958176,0.0382165605095541,10,0,-0.06109690555419054,0.8660957703447879
GOBP_PROTEIN_TRANSPORT,0.32796516805946374,0.18669675861708535,0.120068610634648,10,0,-0.2110311983139704,0.8660957703447879
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT,0.33015803988819764,0.15829805990611467,0.0972568578553616,10,0,-0.23047590503618848,0.8683424870230239
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.33399090390629027,0.7250623136736207,0.0370621184337964,10,0,-0.2999498591168893,0.873022203228325
GOMF_ATP_DEPENDENT_ACTIVITY,0.33463602225753414,0.4033939102911939,0.0184809396589026,10,0,-0.0728490010843917,0.873022203228325
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND,0.33734106265884567,0.2664697875947843,0.0407073676626685,10,0,0.15777897812675232,0.8765448495593299
GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM,0.3406220408435994,0.45021619053370043,0.0498812351543943,10,0,0.05666135188248604,0.8803828805588915
GOBP_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,0.3415395719015174,0.47481883731560626,0.0064438393893899,10,0,-0.2909145755433906,0.8803828805588915
GOBP_CELLULAR_RESPONSE_TO_STRESS,0.34343668253662063,0.3566838231487778,0.0323232323232323,10,0,-0.20304760679956607,0.8817600539729903
GOBP_LYMPHOCYTE_ACTIVATION,0.34579753062388163,0.23227968163624219,0.047244094488189,10,0,0.2162981502979746,0.8842048521615026
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,0.34736820988163103,0.704299546630796,0.0162407661858687,10,0,-0.10166434793737648,0.8842048521615026
GOMF_OXIDOREDUCTASE_ACTIVITY,0.3574708029591837,0.28878248142666296,0.0244499368954714,10,0,-0.2938354323620003,0.8842048521615026
GOBP_CILIUM_ORGANIZATION,0.3581806089438787,0.3820419450806169,0.0532959326788219,10,0,-0.12190723555421785,0.8842048521615026
GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH,0.35905016870476375,0.26918486718357726,0.110696517412935,10,0,-0.2555542152688153,0.8842048521615026
GOBP_MICROTUBULE_BASED_MOVEMENT,0.3598762300631114,0.30061645256293745,0.0991150442477876,10,0,-0.056174901617602545,0.8842048521615026
GOBP_DNA_METABOLIC_PROCESS,0.3607256747554955,0.26229242383938167,0.0762463343108504,10,0,-0.032600196956119286,0.8842048521615026
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.36218258453935565,0.7938969025505361,0.0141048706355191,10,0,-0.39580846933609115,0.8842048521615026
GOMF_PROTEIN_SERINE_KINASE_ACTIVITY,0.3625966964521232,0.5014131022872098,0.0741837188977741,10,0,0.17537945548455366,0.8842048521615026
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.3635018323435983,0.41090699968136507,0.0382658015973652,10,0,-0.0922768331753683,0.8842048521615026
GOBP_NEGATIVE_REGULATION_OF_SIGNALING,0.3640755350299657,0.5504250810527944,0.019476670306624,10,0,0.21067410615304488,0.8842048521615026
GOCC_VACUOLE,0.36484905211375007,0.5077049145137789,0.0889453145857931,10,0,0.00313127853436751,0.8842048521615026
GOCC_ENDOSOME,0.36515352052094524,0.4177919525991544,0.0380047505938242,10,0,-0.11424971899163983,0.8842048521615026
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.3676139475081082,0.5051806235839705,0.0177266274739217,10,0,-0.048258342058758764,0.8842048521615026
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,0.3681946221141856,0.5841612727411399,0.0378795264244175,10,0,-0.056010416535075026,0.8842048521615026
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.3685850984166351,0.33369319205074455,0.0663082437275986,10,0,-0.19525821803115212,0.8842048521615026
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.36942434390406786,0.3693127382183633,0.0270789241255679,10,0,-0.07088898874358043,0.8842048521615026
GOBP_APOPTOTIC_SIGNALING_PATHWAY,0.3696518435658532,0.29048261021137567,0.0972886762360447,10,0,-0.246749437695516,0.8842048521615026
GOCC_VACUOLAR_MEMBRANE,0.3712658135667813,0.2905748684617301,0.0619918699186992,10,0,-0.11657104764951431,0.8842048521615026
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE,0.3717213597958713,0.3729432107154159,0.0632183908045977,10,0,-0.1338522679940001,0.8842048521615026
GOBP_CELL_SUBSTRATE_ADHESION,0.3731817456041064,0.38150439332793307,0.0477630937921406,10,0,0.0646758889449172,0.884427067420721
GOBP_METAL_ION_TRANSPORT,0.3788814079081608,0.42384289125423924,0.0910041841004184,10,0,0.0645488798647929,0.8855843687831261
GOBP_CELL_PROJECTION_ASSEMBLY,0.38084661019390004,0.27513164559697656,0.0445609436435125,10,0,-0.15534696558362468,0.8855843687831261
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,0.3829367868203989,0.7073839461377496,0.0144707019063189,10,0,0.032849296568943885,0.8855843687831261
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.38431135265663097,0.6063283135557853,0.035978835978836,10,0,-0.17886330516076157,0.8855843687831261
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,0.3847342536083483,0.8751608023255827,0.0221561563106561,10,0,0.025054146528547518,0.8855843687831261
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,0.38499316472311124,0.23851350688887035,0.0498409331919406,10,0,0.02669276565223646,0.8855843687831261
GOBP_OSTEOBLAST_DIFFERENTIATION,0.3851471024115497,0.21203452063915068,0.112016293279022,10,0,-0.3128333303877845,0.8855843687831261
GOBP_SIGNAL_RELEASE,0.38604901168985184,0.3635656981382604,0.0459940652818991,10,0,0.038054565861997444,0.8855843687831261
GOMF_PROTEIN_KINASE_ACTIVITY,0.38631596083819525,0.37824178348322,0.0837837837837838,10,0,-0.04855323683686698,0.8855843687831261
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,0.3873576141663442,0.4442581435591789,0.0774550484094053,10,0,-0.05657887471344657,0.8855843687831261
GOBP_EPITHELIAL_CELL_PROLIFERATION,0.38967347492941967,0.5892860417064205,0.0141955106394125,10,0,-0.059827876707164315,0.8877420361948398
GOBP_PROTEIN_CATABOLIC_PROCESS,0.3913538240004319,0.3718514214035845,0.0476683937823834,10,0,-0.10799350300522723,0.8884418390465946
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.393510615042823,0.7557833479116942,0.0267466715819749,10,0,0.10739552471755562,0.8902145731912813
GOBP_T_CELL_ACTIVATION,0.3958442127627217,0.521447548213941,0.0207511851659063,10,0,0.20949739455073643,0.8914484745932406
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.39691202231617645,1.0,0.0148976562302146,10,0,-0.1745632801482633,0.8914484745932406
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.39954895451621547,0.17013580707488424,0.114785992217899,10,0,-0.029089536633761716,0.8914484745932406
GOBP_RESPONSE_TO_HORMONE,0.3995673224606488,0.25826262945601186,0.0774058577405858,10,0,0.1794472591925967,0.8914484745932406
GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS,0.4020636442281054,0.3678410513677173,0.0878885316184352,10,0,-0.1376975974990103,0.8920176483082088
GOBP_REGULATION_OF_T_CELL_ACTIVATION,0.40577063147192277,0.6102631842166311,0.0573476702508961,10,0,0.225900409991269,0.8920176483082088
GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT,0.4068252873700029,0.4651108847815291,0.0196335839341121,10,0,0.04499692176929391,0.8920176483082088
GOCC_NUCLEAR_MEMBRANE,0.40741430776947746,0.19013543483383666,0.125130344108446,10,0,-0.24324923177321195,0.8920176483082088
GOBP_REGULATION_OF_BODY_FLUID_LEVELS,0.40796118179721713,0.4432842669548667,0.0222833735202095,10,0,0.0636893687553948,0.8920176483082088
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS,0.40809462735584207,0.37541570999921187,0.0676084762865792,10,0,-0.32626274888828943,0.8920176483082088
GOCC_ENDOSOME_MEMBRANE,0.4125390943432845,0.5326731428107707,0.0381194409148666,10,0,0.21613842587465343,0.8958823470125928
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.4126320547291386,0.5823882321052569,0.101449275362319,10,0,-0.06307419579112182,0.8958823470125928
GOBP_MRNA_CATABOLIC_PROCESS,0.4142900139816521,0.2673316535460537,0.0707596253902185,10,0,-0.1764257570919348,0.8964541931129042
GOBP_GLIOGENESIS,0.4183171363608538,0.31763795020947105,0.0472103004291846,10,0,-0.10961986315080022,0.8964541931129042
GOBP_ORGANELLE_ASSEMBLY,0.4183825525687504,0.9266250074705937,0.0032089693273308,10,0,-0.1850255106494106,0.8964541931129042
GOBP_CARBOHYDRATE_METABOLIC_PROCESS,0.4201415293986635,0.5333117525372859,0.033008915198498,10,0,-0.26508500872158247,0.8964541931129042
GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION,0.4218156314268896,0.30048465924297985,0.0416666666666667,10,0,-0.011651828033204404,0.8964541931129042
GOBP_CHROMOSOME_SEGREGATION,0.42252969793103423,0.3645413557245848,0.0843023255813954,10,0,0.06584247916372729,0.8964541931129042
GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY,0.42259432596512486,0.32577314542565633,0.126272912423625,10,0,-0.20739847872143624,0.8964541931129042
GOBP_EMBRYO_DEVELOPMENT,0.4257579877258229,0.24229342501922962,0.042042042042042,10,0,-0.38904801029097946,0.8989173261256006
GOMF_KINASE_ACTIVITY,0.4271140887434535,0.38220010400989757,0.0761245674740485,10,0,-0.02484083413139917,0.8989173261256006
GOBP_SYNAPTIC_SIGNALING,0.4279235493766383,1.0,0.047741935483871,10,0,-0.16588037518082818,0.8989173261256006
GOBP_DNA_REPLICATION,0.42948158379409845,0.20033711190784453,0.142061281337047,10,0,0.03199473520972849,0.8992705006950864
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.4310985604631402,0.4600628518061945,0.0418848167539267,10,0,-0.1990711951446258,0.8997444149021023
GOBP_POSITIVE_REGULATION_OF_TRANSLATION,0.43262509857343157,0.39808653830092733,0.03276955602537,10,0,0.18843193526963947,0.9000271343312225
GOCC_CHROMOSOME_CENTROMERIC_REGION,0.4374356647120427,0.41033181112131123,0.0371660859465738,10,0,0.15033123078053232,0.9071181893227296
GOBP_LIPID_BIOSYNTHETIC_PROCESS,0.4395811673130843,0.4458864540839702,0.0211728432406405,10,0,-0.07870432662748082,0.9077337030872228
GOBP_REGULATION_OF_DEFENSE_RESPONSE,0.44053845868529823,1.0,0.126903553299492,10,0,-0.08689115743206745,0.9077337030872228
GOBP_CYTOKINE_PRODUCTION,0.4429936070813384,0.2647354604104845,0.126633165829146,10,0,-0.14931058627909682,0.9097029848926481
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,0.4445014614710028,0.623390800206982,0.0107889061349176,10,0,-0.25592777668501676,0.9097029848926481
GOBP_REGULATION_OF_PROTEOLYSIS,0.4466637212817319,0.6674211770742111,0.0431812987559149,10,0,-0.03867659925624917,0.9097029848926481
GOBP_TUBE_DEVELOPMENT,0.4477114517892532,0.3229016249130112,0.157314629258517,10,0,-0.348230503801076,0.9097029848926481
GOBP_NEURON_DEVELOPMENT,0.44852434649266576,0.5383140841940007,0.104761904761905,10,0,-0.1893815359653232,0.9097029848926481
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS,0.45773330151895913,0.41709418288653943,0.0261829674455316,10,0,-0.10040443845894571,0.9254795190086454
GOMF_MRNA_BINDING,0.4592324767764864,0.3048451936140856,0.144308943089431,10,0,-0.11487014861912681,0.9256181073968432
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS,0.46098080590577983,0.44133191950868655,0.0579710144927536,10,0,-0.008617140928561817,0.9262564640404956
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0.4660978142653228,0.6185825807716776,0.0205670509037519,10,0,0.005752502401761705,0.932209661272925
GOCC_MICROTUBULE_ORGANIZING_CENTER,0.46696376459400446,0.2512849012395563,0.0920502092050209,10,0,-0.034009028526704024,0.932209661272925
GOBP_HEMOPOIESIS,0.4682660585992282,0.3913181882847139,0.129395218002813,10,0,-0.3665928988942126,0.932209661272925
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.4699600491773469,0.626491474935167,0.016154222661071,10,0,-0.2713356050061988,0.9327121221403174
GOBP_CELLULAR_HOMEOSTASIS,0.4746816876422314,0.3755756680865322,0.0518783542039356,10,0,-0.07520395595971661,0.9392019935918156
GOBP_IMPORT_INTO_NUCLEUS,0.47815808655039405,0.29780185204022186,0.0823529411764706,10,0,-0.002742960889749324,0.9403460323499304
GOBP_VIRAL_LIFE_CYCLE,0.47943059948234557,0.3711643557541794,0.0556701030927835,10,0,-0.09307752611954294,0.9403460323499304
GOBP_APOPTOTIC_PROCESS,0.47962007832376663,0.8702785872698988,0.0043884114652606,10,0,-0.23092245469373635,0.9403460323499304
GOCC_ORGANELLE_INNER_MEMBRANE,0.48397987271080023,0.4386649356085215,0.123616236162362,10,0,-0.07801517554819289,0.9449645030802457
GOBP_REGULATION_OF_MOLECULAR_FUNCTION,0.48500535397149847,0.5017050014136637,0.0578837027445597,10,0,-0.23890695340651025,0.9449645030802457
GOBP_ENDOTHELIAL_CELL_MIGRATION,0.48775717145736863,0.22085502006760988,0.162426614481409,10,0,0.002415920796763937,0.9449645030802457
GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.48781784239382087,0.5580567749993749,0.0191510465974587,10,0,0.06830569032473868,0.9449645030802457
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION,0.49120898488725695,0.5402178114464712,0.0610686799628201,10,0,-0.02473477921402443,0.9486931737971798
GOBP_OSSIFICATION,0.4939745170482073,0.6246428541485932,0.022110112336063,10,0,-0.34318191757315014,0.951194977768423
GOBP_RESPONSE_TO_IONIZING_RADIATION,0.4972387103451691,0.33013940308726053,0.125799573560768,10,0,-0.018507827778139196,0.9521617503567142
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,0.4975517357251702,0.3125429782292318,0.126903553299492,10,0,-0.24015799515035222,0.9521617503567142
GOBP_DNA_REPAIR,0.49998181398458186,0.38845512272496074,0.104959630911188,10,0,0.08630519630494385,0.9521617503567142
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.5009735481369416,0.5261777946151979,0.0212047763349659,10,0,-0.20976150242333186,0.9521617503567142
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS,0.5032397499158829,0.6661185874069537,0.066546858211422,10,0,-0.2524567978369762,0.9521617503567142
GOBP_CELL_PROJECTION_ORGANIZATION,0.5033065202812925,1.0,0.0288350634371396,10,0,-0.21271522837605708,0.9521617503567142
GOBP_VIRAL_PROCESS,0.5061212459361999,0.5516967268304089,0.0476190476190476,10,0,-0.12332868400164418,0.9546951781945229
GOBP_INFLAMMATORY_RESPONSE,0.5098926391989781,0.8700907890227334,0.0052967188109017,10,0,-0.021266852634246193,0.95901319058645
GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,0.5150587295563553,0.5259132489541468,0.040831580663281,10,0,-0.05108386514000744,0.9620343165975223
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,0.5177576693035116,0.4011166749824763,0.0648246546227418,10,0,-0.16673131151953957,0.9620343165975223
GOCC_POSTSYNAPTIC_SPECIALIZATION,0.518256178630001,0.9277265121009121,0.0103850969241398,10,0,-0.038079117133191176,0.9620343165975223
GOCC_NEURON_TO_NEURON_SYNAPSE,0.518256178630001,0.9277265121009121,0.0103850969241398,10,0,-0.038079117133191176,0.9620343165975223
GOCC_NUCLEOLUS,0.5204155148935312,0.49437197461891813,0.087,10,0,-0.12788179405452582,0.9620343165975223
GOMF_PROTEIN_HOMODIMERIZATION_ACTIVITY,0.5204204185612562,0.48076611395036634,0.0831295843520782,10,0,-0.25779567000901704,0.9620343165975223
