pathway,pval,padj,log2err,ES,NES,size,leadingEdge,timepoint
GOCC_CONTRACTILE_MUSCLE_FIBER,3.9379527402706e-09,3.21336943606081e-06,0.761460801445585,-0.700403838332385,-2.73382258435372,33,KRT8|KRT19|FLNC|ACTC1|LDB3|ANKRD1|JUP|MYL3|TPM2|MYL7|PDLIM5|MYH6|TNNC1|GGPS1|FLNA|MYL4|TPM1,0
GOCC_I_BAND,7.2182680495227e-08,2.94505336420526e-05,0.704975715167238,-0.840316751409743,-2.61388017287656,16,KRT8|KRT19|FLNC|ACTC1|LDB3|ANKRD1|JUP|MYL3|PDLIM5|MYH6|GGPS1|FLNA,0
GOCC_SUPRAMOLECULAR_POLYMER,7.12284275792847e-06,0.0019374132301565,0.610526878385931,-0.451894869625567,-2.03497054592764,71,KRT8|KRT19|FLNC|ACTC1|LDB3|ANKRD1|JUP|MYL3|TUBA1A|TPM2|MYL7|KRT18|KRT7|PDLIM5|MYH6|TNNC1|GGPS1|FLNA|GABARAP|MYL4|VIM|TPM1|TUBA1B,0
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION,3.09322577604616e-05,0.0063101805831341,0.557332238758646,-0.650955460466847,-2.26371558131012,23,KRT19|FLNC|ACTC1|LDB3|ANKRD1|IRX3|PDLIM5|MYH6|IGF2|MYLK3|TPM1|MESP1,0
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,5.0947023895565e-05,0.0083145542997562,0.557332238758646,-0.724521127284941,-2.18053936118328,15,KRT19|FLNC|ACTC1|LDB3|ANKRD1|MYH6|MYLK3|TPM1,0
GOBP_MUSCLE_CELL_DIFFERENTIATION,7.68213622476044e-05,0.0099219610717372,0.538434096309916,-0.584816504683976,-2.1819199555042,29,KRT19|FLNC|ACTC1|LDB3|ANKRD1|IRX3|PDLIM5|MYH6|IGF2|MYLK3|APLNR|TPM1|MESP1,0
GOCC_ADHERENS_JUNCTION,9.69603406441113e-05,0.0099219610717372,0.538434096309916,-0.704277462365015,-2.11961345231721,15,S100A11|LDB3|JUP|KRT18|PPP1CA|PDLIM5,0
GOBP_MUSCLE_CELL_DEVELOPMENT,9.72741281542865e-05,0.0099219610717372,0.538434096309916,-0.676792005969462,-2.16659033370848,18,KRT19|FLNC|ACTC1|LDB3|ANKRD1|PDLIM5|MYH6|MYLK3|TPM1,0
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION,0.0001101454845738,0.0099865239346974,0.538434096309916,0.731416961975086,2.02507879047292,15,TIMM17B|TIMM17A|TOMM22|TIMM10B|TIMM13|BCAP31|HPS4|GFER|TOMM5|TOMM7,0
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,0.0001929776834525,0.015091924197425,0.518848077743792,0.693778521262988,1.94861708077739,17,TIMM17B|TIMM17A|TOMM22|TIMM10B|TIMM13|BCAP31|HPS4|GFER|TOMM5|TOMM7,0
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,0.0002034450565829,0.015091924197425,0.518848077743792,0.537760893777811,1.85125793792815,43,NABP2|POM121C|TIMM17B|TIMM17A|TOMM22|TIMM10B|EI24|TIMM13|BCAP31|HPS4|GFER|VPS37B|RAN|HSPA8|TOMM5|TOMM7|ELAVL1|SGTA,0
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT,0.0002445840874692,0.0166317179479083,0.49849310876659,-0.443817057445497,-1.91691350703166,50,KRT19|FLNC|ACTC1|LDB3|ANKRD1|MYL3|IRX3|PDLIM5|MYH6|ZFP36L1|IGF2|TNNC1|TGFB2|MYLK3|APLNR|TPM1|MESP1,0
GOBP_PROTEIN_TARGETING,0.0003240259135386,0.0203388573421175,0.49849310876659,0.571443880269002,1.83661476367103,31,TIMM17B|HRAS|TIMM17A|TOMM22|TIMM10B|STXBP4|MIEF1|TIMM13|BCAP31|HPS4|GFER|VPS37B|HSPA8|TOMM5|TOMM7|SGTA,0
GOBP_REGULATION_OF_BLOOD_CIRCULATION,0.0003495111326706,0.020371506018519,0.49849310876659,-0.672068224075214,-2.09052812856992,16,JUP|MYL3|IRX3|MYH6|TBXA2R|TGFB2|FLNA|MYL4|TPM1,0
GOBP_REGULATION_OF_HEART_CONTRACTION,0.0004941746051837,0.0268830985219939,0.477270815362862,-0.653830899633959,-1.96778804443202,15,JUP|MYL3|IRX3|MYH6|TGFB2|FLNA|MYL4|TPM1,0
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,0.0008165103747841,0.0416420291139927,0.477270815362862,0.604788715465908,1.84431108242098,25,NABP2|CDT1|BRD4|TCF3|BRCA1|STXBP4|CCND1|EIF2AK4|SMARCA4,0
GOBP_HEART_PROCESS,0.0010602812011213,0.0489760050929946,0.45505986738723,-0.568614062569067,-1.97737109735053,23,ACTC1|JUP|MYL3|IRX3|MYL7|MYH6|TNNC1|TGFB2|FLNA|MYL4|TPM1,0
GOBP_CIRCULATORY_SYSTEM_PROCESS,0.0011190202746932,0.0489760050929946,0.45505986738723,-0.467872075123249,-1.86291946026611,37,SLC2A3|ACTC1|JUP|MYL3|IRX3|MYL7|MYH6|TNNC1|TBXA2R|TGFB2|FLNA|APOE|MYL4|TPM1,0
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,0.0011403726676064,0.0489760050929946,0.45505986738723,-0.583810884943567,-1.94325892316731,20,KRT19|FLNC|ACTC1|LDB3|ANKRD1|MYH6|MYLK3|TPM1,0
GOCC_NUCLEAR_PROTEIN_CONTAINING_COMPLEX,0.0012962961071601,0.0528888811721353,0.45505986738723,0.38408971748081,1.56146636649979,123,NABP2|WDR5|E2F4|POM121C|ELOF1|TCF3|POP7|MIS18A|BAZ1B|SNRNP25|BRCA1|EXOSC6|AMOTL1|SINHCAF|GATAD2A|WDR12|LIN52|SNRPN|SSU72|PRPF4|FAAP24|PDCD7|SMAD5|U2AF1|INO80E|SAMD11|DYNLL1|RFC2|SMARCA4|RAN|NCL|HSPA8|USP22|TAF10|YY1|UTP6|SFPQ|MAU2|SRSF1|JUND|DEK|ERCC8|RBBP7|HINT1|MED12|MED29|RANGAP1|RRP7A|RPS3|MED18,0
GOBP_REGULATION_OF_SYSTEM_PROCESS,0.0015726398835031,0.0611082926161214,0.45505986738723,-0.525685096576301,-1.90219277259993,27,JUP|MYL3|IRX3|MYH6|TNNC1|TBXA2R|TGFB2|FLNA|APOE|MYL4|MTG2|APLNR|TPM1,0
GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX,0.0023430345423937,0.08558641287993,0.431707695803346,0.612501269164592,1.80205655400518,21,TIMM17B|TIMM17A|TOMM22|TIMM10B|TIMM13|MRPS10|MRPL20|TOMM5|TOMM7|MRPL57|MRPL52|GADD45GIP1|MRPS16,0
GOBP_REGULATION_OF_CELL_CYCLE,0.0024123621277431,0.08558641287993,0.431707695803346,0.430590350662362,1.62468658795754,71,NABP2|WDR5|CDT1|BRD4|HRAS|TCF3|KIF3B|BAZ1B|BRCA1|GATA3|STXBP4|WDR12|PUM1|CCND1|INO80E|CKS1B|EIF2AK4|SMARCA4|USP22|FGFR1|YY1|SFPQ|BMP7|DUSP3|JUND|GTPBP4|PDXP|NME6,0
GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.0026974511489521,0.0917133390643736,0.431707695803346,-0.451011462790377,-1.76039201286274,33,P2RY6|COX5B|NDUFS7|ATOX1|CACNG5|ATP5F1B|FLNA|APLNR|ATP5ME|MCUR1|CD63,0
GOCC_POLYMERIC_CYTOSKELETAL_FIBER,0.0036030650788707,0.11760404417434,0.431707695803346,-0.399452239278332,-1.73721469151747,51,KRT8|KRT19|ACTC1|LDB3|JUP|TUBA1A|TPM2|KRT18|KRT7|PDLIM5|FLNA|GABARAP|VIM|TPM1|TUBA1B,0
GOBP_MUSCLE_SYSTEM_PROCESS,0.0041576433340973,0.125805621585402,0.407017918923954,-0.440853890687047,-1.7207448857362,33,ACTC1|JUP|MYL3|TPM2|PDLIM5|MYH6|TNNC1|TBXA2R|FLNA|MYL4|APLNR|TPM1,0
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE,0.0042200911787206,0.125805621585402,0.407017918923954,-0.497543936959521,-1.79064114065784,26,P2RY6|DOK4|PRDX2|LTBR|IGF2|TGFB2|GLIPR2|ADAM9|APOE|RAP1B|CDK10|DSTYK|BRAF,0
GOCC_ACTIN_CYTOSKELETON,0.0047448928056471,0.125805621585402,0.407017918923954,-0.362759448479315,-1.58177166553854,60,KRT19|ACTC1|LDB3|MYL3|SEPTIN11|TPM2|MYL7|PDLIM5|MYH6|TNNC1|FLNA|GABARAP|MYLK3|MYL4|MYADM|TPM1,0
GOBP_AEROBIC_RESPIRATION,0.0047826988394079,0.125805621585402,0.407017918923954,-0.580350383686399,-1.82248837336545,17,IDH2|COX5B|NDUFS7|ATP5F1B|UQCC3,0
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,0.0048566390350256,0.125805621585402,0.407017918923954,0.545963761152735,1.66492361637159,25,NABP2|CDT1|CCT3|TIGAR|BRCA1|EXOSC6|INO80E|RFC2|SMARCA4|FGFR1|YY1,0
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,0.0049558951972767,0.125805621585402,0.407017918923954,-0.460886185934401,-1.7641525371069,31,ACTC1|ANKRD1|MYL3|IRX3|MYL7|PDLIM5|MYH6|TNNC1|TGFB2|MYLK3|TPM1|MESP1,0
GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT,0.0049558951972767,0.125805621585402,0.407017918923954,-0.474339299245545,-1.80036853227464,30,P2RY6|COX5B|NDUFS7|ATOX1|CACNG5|ATP5F1B|FLNA|APLNR|ATP5ME|MCUR1|CD63,0
GOCC_INTRACELLULAR_PROTEIN_CONTAINING_COMPLEX,0.0050877273435272,0.125805621585402,0.407017918923954,0.404246728589348,1.54439402172033,78,WDR5|AGO1|CCT3|DPM2|POP7|PSMC6|BRCA1|CAND1|DCAF7|GATC|SLC38A9|HPS4|CKS1B|SAMD11|MLST8|RBX1|PSMB2|RPP14|HSPA8|LARP1|USP22|EIF4A1|KXD1|TAF10,0
GOCC_RIBONUCLEOPROTEIN_COMPLEX,0.0054693465564336,0.126953434694897,0.407017918923954,0.39004586104977,1.5348809487872,94,RPL22|AGO1|POP7|SNRNP25|MRTO4|BRCA1|WDR12|SNRPN|PRPF4|PDCD7|U2AF1|MRPS10|NCL|MRPL20|RPP14|HSPA8|ELAVL1|MRPL57|RPSA|RPL27|EIF3M|CELF1|EIF3F|UTP6|RPS7|MRPL52|SRSF1|GADD45GIP1|RPL12|RPS4X|RPS23|MRPS16|RPS19BP1|PHAX|PABPC4|RPL15|RRP7A|RPS3|RPS26|RBM8A|RPL7|RPL4|ISY1|RACK1|EIF3I|EIF3K|RPL21|KRR1|RPL6|RPL3|HNRNPA1|MRPS26|YBX1,0
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.0055576902296306,0.126953434694897,0.407017918923954,-0.548486582639073,-1.80156979204737,19,KRT8|PRDX2|RBCK1|LTBR|KRT18|PPP1CA|MKNK2|TGFB2|RNF41|GABARAP,0
GOBP_MUSCLE_CONTRACTION,0.0056008868247748,0.126953434694897,0.407017918923954,-0.459067447555902,-1.6850747113952,28,ACTC1|JUP|MYL3|TPM2|MYH6|TNNC1|TBXA2R|FLNA|MYL4|TPM1|ENO1|ATP8A2|MYL9|MYL6,0
GOBP_CELL_CYCLE,0.0059289389342865,0.130757139739941,0.407017918923954,0.37951890972177,1.52493133904635,109,NABP2|WDR5|CDT1|BRD4|HRAS|TCF3|KIF3B|MIS18A|BAZ1B|FOXJ3|BRCA1|GATA3|STXBP4|WDR12|PUM1|CCND1|INO80E|CKS1B|EIF2AK4|SMARCA4|RAN|CCNB1IP1|TRIM71|USP22|FGFR1|EZR|TAF10|YY1|DSN1|SFPQ|C2CD3|SEPTIN9|MAU2|BMP7|DUSP3|JUND|GTPBP4|PDXP|NME6|CCDC69|CCND2|CCNI|RPS3|ESCO2|PIN1,0
GOBP_MITOCHONDRIAL_TRANSPORT,0.0061761961974316,0.1326256867659,0.407017918923954,0.593126368003569,1.69216253332448,18,TIMM17B|TIMM17A|TOMM22|TIMM10B|SLC25A36|TIMM13|GFER|TOMM5|TOMM7,0
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.0065547460988374,0.137145456837215,0.407017918923954,-0.349540246166155,-1.55164667918288,65,KRT19|FLNC|ACTC1|LDB3|ANKRD1|TUBA1A|TPM2|RHOB|KRT7|MYH6|TGFB2|FLNA|APOE|MYLK3|VIM|MYADM|TPM1|IFT172|PFDN5,0
GOBP_CYTOSKELETON_ORGANIZATION,0.007598009667721,0.154999397221509,0.407017918923954,-0.291467408721549,-1.38976735784194,103,KRT19|CCNF|FLNC|ACTC1|LDB3|ANKRD1|DNAAF10|TUBA1A|TPM2|KRT18|RHOB|KRT7|PDLIM5|MYH6|TGFB2|FLNA|GABARAP|APOE|MYLK3|VIM|MYADM|GAPDH|TPM1|SH3BGRL3|TUBA1B,0
GOMF_NUCLEASE_ACTIVITY,0.0083118609429335,0.165426305595947,0.380730400722792,0.559544287719705,1.67358960780714,23,AGO1|G3BP1|POP7|NME1|EXOSC6|DYNLL1|RPP14|RNASEK,0
GOBP_CELL_CYCLE_PHASE_TRANSITION,0.008742149144371,0.168033700413641,0.380730400722792,0.507502268827308,1.64302361128227,32,NABP2|CDT1|BRD4|TCF3|BRCA1|STXBP4|CCND1|EIF2AK4|SMARCA4|TRIM71|USP22|TAF10|GTPBP4|CCND2|CCNI,0
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT,0.0090002690016613,0.168033700413641,0.380730400722792,-0.299010338932331,-1.40929827798407,90,CCBE1|ACTC1|LDB3|ANKRD1|JUP|MYL3|FN1|IRX3|MYL7|RHOB|ATP5F1B|PDLIM5|MYH6|ZFP36L1|TNNC1|TSC2|SAT1|TBXA2R|TGFB2|APOE|MYLK3|APLNR|TPM1|SMAD2|IFT172|MESP1,0
GOBP_REGULATION_OF_DNA_REPAIR,0.0091440870360662,0.168033700413641,0.380730400722792,0.5646369988849,1.64137795199724,20,TIGAR|BRCA1|INO80E|SMARCA4|USP22|TAF10|YY1|DEK|ERCC8|RPS3,0
GOCC_SUPRAMOLECULAR_COMPLEX,0.0094052543828554,0.168033700413641,0.380730400722792,-0.276772408337145,-1.36521403288944,117,KRT8|KRT19|FLNC|ACTC1|LDB3|ANKRD1|JUP|MYL3|TUBA1A|TPM2|CARHSP1|MYL7|KRT18|KRT7|PDLIM5|MYH6|BTBD2|ZFP36L1|TNNC1|GGPS1|FLNA|GABARAP|MYL4|VIM|TPM1|TUBA1B,0
GOBP_MONOATOMIC_CATION_TRANSPORT,0.009472488013514,0.168033700413641,0.380730400722792,-0.384952086712073,-1.57714029895358,41,HOMER3|P2RY6|COX5B|NDUFS7|ATOX1|CACNG5|ATP5F1B|FLNA|APLNR|ATP5ME|MCUR1|CD63,0
GOBP_HEART_DEVELOPMENT,0.0097040032769083,0.168478014339515,0.380730400722792,-0.335251652778334,-1.46478425929171,59,ACTC1|LDB3|ANKRD1|MYL3|FN1|IRX3|MYL7|PDLIM5|MYH6|ZFP36L1|TNNC1|TSC2|TGFB2|MYLK3|APLNR|TPM1|SMAD2|IFT172|MESP1,0
GOBP_STRIATED_MUSCLE_CONTRACTION,0.0104872980851792,0.178284067448047,0.380730400722792,-0.51783675104273,-1.65773249292605,18,ACTC1|JUP|MYL3|MYH6|TNNC1|FLNA|MYL4|TPM1,0
GOBP_CELL_CYCLE_PROCESS,0.0110987915668776,0.184828855481064,0.380730400722792,0.374792486465607,1.4589995252176,88,NABP2|CDT1|BRD4|TCF3|KIF3B|MIS18A|BAZ1B|FOXJ3|BRCA1|STXBP4|PUM1|CCND1|EIF2AK4|SMARCA4|RAN|CCNB1IP1|TRIM71|USP22|FGFR1|EZR|TAF10|DSN1|SFPQ|C2CD3|SEPTIN9|MAU2|BMP7|GTPBP4|PDXP|NME6|CCDC69|CCND2|CCNI|RPS3|ESCO2|PIN1|ANKLE2|CSPP1|PAFAH1B1,0
GOBP_CARDIAC_MUSCLE_CONTRACTION,0.0129197451448657,0.210609468376381,0.380730400722792,-0.536695937420404,-1.68539925788987,17,ACTC1|JUP|MYL3|MYH6|TNNC1|FLNA|MYL4|TPM1,0
GOBP_MONOATOMIC_ION_TRANSPORT,0.0131630917735238,0.210609468376381,0.380730400722792,-0.375056528028782,-1.54867357478256,43,HOMER3|P2RY6|COX5B|NDUFS7|ATOX1|CACNG5|ATP5F1B|FLNA|APLNR|ATP5ME|MCUR1|CD63,0
GOBP_CHROMOSOME_SEGREGATION,0.0145080376162083,0.218347066595258,0.380730400722792,0.484183317000438,1.5864503915879,34,CDT1|KIF3B|MIS18A|BAZ1B|BRCA1|PUM1|SMARCA4|RAN|CCNB1IP1|DSN1|MAU2|CCDC69|RPS3|ESCO2,0
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,0.0146027462615707,0.218347066595258,0.380730400722792,0.407492905050477,1.484737371059,59,AGO1|TSR2|POP7|FASTKD2|MRTO4|EXOSC6|WDR12|GLUL|RAN|RPSA|RPL27|EIF3M|CELF1|EIF3F|SRSF9|UTP6|RPS7|SRSF1|GTPBP4|RPS4X|RPS23|RPS19BP1|RRP7A,0
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,0.0146454872761293,0.218347066595258,0.380730400722792,-0.443540340028165,-1.60495177560285,27,IDH2|COX5B|NDUFS7|PPP1CA|ATP5F1B|UQCC3|IGF2|PPP1R3B|ATP5ME,0
GOBP_CELLULAR_RESPIRATION,0.0147170204200235,0.218347066595258,0.380730400722792,-0.494647818062953,-1.67943441054007,21,IDH2|COX5B|NDUFS7|ATP5F1B|UQCC3,0
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.0152418256459298,0.222095173697834,0.380730400722792,0.56013484625412,1.60647565640232,19,HRAS|SOX11|NME1|NRAS|STXBP4|CCND1|NUS1|IRS2|FGFR1,0
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,0.0157785844628779,0.225882893363305,0.352487857583619,-0.498599582019146,-1.59614922349203,18,KRT8|ANKRD1|TUBA1A|KRT18|ZFP36L1|ADAM9,0
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE,0.0167716676697911,0.231656888366594,0.352487857583619,0.479188831240838,1.57008571397327,34,NABP2|BRD4|TCF3|BRCA1|CCND1|CKS1B|SMARCA4|USP22|FGFR1|BMP7|DUSP3|GTPBP4|PDXP|NME6|CCND2,0
GOBP_CELL_ADHESION,0.0171459000440232,0.231656888366594,0.352487857583619,-0.299031014472887,-1.36644854756122,74,S100A11|PRDX2|JUP|FN1|KRT18|CD151|RHOB|PPP1CA|ATP5F1B|PDLIM5|ZFP36L1|IGF2|TGFB2|ADAM9|FLNA|MYADM|TPM1,0
GOBP_REGULATION_OF_HORMONE_LEVELS,0.0171627581733965,0.231656888366594,0.352487857583619,0.558074248661855,1.59216043214777,18,SOX11|GATA3|STXBP4|DYNLL1|IRS2|FGFR1|TUNAR|ORAI1|DUOX2,0
GOBP_CHROMOSOME_ORGANIZATION,0.0173796530292244,0.231656888366594,0.352487857583619,0.470047059045748,1.58190021255775,39,NABP2|HMGB3|CDT1|CCT3|KIF3B|MIS18A|BAZ1B|INO80E|SMARCA4|RAN|CCNB1IP1|YY1|SFPQ|MAU2,0
GOMF_CALCIUM_ION_BINDING,0.0176013812239324,0.231656888366594,0.352487857583619,-0.416167215056125,-1.59297993888337,31,S100A11|CCBE1|RAB11FIP4|MYL3|MYL7|TNNC1|MYL4,0
GOBP_CELL_JUNCTION_ORGANIZATION,0.0182262282194704,0.236073051223616,0.352487857583619,-0.327852709280726,-1.39858745212915,49,JUP|TUBA1A|FN1|IRX3|RHOB|DIP2A|PDLIM5|TGFB2|APOE|MYLK3|APLNR|MYADM|RPS6KA5|RAP1B,0
GOCC_CHROMATIN,0.019174223907925,0.240379282646023,0.352487857583619,0.354323423420425,1.40091368039115,97,WDR5|E2F4|MIXL1|BRD4|ZHX3|TCF3|MIS18A|SOX11|BAZ1B|EOMES|FOXJ3|GATA3|VRTN|SET|SINHCAF|GATAD2A|ZBTB43|FAAP24|SMAD5|INO80E|SMARCA4|RAN|USP22|TAF10|YY1|NANOG|SFPQ|MAU2|JUND|DEK|RBBP7|HMGN1|CCND2,0
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,0.0193293824732017,0.240379282646023,0.352487857583619,-0.499860586272181,-1.50439461655889,15,JUP|MYL3|TNNC1|TBXA2R|APLNR|TPM1|ENO1|MYL9,0
GOBP_ACTIN_FILAMENT_BASED_PROCESS,0.0194424419787225,0.240379282646023,0.352487857583619,-0.32180169467763,-1.42851227112947,65,KRT19|FLNC|ACTC1|LDB3|ANKRD1|JUP|TPM2|RHOB|PDLIM5|MYH6|TNNC1|TGFB2|FLNA|MYLK3|MYADM|TPM1,0
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.0222754965304555,0.271295599535099,0.352487857583619,-0.384856295723678,-1.54471654414382,38,IDH2|DDIT4|COX5B|NDUFS7|PPP1CA|ATP5F1B|UQCC3|IGF2|PPP1R3B|GAPDH|ATP5ME,0
GOBP_DEFENSE_RESPONSE_TO_SYMBIONT,0.0227199992327552,0.272639990793062,0.352487857583619,0.405563714114226,1.43292573166098,52,UAP1|HMGB3|G3BP1|GATA3|STXBP4|CASP6|TYRO3|PUM1|PRDX1|HSPA8|PPP1R14B|TF|IRAK1|RPSA|SFPQ|CIITA|IFITM1|ELP6|TBK1,0
GOBP_RNA_PROCESSING,0.0235309635585067,0.276535544558084,0.352487857583619,0.362033813262909,1.42084983359034,92,AGO1|TSR2|POP7|SNRNP25|FASTKD2|MRTO4|EXOSC6|WDR12|SNRPN|SSU72|PRPF4|PUM1|PDCD7|U2AF1|NCL|RPP14|HSPA8|TRIM71|USP22|ADAT1|TAF10|RPL27|CELF1|TRNT1|SRSF9|UTP6|RPS7|SFPQ|SRSF1|NCBP3|PAPOLA|GTPBP4,0
GOCC_CELL_CELL_JUNCTION,0.0239054390021651,0.276535544558084,0.352487857583619,-0.360313240131333,-1.4761954821736,41,KRT8|S100A11|LDB3|JUP|KRT18|PPP1CA|PDLIM5,0
GOCC_ACTIN_FILAMENT,0.0240613035093431,0.276535544558084,0.352487857583619,-0.503431379308151,-1.58093775995885,17,ACTC1|LDB3|TPM2|PDLIM5|FLNA|TPM1,0
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.0258544696762607,0.293017322997622,0.352487857583619,0.543247941670396,1.55804374521672,19,NABP2|BRD4|TCF3|BRCA1|CCND1|SMARCA4,0
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS,0.0265844452206303,0.295071301638592,0.352487857583619,-0.284604433307426,-1.33338363914252,86,KRT19|CCBE1|FLNC|ACTC1|LDB3|ANKRD1|JUP|FN1|IRX3|RHOB|ATP5F1B|MYH6|NOLC1|TSC2|SAT1|TBXA2R|TGFB2|ADAM9|MYLK3|APLNR|TPM1|SMAD2|IFT172|MESP1,0
GOBP_CARBOHYDRATE_METABOLIC_PROCESS,0.0267589170603625,0.295071301638592,0.352487857583619,-0.388428847833061,-1.49458481320507,32,SLC2A3|P2RY6|IDH2|DDIT4|GNE|PPP1CA|IGF2,0
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,0.0280450267656001,0.305129891209729,0.352487857583619,0.492286852680121,1.50123518331299,25,PMEPA1|BRCA1|PUM1|SMARCA4|HSPA8|IRAK1|EGLN2|JUND|ELP6|TBK1|YWHAH|CTBP2|PARK7|KCNK6|FABP5,0
GOCC_SOMATODENDRITIC_COMPARTMENT,0.0286416969805798,0.307521378107278,0.352487857583619,-0.320160030185386,-1.38796160590576,53,SLC2A3|HOMER3|NDUFS7|SEPTIN11|MYL7|DIP2A|PPP1CA|BNIP3|TGFB2|FLNA|APOE,0
GOCC_ACTOMYOSIN,0.0291977207457729,0.30942000166949,0.352487857583619,-0.481804934290872,-1.45005381357277,15,LDB3|SEPTIN11|PDLIM5|MYH6|TPM1|MYL9|BLOC1S6,0
GOBP_DNA_DAMAGE_RESPONSE,0.0318577211748301,0.32972063055308,0.321775918075361,0.371719629958243,1.4065747029679,72,NABP2|BRD4|ELOF1|TIGAR|BAZ1B|BRCA1|STXBP4|EI24|CCND1|FAAP24|INO80E|EIF2AK4|MLST8|DYNLL1|RBX1|RFC2|SMARCA4|USP22|TAF10|YY1|VRK3|SFPQ|DEK|TPT1|ERCC8,0
GOBP_HORMONE_TRANSPORT,0.0321701883155478,0.32972063055308,0.321775918075361,0.550205352054898,1.52990291166746,16,SOX11|GATA3|STXBP4|DYNLL1|IRS2|FGFR1|TUNAR|ORAI1,0
GOBP_ADAPTIVE_IMMUNE_RESPONSE,0.0323255520150078,0.32972063055308,0.321775918075361,0.529456233283419,1.51051453674694,18,BRD4|HRAS|EOMES|GATA3|EXOSC6|EIF2AK4,0
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS,0.0329380764163373,0.329871919923774,0.287857117255149,0.415738297952621,1.45548109781306,49,NABP2|CDT1|BRD4|TCF3|KIF3B|BAZ1B|BRCA1|STXBP4|PUM1|CCND1|EIF2AK4|SMARCA4|FGFR1|SFPQ|BMP7|GTPBP4|PDXP|NME6|CCND2,0
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,0.0331488939139087,0.329871919923774,0.321775918075361,0.501745226462606,1.50071337551622,23,CDT1|KIF3B|BAZ1B|SMARCA4|RAN|CCNB1IP1|DSN1,0
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,0.0361429477391899,0.343182743182743,0.321775918075361,0.49911106704921,1.49283463934409,23,NABP2|CDT1|BRD4|BAZ1B|BRCA1|CCND1|EIF2AK4|BMP7|GTPBP4|NME6,0
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE,0.0362756952841596,0.343182743182743,0.261663521711573,0.357033104656149,1.38734065156285,86,NABP2|CCT3|POM121C|TIMM17B|HRAS|TIMM17A|MIS18A|TOMM22|TIMM10B|GLUL|EI24|TIMM13|BCAP31|HPS4|GFER|VPS37B|EMC3|RAN|HSPA8|TOMM5|TOMM7|ELAVL1|EZR|SGTA,0
GOBP_MAINTENANCE_OF_LOCATION,0.0365545946809014,0.343182743182743,0.321775918075361,-0.456729164479763,-1.4621109353488,18,P2RY6|TAF3|FLNA|APOE|APLNR|MDFI,0
GOBP_DNA_METABOLIC_PROCESS,0.0367197062423501,0.343182743182743,0.261663521711573,0.356181219455529,1.36661552289796,81,NABP2|HMGB3|CDT1|CCT3|ELOF1|TCF3|TIGAR|NME1|BRCA1|EXOSC6|SET|FAAP24|INO80E|DYNLL1|RBX1|RFC2|SMARCA4|RAN|CCNB1IP1|USP22|FGFR1|TAF10|YY1|SFPQ|DEK|GTPBP4|ERCC8|RBBP7,0
GOBP_DNA_RECOMBINATION,0.0372413793103448,0.343182743182743,0.276500599254472,0.481357335397087,1.49712929658941,27,NABP2|HMGB3|TCF3|BRCA1|EXOSC6|INO80E|CCNB1IP1|YY1|SFPQ,0
