pathway,stouffer_pval,min_pval,n_timepoints,n_significant,mean_NES,stouffer_padj
DELACROIX_RAR_BOUND_ES,0.6426822614686215,0.0140397943547928,10,0,-0.16842381361970918,0.8365368902235467
REACTOME_REGULATION_OF_TP53_ACTIVITY,0.643120984403412,0.0176598374010532,10,0,-0.034267922180048926,0.8365368902235467
OSMAN_BLADDER_CANCER_UP,0.643367112137575,0.0898082744702321,10,0,-0.15298383412226801,0.8365368902235467
SMID_BREAST_CANCER_LUMINAL_B_DN,0.6469520196715606,0.264788732394366,10,0,-0.021622974466117682,0.8389972678270365
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP,0.6487295300687238,0.0972222222222222,10,0,0.09686348091723655,0.8389972678270365
CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_DN,0.6507265665884782,0.103343465045593,10,0,-0.01727156824872892,0.8389972678270365
LU_EZH2_TARGETS_DN,0.651663908407641,0.110294117647059,10,0,0.04758447894711735,0.8389972678270365
CHICAS_RB1_TARGETS_SENESCENT,0.6746565080104591,0.19283065512979,10,0,-0.03738913437436732,0.8657964477107775
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP,0.6767728573116194,0.107586206896552,10,0,0.26721591240410925,0.8657964477107775
DARWICHE_PAPILLOMA_RISK_LOW_UP,0.6774361518347687,0.0586202038266255,10,0,-0.19657094630731237,0.8657964477107775
CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_HYPOMETHYLATED_AND_UP,0.6873360253606845,0.028298278163689,10,0,0.13432228958995293,0.8750555091987644
FARMER_BREAST_CANCER_APOCRINE_VS_BASAL,0.6880207438738376,0.0309750960480198,10,0,0.0889675647646809,0.8750555091987644
MIKKELSEN_ES_ICP_WITH_H3K4ME3,0.6910541667777039,0.044558992188954,10,0,0.1411515686425796,0.8765823061463631
GARY_CD5_TARGETS_UP,0.6941600646766202,0.0713536201469045,10,0,-0.3769173252799319,0.8765823061463631
DARWICHE_SQUAMOUS_CELL_CARCINOMA_UP,0.6942398035319479,0.0323699421965318,10,0,0.03160619447546091,0.8765823061463631
BLUM_RESPONSE_TO_SALIRASIB_UP,0.6977746992025959,0.148891235480465,10,0,0.06770893628422009,0.8774716556299305
GRYDER_PAX3FOXO1_TOP_ENHANCERS,0.6982932832016813,0.0847457627118644,10,0,-0.1103561650408175,0.8774716556299305
GRYDER_PAX3FOXO1_ENHANCERS_IN_TADS,0.702794610482832,0.206412825651303,10,0,-0.20947467397558298,0.8810152533325453
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A,0.7094893656829259,0.0425867507886435,10,0,0.1513636756784336,0.8860864842894898
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN,0.7102219912244002,0.0930930930930931,10,0,-0.1084327535599989,0.8860864842894898
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP,0.7184162419169196,0.161961367013373,10,0,0.038869843448849764,0.8941807856638144
LIU_SOX4_TARGETS_DN,0.7228875104131727,0.180272108843537,10,0,-0.2602326379622434,0.8961164248224301
HELLER_HDAC_TARGETS_UP,0.7233916940837557,0.0108958315119351,10,0,0.09036668729537091,0.8961164248224301
MULLIGHAN_NPM1_SIGNATURE_3_UP,0.7296035971551994,0.148446490218642,10,0,-0.0839711264601023,0.9016799172389728
CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_UP,0.7326034819981877,0.152284263959391,10,0,-0.15023365560054597,0.9024933697325348
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN,0.7357119080293472,0.142228739002933,10,0,-0.12452502386360838,0.9024933697325348
DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP,0.7367888690812963,0.168493150684932,10,0,-0.0387435450191058,0.9024933697325348
YAGI_AML_WITH_T_8_21_TRANSLOCATION,0.738202791562359,0.127733026467204,10,0,-0.22518774085429868,0.9024933697325348
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN,0.7388733885787355,0.0724029380902413,10,0,-0.01342681052107222,0.9024933697325348
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.7438204382162544,0.069872536097019,10,0,-0.2222150959896101,0.9061389202737556
WP_MAPK_SIGNALING,0.7453165546526501,0.147058823529412,10,0,0.10026311764974874,0.9061389202737556
BLUM_RESPONSE_TO_SALIRASIB_DN,0.7531814429488507,0.085037674919268,10,0,-0.04972975351787782,0.9135811946879577
MARTENS_BOUND_BY_PML_RARA_FUSION,0.7552939967133712,0.162556053811659,10,0,-0.1723482264928724,0.9140278389787678
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN,0.7614776900658822,0.065359477124183,10,0,-0.20156552076658368,0.9193878101256273
CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN,0.7655474775677324,0.102956167176351,10,0,-0.3047603803894497,0.9195053671958777
BENPORATH_MYC_TARGETS_WITH_EBOX,0.765630669280913,0.0135222520336444,10,0,-1.9174419923306817e-05,0.9195053671958777
ENK_UV_RESPONSE_EPIDERMIS_DN,0.7668393997416003,0.165797705943691,10,0,-0.0820928059172658,0.9195053671958777
GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_UP,0.7698303076570725,0.0078838099726229,10,0,0.14686400152187867,0.9209842036810639
HAN_SATB1_TARGETS_DN,0.7743451328213915,0.236775818639799,10,0,0.008575001041417363,0.9216476856598658
MITSIADES_RESPONSE_TO_APLIDIN_UP,0.7756837444577849,0.174489795918367,10,0,-0.1603059255244268,0.9216476856598658
KUMAR_TARGETS_OF_MLL_AF9_FUSION,0.7760200430967198,0.189944134078212,10,0,0.044928024476345675,0.9216476856598658
WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_8D,0.7774203760718715,0.0208240236125765,10,0,-0.06312886056699471,0.9216476856598658
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,0.7844576250420208,0.202435312024353,10,0,-0.04706989181552208,0.9278911862799524
STEIN_ESRRA_TARGETS_UP,0.7883972328845883,0.25699481865285,10,0,-0.14249092510041078,0.9302549225345251
FEVR_CTNNB1_TARGETS_UP,0.7900065658928697,0.131386861313869,10,0,-0.14212387614602856,0.9302549225345251
DARWICHE_SKIN_TUMOR_PROMOTER_DN,0.7956408079303456,0.0806174957118353,10,0,-0.07934880937193038,0.9332562460791448
GABRIELY_MIR21_TARGETS,0.7981601300757726,0.108307045215563,10,0,-0.07792136555834508,0.9332562460791448
CHEN_METABOLIC_SYNDROM_NETWORK,0.7996371311917316,0.102965694676162,10,0,-0.3337089835878668,0.9332562460791448
WP_ALZHEIMERS_DISEASE,0.8047506791385124,0.0435280641466208,10,0,-0.07661155221203132,0.9332562460791448
WP_ALZHEIMERS_DISEASE_AND_MIRNA_EFFECTS,0.8047506791385124,0.0435280641466208,10,0,-0.07661155221203132,0.9332562460791448
RAO_BOUND_BY_SALL4_ISOFORM_B,0.8062184386709923,0.161290322580645,10,0,0.03189497419361627,0.9332562460791448
DOUGLAS_BMI1_TARGETS_DN,0.8062704681041409,0.175726927939317,10,0,-0.04277299121013339,0.9332562460791448
FOSTER_TOLERANT_MACROPHAGE_DN,0.8068035867821615,0.154488517745303,10,0,0.03554856427388094,0.9332562460791448
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP,0.8090528268054127,0.089171974522293,10,0,-0.07729547434352273,0.9337966547269521
WONG_MITOCHONDRIA_GENE_MODULE,0.815319929136102,0.0634443014750796,10,0,-0.31059680297381986,0.9389618524556427
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.8259720081618704,0.0166088000926298,10,0,0.13503272038405129,0.9483938615329969
HORIUCHI_WTAP_TARGETS_UP,0.8271297609171365,0.113879003558719,10,0,0.2507055701189599,0.9483938615329969
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.831904061102557,0.415162454873646,10,0,-0.005184459172438904,0.9487838433946256
BLALOCK_ALZHEIMERS_DISEASE_DN,0.8323238617280241,0.0323785125246044,10,0,-0.23436543499199067,0.9487838433946256
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP,0.8329018472548241,0.122629582806574,10,0,-0.2514803071139861,0.9487838433946256
PULVER_FOREY_PERTURB_ATTRITION_G2_M,0.8365565377225193,0.429868819374369,10,0,0.04016786505869811,0.9508798823570501
LEE_RECENT_THYMIC_EMIGRANT,0.8537896911276608,0.324380165289256,10,0,0.1707117601297504,0.9683675284651391
JIANG_MELANOMA_TRM6_CD8,0.8591742693053803,0.0874125874125874,10,0,0.012959506751968431,0.9723700153693722
GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_DN,0.8619421972072716,0.203225806451613,10,0,0.05151997292631494,0.9734002399495911
FARMER_BREAST_CANCER_BASAL_VS_LULMINAL,0.8666356149628011,0.165217391304348,10,0,-0.5418753356184374,0.9765958327752855
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,0.8734052476965524,0.0092866355984455,10,0,-0.03832348674225128,0.9809226033925391
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP,0.8742191904280835,0.180654338549075,10,0,-0.2550057516756622,0.9809226033925391
BERENJENO_TRANSFORMED_BY_RHOA_DN,0.8766709600678273,0.342215988779804,10,0,-0.12411874495183886,0.981571758708422
FORTSCHEGGER_PHF8_TARGETS_UP,0.8796581292535697,0.197916666666667,10,0,-0.22104976175026358,0.9828163320445
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN,0.8877465177413622,0.114832535885167,10,0,0.14914919018522532,0.9897429261627102
RIGGI_EWING_SARCOMA_PROGENITOR_UP,0.8944787406754025,0.23784355179704,10,0,0.013443567789812294,0.9945902427506993
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.8958904476685687,0.13840830449827,10,0,-0.06730686581332088,0.9945902427506993
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP,0.9040851296522201,0.0448504983388704,10,0,-0.10572766287844626,1.0
WEST_ADRENOCORTICAL_TUMOR_UP,0.9052939857730393,0.073269136024059,10,0,0.013544199332305207,1.0
BRUINS_UVC_RESPONSE_LATE,0.9103082188468887,0.226923076923077,10,0,-0.3821735351432672,1.0
MASSARWEH_TAMOXIFEN_RESISTANCE_UP,0.9125175315689968,0.04551201011378,10,0,0.2047800839427055,1.0
IVANOVA_HEMATOPOIESIS_STEM_CELL_AND_PROGENITOR,0.920005489857804,0.232323232323232,10,0,-0.2144753726389252,1.0
MISSIAGLIA_REGULATED_BY_METHYLATION_DN,0.9218591290161026,0.14468085106383,10,0,0.12100370626493824,1.0
OSMAN_BLADDER_CANCER_DN,0.9235306920785894,0.0854792550052852,10,0,-0.15642163776198942,1.0
KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP,0.9277781804963288,0.072289156626506,10,0,-0.19243035612418438,1.0
DOUGLAS_BMI1_TARGETS_UP,0.9283742527285478,0.144356955380577,10,0,-0.1902960257827797,1.0
GOZGIT_ESR1_TARGETS_DN,0.9304055945927358,0.0808219178082192,10,0,0.13878117681063043,1.0
WANG_SMARCE1_TARGETS_DN,0.9319385183506146,0.0133997449711608,10,0,-0.047852498812822095,1.0
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN,0.9390008877176363,0.0166876192993273,10,0,0.07384188481827916,1.0
WP_VEGFAVEGFR2_SIGNALING,0.9406053765287629,0.137010676156584,10,0,-0.24723204923040507,1.0
HORIUCHI_WTAP_TARGETS_DN,0.9419696866151921,0.0837537840565086,10,0,-0.2012137693163832,1.0
MANALO_HYPOXIA_DN,0.9488437648616354,0.108695652173913,10,0,0.2874452265695975,1.0
REACTOME_SARS_COV_INFECTIONS,0.9511719230222178,0.0530846484935438,10,0,-0.10970205352532691,1.0
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP,0.9556520780401627,0.115307733898556,10,0,0.19816519499193458,1.0
REACTOME_SARS_COV_2_HOST_INTERACTIONS,0.9596294392158536,0.0819672131147541,10,0,0.04303361207150367,1.0
WEST_ADRENOCORTICAL_TUMOR_DN,0.9617980251550378,0.486486486486487,10,0,-0.058892981617084686,1.0
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN,0.9622505123014979,0.0405083136077678,10,0,-0.22112496291503758,1.0
REACTOME_RHO_GTPASE_CYCLE,0.9624707126663635,0.422198041349293,10,0,-0.2087831802804149,1.0
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B,0.9660438018930306,0.137546468401487,10,0,-0.0007972792770191695,1.0
KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP,0.9668410970224135,0.0269322858573424,10,0,-0.2348487410713756,1.0
SENESE_HDAC3_TARGETS_DN,0.9732149467199153,0.319875776397516,10,0,-0.2500127545922953,1.0
DANG_MYC_TARGETS_UP,0.9767629703698121,0.259786476868327,10,0,0.07885741613753483,1.0
ENK_UV_RESPONSE_KERATINOCYTE_DN,0.9796137178676102,0.207343412526998,10,0,-0.0030883403450390535,1.0
REACTOME_SIGNALING_BY_WNT,0.9796820733977457,0.330422125181951,10,0,-0.1427525084627001,1.0
YAGI_AML_WITH_INV_16_TRANSLOCATION,0.9809864339844243,0.0705679862306368,10,0,-0.003485020753301793,1.0
GAVIN_FOXP3_TARGETS_CLUSTER_T7,0.9820161433536349,0.175172413793103,10,0,-0.37481876263505354,1.0
RIZKI_TUMOR_INVASIVENESS_3D_DN,0.9849464072750643,0.118948824343015,10,0,-0.03950310652944243,1.0
DURCHDEWALD_SKIN_CARCINOGENESIS_DN,0.9849982230690666,0.236619718309859,10,0,-0.10089724916961318,1.0
DANG_BOUND_BY_MYC,0.9892756542389332,0.17546362339515,10,0,-0.2160351719575762,1.0
WP_NONALCOHOLIC_FATTY_LIVER_DISEASE,0.9910380929644038,0.326388888888889,10,0,-0.27572616893956525,1.0
ONKEN_UVEAL_MELANOMA_UP,0.9938674673375577,0.11340206185567,10,0,-0.20677263678568059,1.0
KIM_MYC_AMPLIFICATION_TARGETS_UP,0.9956529333794297,0.43274244004171,10,0,0.17269891124541484,1.0
BENPORATH_MYC_MAX_TARGETS,0.9972212091361307,0.259779338014042,10,0,-0.19132724420128736,1.0
MARKEY_RB1_ACUTE_LOF_DN,0.9980321577957273,0.369819341126461,10,0,-0.1934008439821467,1.0
REACTOME_VESICLE_MEDIATED_TRANSPORT,0.9994790229265466,0.155952380952381,10,0,-0.1835637255593112,1.0
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,1.0,0.0003566939108214,10,2,-0.12052246959238086,1.0
REACTOME_MEMBRANE_TRAFFICKING,1.0,0.136854741896759,10,0,-0.1813080781390859,1.0
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,1.0,0.0008917051978926,9,1,-0.047425880828352245,1.0
REACTOME_INFECTIOUS_DISEASE,1.0,0.0889340193344181,10,0,-0.1882356989608305,1.0
CUI_TCF21_TARGETS_2_DN,1.0,0.0137875994242301,10,0,-0.11939210369631167,1.0
DAZARD_RESPONSE_TO_UV_NHEK_UP,1.0,0.0010541232752791,10,0,-0.304211312922143,1.0
REN_ALVEOLAR_RHABDOMYOSARCOMA_DN,1.0,0.0944625407166124,10,0,-0.33571204728779264,1.0
RODWELL_AGING_KIDNEY_UP,1.0,0.130601792573624,10,0,-0.19779880025829075,1.0
YAMAZAKI_TCEB3_TARGETS_DN,1.0,0.0370026269259306,10,0,-0.33042695562703805,1.0
LI_AMPLIFIED_IN_LUNG_CANCER,1.0,0.0400173955598565,10,0,-0.005532113332808087,1.0
REACTOME_SARS_COV_2_INFECTION,1.0,0.26643598615917,10,0,-0.1739648958192518,1.0
KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP,1.0,0.0055573004371146,10,0,-0.2777409170741168,1.0
WP_FATTY_ACID_AND_LIPOPROTEIN_TRANSPORT_IN_HEPATOCYTES,1.0,0.13969571230982,10,0,0.1308310503747452,1.0
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP,1.0,0.0113088294804926,10,0,-0.07266999327464341,1.0
