"Gene","GeneName","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000000003","TSPAN6",0.730534889028456,-0.00258050103287827,0.517737465587726,0.903021227154546,NA
"ENSG00000000005","TNMD",0,NA,NA,NA,NA
"ENSG00000000419","DPM1",0.673830815519982,-0.121727746608639,0.543434759536876,0.40866586123434,NA
"ENSG00000000457","SCYL3",0.234692990178133,-0.0463322301618495,0.527621084757336,0.915880192930768,NA
"ENSG00000000460","C1orf112",0,NA,NA,NA,NA
"ENSG00000000938","FGR",0,NA,NA,NA,NA
"ENSG00000000971","CFH",0,NA,NA,NA,NA
"ENSG00000001036","FUCA2",0,NA,NA,NA,NA
"ENSG00000001084","GCLC",0.305192397286609,0.0418274970058065,0.528856418672957,0.70481092088795,NA
"ENSG00000001167","NFYA",1.28408216960158,0.12418921950796,0.551883573287289,0.0992184872950887,NA
"ENSG00000001460","STPG1",0.0942130667643486,-0.0484387473635387,0.531354652320296,0.960358797843826,NA
"ENSG00000001461","NIPAL3",0.908669092673879,-0.138051353131068,0.528099460307646,0.434802453412091,NA
"ENSG00000001497","LAS1L",0.200819244862964,-0.0647850506408218,0.534013969181857,0.796210292012787,NA
"ENSG00000001561","ENPP4",0,NA,NA,NA,NA
"ENSG00000001617","SEMA3F",0.274667421500414,-0.00228668238801766,0.52405271336198,0.85842432059805,NA
"ENSG00000001626","CFTR",0,NA,NA,NA,NA
"ENSG00000001629","ANKIB1",0.354732291027845,-0.074434299542908,0.536340337150628,0.614305521813303,NA
"ENSG00000001630","CYP51A1",0.131774285695822,0.0288769935009698,0.527164362392507,0.70481092088795,NA
"ENSG00000001631","KRIT1",0.76506789879058,-0.142719185253457,0.554901978064441,0.258584517818376,NA
"ENSG00000002016","RAD52",0,NA,NA,NA,NA
"ENSG00000002330","BAD",4.09167344987269,-0.144593826890903,0.491338728255277,0.523646327094236,0.753143553836248
"ENSG00000002549","LAP3",0.789840654897599,-0.107314350848186,0.544649401094215,NA,NA
"ENSG00000002586","CD99",1.20528113957169,-0.126193897105452,0.534451543522589,0.321849731310573,NA
"ENSG00000002587","HS3ST1",0.160510271200198,-0.0589748842495508,0.532919977437249,0.879005179025095,NA
"ENSG00000002726","AOC1",0,NA,NA,NA,NA
"ENSG00000002745","WNT16",0,NA,NA,NA,NA
"ENSG00000002746","HECW1",0,NA,NA,NA,NA
"ENSG00000002822","MAD1L1",0,NA,NA,NA,NA
"ENSG00000002834","LASP1",0.107006847466799,-0.0506386784835861,0.531642810508828,0.973658793921885,NA
"ENSG00000002919","SNX11",1.01520215112965,-0.0489637043140968,0.52043952637269,0.591555381862426,NA
"ENSG00000002933","TMEM176A",0,NA,NA,NA,NA
"ENSG00000003056","M6PR",0.24733573839189,0.00448281213553794,0.524109371349673,0.800636026098185,NA
"ENSG00000003096","KLHL13",0,NA,NA,NA,NA
"ENSG00000003137","CYP26B1",0.0922234933083601,-0.0425542920295795,0.530873618623994,0.843650579622248,NA
"ENSG00000003147","ICA1",0.0922234933083601,-0.0425542920295795,0.530873618623994,0.843650579622248,NA
"ENSG00000003249","DBNDD1",1.08875499465338,-0.15809984413179,0.562071407638218,0.168924224126727,NA
"ENSG00000003393","ALS2",0.998856004710704,-0.0391351128223511,0.508206852087062,0.837232251839313,NA
"ENSG00000003400","CASP10",0.181131201812903,-0.0308764861330425,0.526642726406916,0.9655205159493,NA
"ENSG00000003402","CFLAR",2.886923429375,-0.178049104713726,0.489717270056461,0.471472039414072,0.716547327661414
"ENSG00000003436","TFPI",0.113973617508304,-0.0535543596085509,0.532010214640462,0.956011142589127,NA
"ENSG00000003509","NDUFAF7",0.373573609236261,0.0140929787932788,0.51773205231019,0.79127066935532,NA
"ENSG00000003756","RBM5",1.42927206098157,0.194626871014583,0.579135265383149,0.0600132776008038,NA
"ENSG00000003987","MTMR7",0,NA,NA,NA,NA
"ENSG00000003989","SLC7A2",1.41221173090912,0.0180131144194453,0.513014439707355,0.995686391956538,NA
"ENSG00000004059","ARF5",6.49989797159495,-0.35399867475425,0.574617810725232,0.16860104990622,0.436081186209172
"ENSG00000004139","SARM1",0,NA,NA,NA,NA
"ENSG00000004142","POLDIP2",0.206470109662281,-0.0626885687682717,0.533639292001256,0.856378253761829,NA
"ENSG00000004399","PLXND1",0.767059386247439,0.0932223842471906,0.542239026716343,0.226099791022187,NA
"ENSG00000004455","AK2",1.50867358445515,0.0796857525805634,0.514342914065526,0.598756821532233,0.806437002366355
"ENSG00000004468","CD38",0.0470338692206498,-0.0351707125516054,0.53021447651145,0.843650579622248,NA
"ENSG00000004478","FKBP4",1.35206513110923,0.0659408469632914,0.524229632448233,0.56729197820574,NA
"ENSG00000004487","KDM1A",1.95326096432633,0.218656481517197,0.540547762345387,0.286413059053083,0.562958530382606
"ENSG00000004534","RBM6",0.492785134991543,-0.0142011032939273,0.522111389218917,0.987170386300101,NA
