panel,stem,replicate_pair,log10_export_ratio
a,suppl6a_ipsc_export_ratio,2,-0.39524579389158476
a,suppl6a_ipsc_export_ratio,2,-1.1293581587681805
a,suppl6a_ipsc_export_ratio,2,-0.5062452201541964
a,suppl6a_ipsc_export_ratio,2,-0.31724996378251197
a,suppl6a_ipsc_export_ratio,2,-0.705133153164249
a,suppl6a_ipsc_export_ratio,2,0.133160926753002
a,suppl6a_ipsc_export_ratio,2,-0.5237683898874628
a,suppl6a_ipsc_export_ratio,2,-0.534496698449136
a,suppl6a_ipsc_export_ratio,2,-0.9822037852787169
a,suppl6a_ipsc_export_ratio,2,0.2078735101943262
a,suppl6a_ipsc_export_ratio,2,0.19023849841409304
a,suppl6a_ipsc_export_ratio,2,0.15396178013060002
a,suppl6a_ipsc_export_ratio,2,0.7024376214882059
a,suppl6a_ipsc_export_ratio,2,0.6145280239750044
a,suppl6a_ipsc_export_ratio,2,-1.5557862775961473
a,suppl6a_ipsc_export_ratio,2,0.6548225336873768
a,suppl6a_ipsc_export_ratio,2,1.1222939234502465
a,suppl6a_ipsc_export_ratio,2,0.009207298419067466
a,suppl6a_ipsc_export_ratio,2,-1.573990100705974
a,suppl6a_ipsc_export_ratio,2,-0.5955934708458954
a,suppl6a_ipsc_export_ratio,2,0.17388637587422562
a,suppl6a_ipsc_export_ratio,2,-0.24917041682863247
a,suppl6a_ipsc_export_ratio,2,0.3226876710029892
a,suppl6a_ipsc_export_ratio,2,-0.5155293720277327
a,suppl6a_ipsc_export_ratio,2,0.7840767021941668
a,suppl6a_ipsc_export_ratio,2,0.14290384613512752
a,suppl6a_ipsc_export_ratio,2,-1.2611067812827017
a,suppl6a_ipsc_export_ratio,2,-0.056796530658653255
a,suppl6a_ipsc_export_ratio,2,-0.1702513126747051
a,suppl6a_ipsc_export_ratio,2,0.8881316947972291
a,suppl6a_ipsc_export_ratio,2,0.5439952427214538
a,suppl6a_ipsc_export_ratio,2,0.005812826075407697
a,suppl6a_ipsc_export_ratio,2,1.0094926918477287
a,suppl6a_ipsc_export_ratio,2,0.9559998040792712
a,suppl6a_ipsc_export_ratio,2,0.245161547364368
a,suppl6a_ipsc_export_ratio,2,0.029455591554042076
a,suppl6a_ipsc_export_ratio,2,-0.7553900119597621
a,suppl6a_ipsc_export_ratio,2,-0.11917509126565484
a,suppl6a_ipsc_export_ratio,2,0.42680044331302747
a,suppl6a_ipsc_export_ratio,2,-0.1423548581288252
a,suppl6a_ipsc_export_ratio,2,-0.02779599855570376
a,suppl6a_ipsc_export_ratio,2,1.348953429265604
a,suppl6a_ipsc_export_ratio,2,-0.22084078839436164
a,suppl6a_ipsc_export_ratio,2,-0.26598704257331485
a,suppl6a_ipsc_export_ratio,2,-0.6904847314038143
a,suppl6a_ipsc_export_ratio,2,1.053226208924675
a,suppl6a_ipsc_export_ratio,2,0.637929334532604
a,suppl6a_ipsc_export_ratio,2,-0.026280697193864205
a,suppl6a_ipsc_export_ratio,2,0.7070207320898622
a,suppl6a_ipsc_export_ratio,2,-0.0988420274603918
a,suppl6a_ipsc_export_ratio,2,-0.408343067900712
a,suppl6a_ipsc_export_ratio,2,0.5295865323993286
a,suppl6a_ipsc_export_ratio,2,0.5169228544929936
a,suppl6a_ipsc_export_ratio,2,0.3236797960161373
a,suppl6a_ipsc_export_ratio,2,0.017009969566493616
a,suppl6a_ipsc_export_ratio,2,-0.12185427029236637
a,suppl6a_ipsc_export_ratio,2,-0.5223382345401156
a,suppl6a_ipsc_export_ratio,2,1.2597793329809848
a,suppl6a_ipsc_export_ratio,2,-0.9638362180236001
a,suppl6a_ipsc_export_ratio,2,0.12938889177457535
a,suppl6a_ipsc_export_ratio,2,-0.5961266994212204
a,suppl6a_ipsc_export_ratio,2,0.20088537918727614
a,suppl6a_ipsc_export_ratio,2,0.18819439406739447
a,suppl6a_ipsc_export_ratio,2,-0.18837652980340372
a,suppl6a_ipsc_export_ratio,2,0.03007228677590109
a,suppl6a_ipsc_export_ratio,2,-0.23197651123310298
a,suppl6a_ipsc_export_ratio,2,1.0450973830253916
a,suppl6a_ipsc_export_ratio,2,-0.05307396799283423
a,suppl6a_ipsc_export_ratio,2,0.6051578815638305
a,suppl6a_ipsc_export_ratio,2,1.2831793211672717
a,suppl6a_ipsc_export_ratio,2,-0.0676008304435167
a,suppl6a_ipsc_export_ratio,2,-0.093102799016599
a,suppl6a_ipsc_export_ratio,2,-0.975696225427218
a,suppl6a_ipsc_export_ratio,2,-0.4404621028296767
a,suppl6a_ipsc_export_ratio,2,-0.4834154842219301
a,suppl6a_ipsc_export_ratio,2,-1.5811707465799592
a,suppl6a_ipsc_export_ratio,2,1.6241201259134506
a,suppl6a_ipsc_export_ratio,2,0.2214717242148339
a,suppl6a_ipsc_export_ratio,2,-0.4744163304977917
a,suppl6a_ipsc_export_ratio,2,-0.49143933190446965
a,suppl6a_ipsc_export_ratio,2,0.34511851552819417
a,suppl6a_ipsc_export_ratio,2,-0.7176692906957027
a,suppl6a_ipsc_export_ratio,2,1.406767469625231
a,suppl6a_ipsc_export_ratio,2,-1.6117590186494368
a,suppl6a_ipsc_export_ratio,2,0.20168714137403032
a,suppl6a_ipsc_export_ratio,2,-0.0888356989591102
a,suppl6a_ipsc_export_ratio,2,-0.3310139415107464
a,suppl6a_ipsc_export_ratio,2,1.7909075559836194
a,suppl6a_ipsc_export_ratio,2,0.2221137504737348
a,suppl6a_ipsc_export_ratio,2,-0.9466657505448359
a,suppl6a_ipsc_export_ratio,2,0.2684618871242125
a,suppl6a_ipsc_export_ratio,2,-0.24969411074866327
a,suppl6a_ipsc_export_ratio,2,-0.9703027057481148
a,suppl6a_ipsc_export_ratio,2,-0.15883650728141183
a,suppl6a_ipsc_export_ratio,2,-1.686395185724422
a,suppl6a_ipsc_export_ratio,2,-0.46720035013263383
a,suppl6a_ipsc_export_ratio,2,-0.1147954837019489
a,suppl6a_ipsc_export_ratio,2,0.987246140316424
a,suppl6a_ipsc_export_ratio,2,0.7607534434085743
a,suppl6a_ipsc_export_ratio,2,-0.07765393145324691
a,suppl6a_ipsc_export_ratio,2,-0.92780777653102
a,suppl6a_ipsc_export_ratio,2,0.5937377173925344
a,suppl6a_ipsc_export_ratio,2,0.2467561869366192
a,suppl6a_ipsc_export_ratio,2,0.06719469079784325
a,suppl6a_ipsc_export_ratio,2,-1.6625914892139528
a,suppl6a_ipsc_export_ratio,2,-0.22724178079344204
a,suppl6a_ipsc_export_ratio,2,-1.2806058301924288
a,suppl6a_ipsc_export_ratio,2,0.11572243403484359
a,suppl6a_ipsc_export_ratio,2,-0.8326986592539641
a,suppl6a_ipsc_export_ratio,2,-0.16029934660839695
a,suppl6a_ipsc_export_ratio,2,-0.5686166907986407
a,suppl6a_ipsc_export_ratio,2,-1.6857321108703296
a,suppl6a_ipsc_export_ratio,2,-2.028044444803524
a,suppl6a_ipsc_export_ratio,2,-2.022321432235805
a,suppl6a_ipsc_export_ratio,2,1.2212664101620512
a,suppl6a_ipsc_export_ratio,2,-1.7702224619947524
a,suppl6a_ipsc_export_ratio,2,-1.334386474708943
a,suppl6a_ipsc_export_ratio,2,0.370944099042119
a,suppl6a_ipsc_export_ratio,2,-0.6459723375834807
a,suppl6a_ipsc_export_ratio,2,-1.8425980919594918
a,suppl6a_ipsc_export_ratio,2,0.00847088726957147
a,suppl6a_ipsc_export_ratio,2,-0.6120758905023695
a,suppl6a_ipsc_export_ratio,2,0.5929678028816987
a,suppl6a_ipsc_export_ratio,2,0.03036237720587598
a,suppl6a_ipsc_export_ratio,2,-0.3969232936120187
a,suppl6a_ipsc_export_ratio,2,-0.430343843275543
a,suppl6a_ipsc_export_ratio,2,0.3594520362779419
a,suppl6a_ipsc_export_ratio,2,0.653469227401282
a,suppl6a_ipsc_export_ratio,2,-0.17575717014316436
a,suppl6a_ipsc_export_ratio,2,-0.5847393622939159
a,suppl6a_ipsc_export_ratio,2,-1.3379669848327884
a,suppl6a_ipsc_export_ratio,2,-0.30654891407060086
a,suppl6a_ipsc_export_ratio,2,-1.0490130072128727
a,suppl6a_ipsc_export_ratio,2,-0.7068424317136929
a,suppl6a_ipsc_export_ratio,2,-0.6367671158956528
a,suppl6a_ipsc_export_ratio,2,0.6870778961789862
a,suppl6a_ipsc_export_ratio,2,0.6864498451675063
a,suppl6a_ipsc_export_ratio,2,-1.0148493710590412
a,suppl6a_ipsc_export_ratio,2,-0.33009236682181026
a,suppl6a_ipsc_export_ratio,2,0.21625679331968803
a,suppl6a_ipsc_export_ratio,2,0.7619416169993989
a,suppl6a_ipsc_export_ratio,2,-0.13152302851027708
a,suppl6a_ipsc_export_ratio,2,-0.5627898582062356
a,suppl6a_ipsc_export_ratio,2,0.49800497692464196
a,suppl6a_ipsc_export_ratio,2,-0.7108210747276734
a,suppl6a_ipsc_export_ratio,2,0.4783093272355303
a,suppl6a_ipsc_export_ratio,2,-0.25524627929584837
a,suppl6a_ipsc_export_ratio,2,0.874932608314055
a,suppl6a_ipsc_export_ratio,2,-1.4782638810824347
a,suppl6a_ipsc_export_ratio,2,-0.05989796260448473
a,suppl6a_ipsc_export_ratio,2,-0.8360128400524267
a,suppl6a_ipsc_export_ratio,2,-1.3131225417366947
a,suppl6a_ipsc_export_ratio,2,-0.19659077172214717
a,suppl6a_ipsc_export_ratio,2,-0.2530813210676024
a,suppl6a_ipsc_export_ratio,2,-0.26678953753313
a,suppl6a_ipsc_export_ratio,2,-0.9268712562667971
a,suppl6a_ipsc_export_ratio,2,-0.3744481839678381
a,suppl6a_ipsc_export_ratio,2,0.3275086752291559
a,suppl6a_ipsc_export_ratio,2,0.05925844153575247
a,suppl6a_ipsc_export_ratio,2,-0.22109726976083138
a,suppl6a_ipsc_export_ratio,2,-0.29154428654350556
a,suppl6a_ipsc_export_ratio,2,-0.7294088883442608
a,suppl6a_ipsc_export_ratio,2,-1.3945913899043632
a,suppl6a_ipsc_export_ratio,2,-0.629642012678322
a,suppl6a_ipsc_export_ratio,2,-0.17838503201248293
a,suppl6a_ipsc_export_ratio,2,-0.8815647426341053
a,suppl6a_ipsc_export_ratio,2,-0.7234300013577198
a,suppl6a_ipsc_export_ratio,2,0.6278664019216711
a,suppl6a_ipsc_export_ratio,2,-0.5157875036325453
a,suppl6a_ipsc_export_ratio,2,-0.12404966317134353
a,suppl6a_ipsc_export_ratio,2,-1.185456218732055
a,suppl6a_ipsc_export_ratio,2,0.02128216072022864
a,suppl6a_ipsc_export_ratio,2,0.6029362979330258
a,suppl6a_ipsc_export_ratio,2,-0.7924763956870547
a,suppl6a_ipsc_export_ratio,2,0.08337818588582209
a,suppl6a_ipsc_export_ratio,2,0.4827843651885811
a,suppl6a_ipsc_export_ratio,2,-0.4749169456653603
a,suppl6a_ipsc_export_ratio,2,0.1197454275897154
a,suppl6a_ipsc_export_ratio,2,-1.0722008178906024
a,suppl6a_ipsc_export_ratio,2,-1.126639559582538
a,suppl6a_ipsc_export_ratio,2,-0.596104006299317
a,suppl6a_ipsc_export_ratio,2,0.2679148686995137
a,suppl6a_ipsc_export_ratio,2,0.5888621819593132
a,suppl6a_ipsc_export_ratio,2,-0.9688954372131129
a,suppl6a_ipsc_export_ratio,2,-0.8057216114720627
a,suppl6a_ipsc_export_ratio,2,-0.16789760039355373
a,suppl6a_ipsc_export_ratio,2,-0.15093081182063675
a,suppl6a_ipsc_export_ratio,2,-0.2498903401641991
a,suppl6a_ipsc_export_ratio,2,-0.8880959614037445
a,suppl6a_ipsc_export_ratio,2,0.7742599022122931
a,suppl6a_ipsc_export_ratio,2,-0.5504047015779252
a,suppl6a_ipsc_export_ratio,2,0.17642353674696742
a,suppl6a_ipsc_export_ratio,2,0.044325839065647486
a,suppl6a_ipsc_export_ratio,2,0.1405004971180474
a,suppl6a_ipsc_export_ratio,2,-0.17477680709277793
a,suppl6a_ipsc_export_ratio,2,1.338113900026991
a,suppl6a_ipsc_export_ratio,2,-0.3295315460521702
a,suppl6a_ipsc_export_ratio,2,-1.232656174791662
a,suppl6a_ipsc_export_ratio,2,-1.2041098312603498
a,suppl6a_ipsc_export_ratio,2,0.5964201002540084
a,suppl6a_ipsc_export_ratio,2,-0.18156252139043225
a,suppl6a_ipsc_export_ratio,2,-0.05347722379083004
a,suppl6a_ipsc_export_ratio,2,-0.723023578871341
a,suppl6a_ipsc_export_ratio,2,0.34911843320528774
a,suppl6a_ipsc_export_ratio,2,-0.22911629997705518
a,suppl6a_ipsc_export_ratio,2,-1.7341441621673594
a,suppl6a_ipsc_export_ratio,2,0.3316984011056991
a,suppl6a_ipsc_export_ratio,2,0.7240660056487351
a,suppl6a_ipsc_export_ratio,2,-1.0338999293330589
a,suppl6a_ipsc_export_ratio,2,-1.808382697101475
a,suppl6a_ipsc_export_ratio,2,0.8581332510730746
a,suppl6a_ipsc_export_ratio,2,-0.5981727277904454
a,suppl6a_ipsc_export_ratio,2,-0.019385000200842165
a,suppl6a_ipsc_export_ratio,2,0.23561221049558348
a,suppl6a_ipsc_export_ratio,2,1.2888632936631668
a,suppl6a_ipsc_export_ratio,2,-0.19529583516948887
a,suppl6a_ipsc_export_ratio,2,0.07318062564029612
a,suppl6a_ipsc_export_ratio,2,-0.532721177214041
a,suppl6a_ipsc_export_ratio,2,-0.7476548225999176
a,suppl6a_ipsc_export_ratio,2,0.7143014838196714
a,suppl6a_ipsc_export_ratio,2,-0.3329604442746664
a,suppl6a_ipsc_export_ratio,2,0.42954762669013097
a,suppl6a_ipsc_export_ratio,2,0.7570738356693685
a,suppl6a_ipsc_export_ratio,2,0.38941290800558875
a,suppl6a_ipsc_export_ratio,2,-0.8167017136138233
a,suppl6a_ipsc_export_ratio,2,0.06594336302974627
a,suppl6a_ipsc_export_ratio,2,-0.3851888382084253
a,suppl6a_ipsc_export_ratio,2,0.022123625414753573
a,suppl6a_ipsc_export_ratio,2,0.5639504802776747
a,suppl6a_ipsc_export_ratio,2,0.4190444732968341
a,suppl6a_ipsc_export_ratio,2,-0.3338983845737665
a,suppl6a_ipsc_export_ratio,2,-0.48035920364652274
a,suppl6a_ipsc_export_ratio,2,-0.11757699486200386
a,suppl6a_ipsc_export_ratio,2,0.4076732797689913
a,suppl6a_ipsc_export_ratio,2,-1.334465805387946
a,suppl6a_ipsc_export_ratio,2,-1.0968576607842389
a,suppl6a_ipsc_export_ratio,2,-0.6426017851790936
a,suppl6a_ipsc_export_ratio,2,0.6168333202700442
a,suppl6a_ipsc_export_ratio,2,1.0110394425565763
a,suppl6a_ipsc_export_ratio,2,0.4751645871132394
a,suppl6a_ipsc_export_ratio,2,0.7105677771164366
a,suppl6a_ipsc_export_ratio,2,0.8498905691292007
a,suppl6a_ipsc_export_ratio,2,0.3593829091014083
a,suppl6a_ipsc_export_ratio,2,-0.11095567855264521
a,suppl6a_ipsc_export_ratio,2,-1.1016704656023566
a,suppl6a_ipsc_export_ratio,2,0.1163520864855682
a,suppl6a_ipsc_export_ratio,2,-0.587200246846316
a,suppl6a_ipsc_export_ratio,2,-0.5834361954045738
a,suppl6a_ipsc_export_ratio,2,-0.6815138991165534
a,suppl6a_ipsc_export_ratio,2,0.5965569757653364
a,suppl6a_ipsc_export_ratio,2,-0.5151525305133248
a,suppl6a_ipsc_export_ratio,2,0.599676196126413
a,suppl6a_ipsc_export_ratio,2,0.9258349880515836
a,suppl6a_ipsc_export_ratio,2,-0.8572399130743183
a,suppl6a_ipsc_export_ratio,2,0.19835771081233547
a,suppl6a_ipsc_export_ratio,2,0.2728913521070108
a,suppl6a_ipsc_export_ratio,2,1.1147182915260867
a,suppl6a_ipsc_export_ratio,2,0.26447273290985823
a,suppl6a_ipsc_export_ratio,2,0.15242513002253744
a,suppl6a_ipsc_export_ratio,2,-0.38260845495794116
a,suppl6a_ipsc_export_ratio,2,-0.8672601489234655
a,suppl6a_ipsc_export_ratio,2,0.8464670891191577
a,suppl6a_ipsc_export_ratio,2,0.2810793126331073
a,suppl6a_ipsc_export_ratio,2,-0.16852353742064785
a,suppl6a_ipsc_export_ratio,2,-1.2525646536160149
a,suppl6a_ipsc_export_ratio,2,0.046866037860060134
a,suppl6a_ipsc_export_ratio,2,-0.7385469921718768
a,suppl6a_ipsc_export_ratio,2,-0.07279527742425668
a,suppl6a_ipsc_export_ratio,2,0.4094174287041194
a,suppl6a_ipsc_export_ratio,2,-0.12359706725995202
a,suppl6a_ipsc_export_ratio,2,0.49450187593156525
a,suppl6a_ipsc_export_ratio,2,0.7781189290317801
a,suppl6a_ipsc_export_ratio,2,-0.04889773606735738
a,suppl6a_ipsc_export_ratio,2,-0.2387300056869586
a,suppl6a_ipsc_export_ratio,2,0.6371686384675239
a,suppl6a_ipsc_export_ratio,2,-0.06576112851198819
a,suppl6a_ipsc_export_ratio,2,0.054051001513009386
a,suppl6a_ipsc_export_ratio,2,0.28844763593093103
a,suppl6a_ipsc_export_ratio,2,-1.125200500371721
a,suppl6a_ipsc_export_ratio,2,0.44876174948048864
a,suppl6a_ipsc_export_ratio,2,-0.05133894319824787
a,suppl6a_ipsc_export_ratio,2,-0.2396824457724011
a,suppl6a_ipsc_export_ratio,2,0.5174835828822392
a,suppl6a_ipsc_export_ratio,2,-1.0768737646546778
a,suppl6a_ipsc_export_ratio,2,1.8449448204611663
a,suppl6a_ipsc_export_ratio,2,0.25132932877457165
a,suppl6a_ipsc_export_ratio,2,0.8182729601119632
a,suppl6a_ipsc_export_ratio,2,-1.4044154005099787
a,suppl6a_ipsc_export_ratio,2,-0.5527432431050627
a,suppl6a_ipsc_export_ratio,2,0.4898169900750019
a,suppl6a_ipsc_export_ratio,2,-0.28181492047451173
a,suppl6a_ipsc_export_ratio,2,-0.4788829397187584
a,suppl6a_ipsc_export_ratio,2,0.549497143589074
a,suppl6a_ipsc_export_ratio,2,0.16154604114249013
a,suppl6a_ipsc_export_ratio,2,0.7597766022979413
a,suppl6a_ipsc_export_ratio,2,1.637984378938865
a,suppl6a_ipsc_export_ratio,2,0.295283756801377
a,suppl6a_ipsc_export_ratio,2,-0.206146618061504
a,suppl6a_ipsc_export_ratio,2,-0.7866368122588304
a,suppl6a_ipsc_export_ratio,2,0.3518172299191245
a,suppl6a_ipsc_export_ratio,2,0.25204885856532977
a,suppl6a_ipsc_export_ratio,2,0.2662748416534209
a,suppl6a_ipsc_export_ratio,2,-0.4298269635016484
a,suppl6a_ipsc_export_ratio,2,0.9438091665867913
a,suppl6a_ipsc_export_ratio,2,0.16001416995756423
a,suppl6a_ipsc_export_ratio,2,0.1370258063858332
a,suppl6a_ipsc_export_ratio,2,0.47119558254627325
a,suppl6a_ipsc_export_ratio,2,0.6146335363109703
a,suppl6a_ipsc_export_ratio,2,1.51156548497232
a,suppl6a_ipsc_export_ratio,2,-1.4147451350564009
a,suppl6a_ipsc_export_ratio,2,0.29133077472056834
a,suppl6a_ipsc_export_ratio,2,-0.35876284802259395
a,suppl6a_ipsc_export_ratio,2,-0.2392580693881178
a,suppl6a_ipsc_export_ratio,2,0.39015851427999276
a,suppl6a_ipsc_export_ratio,2,-0.3391064975355938
a,suppl6a_ipsc_export_ratio,2,0.3197450771868228
a,suppl6a_ipsc_export_ratio,2,1.5458013806753472
a,suppl6a_ipsc_export_ratio,2,-0.0962123698814569
a,suppl6a_ipsc_export_ratio,2,0.5671737942350032
a,suppl6a_ipsc_export_ratio,2,-0.4781111164411409
a,suppl6a_ipsc_export_ratio,2,-0.06541092463888162
a,suppl6a_ipsc_export_ratio,2,1.1051766543592505
a,suppl6a_ipsc_export_ratio,2,0.183770904262316
a,suppl6a_ipsc_export_ratio,2,-0.38374627478355805
a,suppl6a_ipsc_export_ratio,2,-0.5564175841472474
a,suppl6a_ipsc_export_ratio,2,-0.5251201574587236
a,suppl6a_ipsc_export_ratio,2,0.3317344451409469
a,suppl6a_ipsc_export_ratio,2,0.6233474626160024
a,suppl6a_ipsc_export_ratio,2,-1.0645634582748427
a,suppl6a_ipsc_export_ratio,2,0.006778103291818766
a,suppl6a_ipsc_export_ratio,2,-0.8723902803180787
a,suppl6a_ipsc_export_ratio,2,-0.47020926119216544
a,suppl6a_ipsc_export_ratio,2,-0.6257719576833451
a,suppl6a_ipsc_export_ratio,2,0.7810538838325661
a,suppl6a_ipsc_export_ratio,2,-0.3621008075522443
a,suppl6a_ipsc_export_ratio,2,0.19839391636957654
a,suppl6a_ipsc_export_ratio,2,-0.3618184520282381
a,suppl6a_ipsc_export_ratio,2,-0.3641977862726192
a,suppl6a_ipsc_export_ratio,2,-0.4196983263790635
a,suppl6a_ipsc_export_ratio,2,-0.9841462550823344
a,suppl6a_ipsc_export_ratio,2,0.21420277972447851
a,suppl6a_ipsc_export_ratio,2,-0.9054014850739112
a,suppl6a_ipsc_export_ratio,2,0.42729078047658287
a,suppl6a_ipsc_export_ratio,2,-0.982486227664874
a,suppl6a_ipsc_export_ratio,2,-0.5209029206703947
a,suppl6a_ipsc_export_ratio,2,1.075735397546316
a,suppl6a_ipsc_export_ratio,2,-0.21650686426615712
a,suppl6a_ipsc_export_ratio,2,-0.05011962336764888
a,suppl6a_ipsc_export_ratio,2,1.3255788157313704
a,suppl6a_ipsc_export_ratio,2,-0.47213759761639074
a,suppl6a_ipsc_export_ratio,2,-0.037443924479071286
a,suppl6a_ipsc_export_ratio,2,-0.10255647982402845
a,suppl6a_ipsc_export_ratio,2,-1.405837065448736
a,suppl6a_ipsc_export_ratio,2,0.767238554846121
a,suppl6a_ipsc_export_ratio,2,-0.8308923066842357
a,suppl6a_ipsc_export_ratio,2,-0.19335843274322678
a,suppl6a_ipsc_export_ratio,2,-1.0449245471132271
a,suppl6a_ipsc_export_ratio,2,-0.08365114142150162
a,suppl6a_ipsc_export_ratio,2,-1.2739866182873454
a,suppl6a_ipsc_export_ratio,2,-0.7500651191765715
a,suppl6a_ipsc_export_ratio,2,-1.1971382670431918
a,suppl6a_ipsc_export_ratio,2,-0.7800112553444442
a,suppl6a_ipsc_export_ratio,2,-0.9901923314181074
a,suppl6a_ipsc_export_ratio,2,-0.06926916749951256
a,suppl6a_ipsc_export_ratio,2,-0.289081605973817
a,suppl6a_ipsc_export_ratio,2,-0.08283037162473215
a,suppl6a_ipsc_export_ratio,2,0.4954606731141006
a,suppl6a_ipsc_export_ratio,2,-0.5446138374039047
a,suppl6a_ipsc_export_ratio,2,-0.9877500004899017
a,suppl6a_ipsc_export_ratio,2,1.1242874114061754
a,suppl6a_ipsc_export_ratio,2,0.6168682133656624
a,suppl6a_ipsc_export_ratio,2,-0.4897858714383438
a,suppl6a_ipsc_export_ratio,2,0.5756745909874754
a,suppl6a_ipsc_export_ratio,2,-0.8662460293033929
a,suppl6a_ipsc_export_ratio,2,-1.3906256192094995
a,suppl6a_ipsc_export_ratio,2,0.4049532777940255
a,suppl6a_ipsc_export_ratio,2,-0.5056207794937806
a,suppl6a_ipsc_export_ratio,2,0.11719661874555572
a,suppl6a_ipsc_export_ratio,2,-1.0863951892349977
a,suppl6a_ipsc_export_ratio,2,0.05617420302350252
a,suppl6a_ipsc_export_ratio,2,-0.5952513058971325
a,suppl6a_ipsc_export_ratio,2,-0.5442770870988084
a,suppl6a_ipsc_export_ratio,2,0.4179094546785608
a,suppl6a_ipsc_export_ratio,2,0.2898922127291551
a,suppl6a_ipsc_export_ratio,2,1.139426994443826
a,suppl6a_ipsc_export_ratio,2,-0.032283550106982924
a,suppl6a_ipsc_export_ratio,2,-0.15320087254000297
a,suppl6a_ipsc_export_ratio,2,0.8862655950531229
a,suppl6a_ipsc_export_ratio,2,0.35469331646751184
a,suppl6a_ipsc_export_ratio,2,-1.0783202127702944
a,suppl6a_ipsc_export_ratio,2,0.5128414903882952
a,suppl6a_ipsc_export_ratio,2,0.19811536290387574
a,suppl6a_ipsc_export_ratio,2,-1.2149803671638295
a,suppl6a_ipsc_export_ratio,2,0.03684665242973538
a,suppl6a_ipsc_export_ratio,2,1.0036499737545017
a,suppl6a_ipsc_export_ratio,2,0.39823469603490774
a,suppl6a_ipsc_export_ratio,2,0.2880724049966746
a,suppl6a_ipsc_export_ratio,2,-1.0998467998240666
a,suppl6a_ipsc_export_ratio,2,-0.8680366017557274
a,suppl6a_ipsc_export_ratio,2,-1.0177506294213146
a,suppl6a_ipsc_export_ratio,2,0.33751442927791286
a,suppl6a_ipsc_export_ratio,2,-1.29731759210371
a,suppl6a_ipsc_export_ratio,2,1.2802061090569061
a,suppl6a_ipsc_export_ratio,2,1.5173200325307465
a,suppl6a_ipsc_export_ratio,2,-0.21552204614999448
a,suppl6a_ipsc_export_ratio,2,-0.7440006815761565
a,suppl6a_ipsc_export_ratio,2,-0.7824993104594797
a,suppl6a_ipsc_export_ratio,2,0.5371431032194964
a,suppl6a_ipsc_export_ratio,2,-0.28040902448401933
a,suppl6a_ipsc_export_ratio,2,0.29111026366442416
a,suppl6a_ipsc_export_ratio,2,0.9777340391168531
a,suppl6a_ipsc_export_ratio,2,-0.5868421037932443
a,suppl6a_ipsc_export_ratio,2,0.25924544302066266
a,suppl6a_ipsc_export_ratio,2,0.3235329792191392
a,suppl6a_ipsc_export_ratio,2,0.19624853968660336
a,suppl6a_ipsc_export_ratio,2,-0.6508288982381871
a,suppl6a_ipsc_export_ratio,2,0.22134611103512059
a,suppl6a_ipsc_export_ratio,2,-0.15305273581350634
a,suppl6a_ipsc_export_ratio,2,-0.45368209225626216
a,suppl6a_ipsc_export_ratio,2,0.18193510695066173
a,suppl6a_ipsc_export_ratio,2,-1.273811721000196
a,suppl6a_ipsc_export_ratio,2,0.49213844792641515
a,suppl6a_ipsc_export_ratio,2,-2.0452723013841734
a,suppl6a_ipsc_export_ratio,2,-0.11251594850143154
a,suppl6a_ipsc_export_ratio,2,-1.4779210687491104
a,suppl6a_ipsc_export_ratio,2,0.3540014197093208
a,suppl6a_ipsc_export_ratio,2,0.3787600111849405
a,suppl6a_ipsc_export_ratio,2,0.7268651379032226
a,suppl6a_ipsc_export_ratio,2,-0.7236637738259831
a,suppl6a_ipsc_export_ratio,2,-1.0296476221254809
a,suppl6a_ipsc_export_ratio,2,-1.5469409798251401
a,suppl6a_ipsc_export_ratio,2,-1.0289312567297275
a,suppl6a_ipsc_export_ratio,2,-0.42095682827932757
a,suppl6a_ipsc_export_ratio,2,-0.6845132298337269
a,suppl6a_ipsc_export_ratio,2,1.0075813961022893
a,suppl6a_ipsc_export_ratio,2,-0.7325466534293532
a,suppl6a_ipsc_export_ratio,2,0.9956313473867976
a,suppl6a_ipsc_export_ratio,2,-0.7030366335619186
a,suppl6a_ipsc_export_ratio,2,-0.5132004371366026
a,suppl6a_ipsc_export_ratio,2,-0.5669068390213685
a,suppl6a_ipsc_export_ratio,2,0.25354109943247605
a,suppl6a_ipsc_export_ratio,2,-0.8903590410703168
a,suppl6a_ipsc_export_ratio,2,0.8042960002950575
a,suppl6a_ipsc_export_ratio,2,-0.4358314808267203
a,suppl6a_ipsc_export_ratio,2,0.1997093846679278
a,suppl6a_ipsc_export_ratio,2,0.26878476008944224
a,suppl6a_ipsc_export_ratio,2,-0.1162064588971462
a,suppl6a_ipsc_export_ratio,2,0.37310590097864227
a,suppl6a_ipsc_export_ratio,2,0.4015856871518811
a,suppl6a_ipsc_export_ratio,2,0.15575833748043422
a,suppl6a_ipsc_export_ratio,2,-0.15756256311321282
a,suppl6a_ipsc_export_ratio,2,0.6516089633463877
a,suppl6a_ipsc_export_ratio,2,0.08984845803430314
a,suppl6a_ipsc_export_ratio,2,-2.534243267568164
a,suppl6a_ipsc_export_ratio,2,0.4830175430270086
a,suppl6a_ipsc_export_ratio,2,-1.4569522209556798
a,suppl6a_ipsc_export_ratio,2,0.5430473014124844
a,suppl6a_ipsc_export_ratio,2,-0.11420512171363982
a,suppl6a_ipsc_export_ratio,2,-0.6242772126621734
