"Gene","GeneName","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000106631","MYL7",7.86540043648807,4.58290985972156,1.43266815188263,4.63704294093152e-05,0.00908550032635638
"ENSG00000111640","GAPDH",27.9350154637911,2.49612301048702,0.621774416949034,2.37453143000207e-06,0.00153370003788361
"ENSG00000135480","KRT7",4.61240196999271,4.42455491922145,1.40806505570741,4.63999633934274e-05,0.00908550032635638
"ENSG00000140416","TPM1",46.9426707016962,2.80725000310369,0.722050080564464,3.19759984130607e-06,0.00153370003788361
"ENSG00000163041","H3-3A",6.1517635221313,-3.92854548574984e-06,0.00144269646436785,0.000261838376438886,0.0372465090484316
"ENSG00000167526","RPL13",24.4511413381757,2.24963949712328,0.831553398365271,0.000213436861289301,0.0346987354496035
"ENSG00000170421","KRT8",16.9086339419479,3.34879270565827,0.87136939311791,4.04314596981619e-06,0.00153370003788361
"mGreenLantern","mGreenLantern",196.562610937988,2.25069149433126,0.711354209241372,4.79024621776259e-05,0.00908550032635638
