"Gene","GeneName","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000000001","Gnai3",0.342457017883172,-1.28231450177571e-07,0.00144269500698944,0.784632175281327,0.999803008607224
"ENSMUSG00000000028","Cdc45",0.0865385597937665,1.18334799669381e-07,0.0014426950172334,0.568417046453647,0.999803008607224
"ENSMUSG00000000037","Scml2",0.74858554851437,-3.52028560363236e-07,0.00144269504145359,0.564834436553626,0.999803008607224
"ENSMUSG00000000056","Narf",33.7819715389767,1.37879344690119e-07,0.00144269484073389,0.773076845246408,0.999803008607224
"ENSMUSG00000000078","Klf6",127.159954971078,1.0067881076115e-07,0.00144269477690484,0.835649759348328,0.999803008607224
"ENSMUSG00000000085","Scmh1",9.33808419211687,2.3381094734167e-07,0.00144269489292239,0.538908758976389,0.999803008607224
"ENSMUSG00000000088","Cox5a",95.5500912806082,-5.24889492710965e-07,0.00144269504574218,0.0482494018461886,0.999803008607224
"ENSMUSG00000000125","Wnt3",3.97460975820515,2.22317268149102e-07,0.00144269498142269,0.434038346121492,0.999803008607224
"ENSMUSG00000000126","Wnt9a",0.042776317057964,-9.82704199781992e-08,0.00144269501653737,0.946107998170307,0.999803008607224
"ENSMUSG00000000127","Fer",2.46634895412235,1.83350128563023e-07,0.00144269502920299,0.160327395727021,0.999803008607224
"ENSMUSG00000000131","Xpo6",1.01534918906,1.76591985775842e-07,0.00144269498598119,0.557976616312185,0.999803008607224
"ENSMUSG00000000134","Tfe3",2.27507636871965,7.29080286774747e-08,0.00144269490502098,0.726067806522695,0.999803008607224
"ENSMUSG00000000148","Brat1",1.31601581556305,1.04690157257967e-07,0.0014426949621213,0.687489785133303,0.999803008607224
"ENSMUSG00000000149","Gna12",18.0709250597276,4.79600322213499e-07,0.00144269504985467,0.0412528895027367,0.999803008607224
"ENSMUSG00000000168","Dlat",10.5745958553907,1.59168368502396e-06,0.00144269536491598,NA,NA
"ENSMUSG00000000171","Sdhd",87.8417074326157,3.20199460824619e-07,0.00144269496587451,0.300738529684176,0.999803008607224
