condition,dataset,recall,precision
IFNg,original,1.0,0.002442934575158409
IFNg,original,1.0,0.0024431210871888836
IFNg,original,1.0,0.002443307627701
IFNg,original,1.0,0.002443494196701283
IFNg,original,1.0,0.002443680794196258
IFNg,original,1.0,0.0024438674201924544
IFNg,original,1.0,0.0024440540746964025
IFNg,original,1.0,0.002444240757714635
IFNg,original,1.0,0.0024444274692536857
IFNg,original,1.0,0.0024446142093200915
IFNg,original,1.0,0.0024448009779203914
IFNg,original,1.0,0.0024449877750611247
IFNg,original,1.0,0.002445174600748835
IFNg,original,1.0,0.0024453614549900657
IFNg,original,1.0,0.002445548337791364
IFNg,original,1.0,0.0024457352491592784
IFNg,original,1.0,0.002445922189100359
IFNg,original,1.0,0.002446109157621159
IFNg,original,1.0,0.0024462961547282317
IFNg,original,1.0,0.0024464831804281344
IFNg,original,1.0,0.0024466702347274256
IFNg,original,1.0,0.0024468573176326656
IFNg,original,1.0,0.002447044429150417
IFNg,original,1.0,0.002447231569287244
IFNg,original,1.0,0.002447418738049713
IFNg,original,1.0,0.0024476059354443937
IFNg,original,1.0,0.002447793161477855
IFNg,original,1.0,0.0024479804161566705
IFNg,original,1.0,0.002448167699487415
IFNg,original,1.0,0.002448355011476664
IFNg,original,1.0,0.002448542352130997
IFNg,original,1.0,0.002448729721456994
IFNg,original,1.0,0.0024489171194612383
IFNg,original,1.0,0.002449104546150314
IFNg,original,1.0,0.0024492920015308076
IFNg,original,1.0,0.002449479485609308
IFNg,original,1.0,0.002449666998392406
IFNg,original,1.0,0.0024498545398866944
IFNg,original,1.0,0.0024500421100987673
IFNg,original,1.0,0.002450229709035222
IFNg,original,1.0,0.0024504173367026574
IFNg,original,1.0,0.0024506049931076732
IFNg,original,1.0,0.0024507926782568737
IFNg,original,1.0,0.0024509803921568627
IFNg,original,1.0,0.0024511681348142475
IFNg,original,1.0,0.0024513559062356366
IFNg,original,1.0,0.0024515437064276412
IFNg,original,1.0,0.002451731535396874
IFNg,original,1.0,0.00245191939314995
IFNg,original,1.0,0.0024521072796934865
IFNg,original,1.0,0.0024522951950341023
IFNg,original,1.0,0.002452483139178418
IFNg,original,1.0,0.002452671112133057
IFNg,original,1.0,0.002452859113904645
IFNg,original,1.0,0.0024530471444998083
IFNg,original,1.0,0.0024532352039251764
IFNg,original,1.0,0.0024534232921873803
IFNg,original,1.0,0.002453611409293053
IFNg,original,1.0,0.0024537995552488304
IFNg,original,1.0,0.00245398773006135
IFNg,original,1.0,0.0024541759337372497
IFNg,original,1.0,0.0024543641662831722
IFNg,original,1.0,0.0024545524277057606
IFNg,original,1.0,0.00245474071801166
IFNg,original,1.0,0.002454929037207518
IFNg,original,1.0,0.0024551173852999848
IFNg,original,1.0,0.002455305762295711
IFNg,original,1.0,0.0024554941682013503
IFNg,original,1.0,0.0024556826030235593
IFNg,original,1.0,0.0024558710667689945
IFNg,original,1.0,0.0024560595594443164
IFNg,original,1.0,0.002456248081056187
IFNg,original,1.0,0.0024564366316112687
IFNg,original,1.0,0.002456625211116229
IFNg,original,1.0,0.002456813819577735
IFNg,original,1.0,0.002457002457002457
IFNg,original,1.0,0.002457191123397067
IFNg,original,1.0,0.0024573798187682385
IFNg,original,1.0,0.0024575685431226482
IFNg,original,1.0,0.002457757296466974
IFNg,original,1.0,0.0024579460788078963
IFNg,original,1.0,0.0024581348901520973
IFNg,original,1.0,0.002458323730506261
IFNg,original,1.0,0.002458512599877074
IFNg,original,1.0,0.0024587014982712257
IFNg,original,1.0,0.0024588904256954047
IFNg,original,1.0,0.002459079382156305
IFNg,original,1.0,0.002459268367660621
IFNg,original,1.0,0.0024594573822150486
IFNg,original,1.0,0.0024596464258262877
IFNg,original,1.0,0.002459835498501038
IFNg,original,1.0,0.0024600246002460025
IFNg,original,1.0,0.0024602137310678865
IFNg,original,1.0,0.002460402890973397
IFNg,original,1.0,0.0024605920799692428
IFNg,original,1.0,0.002460781298062135
IFNg,original,1.0,0.0024609705452587863
IFNg,original,1.0,0.002461159821565913
IFNg,original,1.0,0.0024613491269902315
IFNg,original,1.0,0.0024615384615384616
IFNg,original,1.0,0.0024617278252173245
IFNg,original,1.0,0.0024619172180335436
IFNg,original,1.0,0.0024621066399938447
IFNg,original,1.0,0.0024622960911049553
IFNg,original,1.0,0.002462485571373605
IFNg,original,1.0,0.002462675080806526
IFNg,original,1.0,0.0024628646194104517
IFNg,original,1.0,0.0024630541871921183
IFNg,original,1.0,0.0024632437841582634
IFNg,original,1.0,0.0024634334103156275
IFNg,original,1.0,0.0024636230656709525
IFNg,original,1.0,0.0024638127502309825
IFNg,original,1.0,0.002464002464002464
IFNg,original,1.0,0.0024641922069921452
IFNg,original,1.0,0.002464381979206777
IFNg,original,1.0,0.0024645717806531116
IFNg,original,1.0,0.0024647616113379033
IFNg,original,1.0,0.0024649514712679096
IFNg,original,1.0,0.0024651413604498884
IFNg,original,1.0,0.002465331278890601
IFNg,original,1.0,0.0024655212265968104
IFNg,original,1.0,0.0024657112035752814
IFNg,original,1.0,0.002465901209832781
IFNg,original,1.0,0.002466091245376079
IFNg,original,1.0,0.0024662813102119463
IFNg,original,1.0,0.002466471404347156
IFNg,original,1.0,0.0024666615277884837
IFNg,original,1.0,0.002466851680542707
IFNg,original,1.0,0.0024670418626166063
IFNg,original,1.0,0.002467232074016962
IFNg,original,1.0,0.002467422314750559
IFNg,original,1.0,0.0024676125848241827
IFNg,original,1.0,0.002467802884244621
IFNg,original,1.0,0.0024679932130186643
IFNg,original,1.0,0.0024681835711531045
IFNg,original,1.0,0.002468373958654736
IFNg,original,1.0,0.0024685643755303554
IFNg,original,1.0,0.002468754821786761
IFNg,original,1.0,0.002468945297430754
IFNg,original,1.0,0.0024691358024691358
IFNg,original,1.0,0.0024693263369087123
IFNg,original,1.0,0.0024695169007562896
IFNg,original,1.0,0.0024697074940186773
IFNg,original,1.0,0.002469898116702686
IFNg,original,1.0,0.0024700887688151292
IFNg,original,1.0,0.0024702794503628223
IFNg,original,1.0,0.0024704701613525826
IFNg,original,1.0,0.0024706609017912293
IFNg,original,1.0,0.002470851671685584
IFNg,original,1.0,0.002471042471042471
IFNg,original,1.0,0.0024712332998687156
IFNg,original,1.0,0.002471424158171146
IFNg,original,1.0,0.002471615045956592
IFNg,original,1.0,0.0024718059632318863
IFNg,original,1.0,0.0024719969100038624
IFNg,original,1.0,0.002472187886279357
IFNg,original,1.0,0.002472378892065209
IFNg,original,1.0,0.0024725699273682586
IFNg,original,1.0,0.002472760992195348
IFNg,original,1.0,0.002472952086553323
IFNg,original,1.0,0.00247314321044903
IFNg,original,1.0,0.002473334363889318
IFNg,original,1.0,0.002473525546881039
IFNg,original,1.0,0.0024737167594310453
IFNg,original,1.0,0.0024739080015461924
IFNg,original,1.0,0.0024740992732333383
IFNg,original,1.0,0.0024742905744993427
IFNg,original,1.0,0.0024744819053510673
IFNg,original,1.0,0.0024746732657953754
IFNg,original,1.0,0.0024748646558391337
IFNg,original,1.0,0.00247505607548921
IFNg,original,1.0,0.0024752475247524753
IFNg,original,1.0,0.002475439003635801
IFNg,original,1.0,0.002475630512146062
IFNg,original,1.0,0.0024758220502901353
IFNg,original,1.0,0.0024760136180748994
IFNg,original,1.0,0.0024762052155072353
IFNg,original,1.0,0.002476396842594026
IFNg,original,1.0,0.0024765884993421562
IFNg,original,1.0,0.002476780185758514
IFNg,original,1.0,0.0024769719018499885
IFNg,original,1.0,0.002477163647623471
IFNg,original,1.0,0.002477355423085856
IFNg,original,1.0,0.0024775472282440383
IFNg,original,1.0,0.0024777390631049168
IFNg,original,1.0,0.002477930927675391
IFNg,original,1.0,0.0024781228219623633
IFNg,original,1.0,0.0024783147459727386
IFNg,original,1.0,0.0024785066997134227
IFNg,original,1.0,0.0024786986831913244
IFNg,original,1.0,0.002478890696413355
IFNg,original,1.0,0.002479082739386427
IFNg,original,1.0,0.002479274812117456
IFNg,original,1.0,0.002479466914613358
IFNg,original,1.0,0.0024796590468810537
IFNg,original,1.0,0.0024798512089274642
IFNg,original,1.0,0.002480043400759513
IFNg,original,1.0,0.0024802356223841263
IFNg,original,1.0,0.002480427873808232
IFNg,original,1.0,0.00248062015503876
IFNg,original,1.0,0.002480812466082642
IFNg,original,1.0,0.0024810048069468134
IFNg,original,1.0,0.0024811971776382102
IFNg,original,1.0,0.0024813895781637717
IFNg,original,1.0,0.002481582008530438
IFNg,original,1.0,0.002481774468745153
IFNg,original,1.0,0.002481966958814861
IFNg,original,1.0,0.0024821594787465093
IFNg,original,1.0,0.002482352028547048
IFNg,original,1.0,0.002482544608223429
IFNg,original,1.0,0.0024827372177826054
IFNg,original,1.0,0.002482929857231533
IFNg,original,1.0,0.0024831225265771707
IFNg,original,1.0,0.0024833152258264784
IFNg,original,1.0,0.0024835079549864183
IFNg,original,1.0,0.0024837007140639552
IFNg,original,1.0,0.002483893503066056
IFNg,original,1.0,0.0024840863219996894
IFNg,original,1.0,0.002484279170871827
IFNg,original,1.0,0.002484472049689441
IFNg,original,1.0,0.0024846649584595077
IFNg,original,1.0,0.0024848578971890046
IFNg,original,1.0,0.002485050865884911
IFNg,original,1.0,0.0024852438645542093
IFNg,original,1.0,0.0024854368932038834
IFNg,original,1.0,0.0024856299518409195
IFNg,original,1.0,0.0024858230404723063
IFNg,original,1.0,0.002486016159105034
IFNg,original,1.0,0.002486209307746096
IFNg,original,1.0,0.0024864024864024864
IFNg,original,1.0,0.002486595695081203
IFNg,original,1.0,0.0024867889337892445
IFNg,original,1.0,0.002486982202533613
IFNg,original,1.0,0.002487175501321312
IFNg,original,1.0,0.002487368830159347
IFNg,original,1.0,0.0024875621890547263
IFNg,original,1.0,0.00248775557801446
IFNg,original,1.0,0.0024879489970455605
IFNg,original,1.0,0.002488142446155042
IFNg,original,1.0,0.002488335925349922
IFNg,original,1.0,0.002488529434637219
IFNg,original,1.0,0.002488722974023954
IFNg,original,1.0,0.00248891654351715
IFNg,original,1.0,0.002489110143123833
IFNg,original,1.0,0.0024893037728510306
IFNg,original,1.0,0.0024894974327057725
IFNg,original,1.0,0.0024896911226950907
IFNg,original,1.0,0.0024898848428260194
IFNg,original,1.0,0.0024900785931055948
IFNg,original,1.0,0.002490272373540856
IFNg,original,1.0,0.0024904661841388437
IFNg,original,1.0,0.0024906600249066002
IFNg,original,1.0,0.0024908538958511714
IFNg,original,1.0,0.0024910477969796044
IFNg,original,1.0,0.002491241728298949
IFNg,original,1.0,0.002491435689816257
IFNg,original,1.0,0.002491629681538581
IFNg,original,1.0,0.0024918237034729793
IFNg,original,1.0,0.002492017755626509
IFNg,original,1.0,0.0024922118380062306
IFNg,original,1.0,0.002492405950619207
IFNg,original,1.0,0.0024926000934725034
IFNg,original,1.0,0.0024927942665731867
IFNg,original,1.0,0.0024929884699283265
IFNg,original,1.0,0.002493182703544994
IFNg,original,1.0,0.0024933769674302633
IFNg,original,1.0,0.00249357126159121
IFNg,original,1.0,0.0024937655860349127
IFNg,original,1.0,0.0024939599407684514
IFNg,original,1.0,0.002494154325798909
IFNg,original,1.0,0.00249434874113337
IFNg,original,1.0,0.002494543186778921
IFNg,original,1.0,0.0024947376627426523
IFNg,original,1.0,0.0024949321690316546
IFNg,original,1.0,0.0024951267056530215
IFNg,original,1.0,0.002495321272613849
IFNg,original,1.0,0.002495515869921235
IFNg,original,1.0,0.0024957104975822804
IFNg,original,1.0,0.002495905155604087
IFNg,original,1.0,0.0024960998439937598
IFNg,original,1.0,0.0024962945627584054
IFNg,original,1.0,0.0024964893119051334
IFNg,original,1.0,0.0024966840914410547
IFNg,original,1.0,0.0024968789013732834
IFNg,original,1.0,0.002497073741708935
IFNg,original,1.0,0.0024972686124551274
IFNg,original,1.0,0.002497463513618981
IFNg,original,1.0,0.002497658445207618
IFNg,original,1.0,0.0024978534072281635
IFNg,original,1.0,0.002498048399687744
IFNg,original,1.0,0.002498243422593489
IFNg,original,1.0,0.0024984384759525295
IFNg,original,1.0,0.0024986335597719997
IFNg,original,1.0,0.002498828674059035
IFNg,original,1.0,0.0024990238188207733
IFNg,original,1.0,0.002499218994064355
IFNg,original,1.0,0.0024994141997969226
IFNg,original,1.0,0.002499609436025621
IFNg,original,1.0,0.002499804702757597
IFNg,original,1.0,0.0025
IFNg,original,1.0,0.0025001953277599812
IFNg,original,1.0,0.0025003906860446945
IFNg,original,1.0,0.0025005860748612955
IFNg,original,1.0,0.0025007814942169426
IFNg,original,1.0,0.0025009769441187964
IFNg,original,1.0,0.002501172424574019
IFNg,original,1.0,0.002501367935589776
IFNg,original,1.0,0.0025015634771732333
IFNg,original,1.0,0.002501759049331561
IFNg,original,1.0,0.002501954652071931
IFNg,original,1.0,0.002502150285401517
IFNg,original,1.0,0.0025023459493274947
IFNg,original,1.0,0.0025025416438570424
IFNg,original,1.0,0.002502737368997341
IFNg,original,1.0,0.0025029331247555728
IFNg,original,1.0,0.0025031289111389237
IFNg,original,1.0,0.0025033247281545804
IFNg,original,1.0,0.0025035205758097323
IFNg,original,1.0,0.0025037164541115717
IFNg,original,1.0,0.0025039123630672924
IFNg,original,1.0,0.002504108302684091
IFNg,original,1.0,0.0025043042729691657
IFNg,original,1.0,0.0025045002739297177
IFNg,original,1.0,0.002504696305572949
IFNg,original,1.0,0.0025048923679060666
IFNg,original,1.0,0.002505088460936277
IFNg,original,1.0,0.00250528458467079
IFNg,original,1.0,0.002505480739116818
IFNg,original,1.0,0.0025056769242815754
IFNg,original,1.0,0.0025058731401722788
IFNg,original,1.0,0.002506069386796147
IFNg,original,1.0,0.002506265664160401
IFNg,original,1.0,0.0025064619722722646
IFNg,original,1.0,0.002506658311138963
IFNg,original,1.0,0.002506854680767724
IFNg,original,1.0,0.0025070510811657787
IFNg,original,1.0,0.0025072475123403587
IFNg,original,1.0,0.0025074439742986993
IFNg,original,1.0,0.002507640467048037
IFNg,original,1.0,0.0025078369905956114
IFNg,original,1.0,0.0025080335449486637
IFNg,original,1.0,0.002508230130114438
IFNg,original,1.0,0.00250842674610018
IFNg,original,1.0,0.002508623392913139
IFNg,original,1.0,0.0025088200705605645
IFNg,original,1.0,0.00250901677904971
IFNg,original,1.0,0.00250921351838783
IFNg,original,1.0,0.002509410288582183
IFNg,original,1.0,0.002509607089640028
IFNg,original,1.0,0.0025098039215686275
IFNg,original,1.0,0.002510000784375245
IFNg,original,1.0,0.0025101976780671476
IFNg,original,1.0,0.0025103946026516044
IFNg,original,1.0,0.002510591558135886
IFNg,original,1.0,0.0025107885445272656
IFNg,original,1.0,0.0025109855618330196
IFNg,original,1.0,0.002511182610060425
IFNg,original,1.0,0.0025113796892167633
IFNg,original,1.0,0.0025115767993093164
IFNg,original,1.0,0.002511773940345369
IFNg,original,1.0,0.002511971112332208
IFNg,original,1.0,0.0025121683152771234
IFNg,original,1.0,0.002512365549187407
IFNg,original,1.0,0.002512562814070352
IFNg,original,1.0,0.002512760109933255
IFNg,original,1.0,0.0025129574367834147
IFNg,original,1.0,0.0025131547946281316
IFNg,original,1.0,0.0025133521834747093
IFNg,original,1.0,0.002513549603330453
IFNg,original,1.0,0.0025137470542026708
IFNg,original,1.0,0.002513944536098672
IFNg,original,1.0,0.00251414204902577
IFNg,original,1.0,0.0025143395929912785
IFNg,original,1.0,0.0025145371680025145
IFNg,original,1.0,0.0025147347740667974
IFNg,original,1.0,0.002514932411191449
IFNg,original,1.0,0.0025151300793837933
IFNg,original,1.0,0.0025153277786511556
IFNg,original,1.0,0.0025155255090008647
IFNg,original,1.0,0.0025157232704402514
IFNg,original,1.0,0.002515921062976649
IFNg,original,1.0,0.0025161188866173927
IFNg,original,1.0,0.00251631674136982
IFNg,original,1.0,0.0025165146272412707
IFNg,original,1.0,0.0025167125442390878
IFNg,original,1.0,0.002516910492370615
IFNg,original,1.0,0.0025171084716432
IFNg,original,1.0,0.0025173064820641915
IFNg,original,1.0,0.0025175045236409408
IFNg,original,1.0,0.0025177025963808025
IFNg,original,1.0,0.0025179007002911324
IFNg,original,1.0,0.0025180988353792886
IFNg,original,1.0,0.0025182970016526325
IFNg,original,1.0,0.0025184951991185267
IFNg,original,1.0,0.002518693427784337
IFNg,original,1.0,0.0025188916876574307
IFNg,original,1.0,0.002519089978745178
IFNg,original,1.0,0.002519288301054952
IFNg,original,1.0,0.0025194866545941263
IFNg,original,1.0,0.0025196850393700786
IFNg,original,1.0,0.0025198834553901883
IFNg,original,1.0,0.0025200819026618363
IFNg,original,1.0,0.0025202803811924077
IFNg,original,1.0,0.002520478890989288
IFNg,original,1.0,0.002520677432059866
IFNg,original,1.0,0.0025208760044115332
IFNg,original,1.0,0.0025210746080516822
IFNg,original,1.0,0.0025212732429877086
IFNg,original,1.0,0.0025214719092270113
IFNg,original,1.0,0.00252167060677699
IFNg,original,1.0,0.002521869335645047
IFNg,original,1.0,0.0025220680958385876
IFNg,original,1.0,0.002522266887365019
IFNg,original,1.0,0.0025224657102317517
IFNg,original,1.0,0.0025226645644461964
IFNg,original,1.0,0.002522863450015768
IFNg,original,1.0,0.002523062366947883
IFNg,original,1.0,0.0025232613152499604
IFNg,original,1.0,0.002523460294929422
IFNg,original,1.0,0.002523659305993691
IFNg,original,1.0,0.002523858348450193
IFNg,original,1.0,0.0025240574223063575
IFNg,original,1.0,0.002524256527569614
IFNg,original,1.0,0.0025244556642473968
IFNg,original,1.0,0.00252465483234714
IFNg,original,1.0,0.002524854031876282
IFNg,original,1.0,0.002525053262842263
IFNg,original,1.0,0.0025252525252525255
IFNg,original,1.0,0.0025254518191145134
IFNg,original,1.0,0.0025256511444356746
IFNg,original,1.0,0.0025258505012234586
IFNg,original,1.0,0.0025260498894853173
IFNg,original,1.0,0.0025262493092287047
IFNg,original,1.0,0.002526448760461077
IFNg,original,1.0,0.0025266482431898934
IFNg,original,1.0,0.002526847757422615
IFNg,original,1.0,0.0025270473031667063
IFNg,original,1.0,0.002527246880429632
IFNg,original,1.0,0.002527446489218861
IFNg,original,1.0,0.002527646129541864
IFNg,original,1.0,0.002527845801406114
IFNg,original,1.0,0.0025280455048190867
IFNg,original,1.0,0.0025282452397882593
IFNg,original,1.0,0.0025284450063211127
IFNg,original,1.0,0.0025286448044251285
IFNg,original,1.0,0.002528844634107792
IFNg,original,1.0,0.0025290444953765907
IFNg,original,1.0,0.002529244388239014
IFNg,original,1.0,0.002529444312702553
IFNg,original,1.0,0.0025296442687747036
IFNg,original,1.0,0.0025298442564629614
IFNg,original,1.0,0.002530044275774826
IFNg,original,1.0,0.0025302443267177987
IFNg,original,1.0,0.002530444409299383
IFNg,original,1.0,0.0025306445235270857
IFNg,original,1.0,0.002530844669408415
IFNg,original,1.0,0.002531044846950882
IFNg,original,1.0,0.0025312450561619996
IFNg,original,1.0,0.0025314452970492843
IFNg,original,1.0,0.002531645569620253
IFNg,original,1.0,0.0025318458738824274
IFNg,original,1.0,0.00253204620984333
IFNg,original,1.0,0.002532246577510485
IFNg,original,1.0,0.0025324469768914213
IFNg,original,1.0,0.002532647407993668
IFNg,original,1.0,0.0025328478708247586
IFNg,original,1.0,0.002533048365392227
IFNg,original,1.0,0.00253324889170361
IFNg,original,1.0,0.0025334494497664477
IFNg,original,1.0,0.002533650039588282
IFNg,original,1.0,0.002533850661176657
IFNg,original,1.0,0.0025340513145391194
IFNg,original,1.0,0.0025342519996832185
IFNg,original,1.0,0.0025344527166165057
IFNg,original,1.0,0.0025346534653465347
IFNg,original,1.0,0.0025348542458808617
IFNg,original,1.0,0.002535055058227046
IFNg,original,1.0,0.0025352559023926477
IFNg,original,1.0,0.002535456778385231
IFNg,original,1.0,0.0025356576862123614
IFNg,original,1.0,0.002535858625881607
IFNg,original,1.0,0.002536059597400539
IFNg,original,1.0,0.00253626060077673
IFNg,original,1.0,0.0025364616360177552
IFNg,original,1.0,0.002536662703131193
IFNg,original,1.0,0.0025368638021246235
IFNg,original,1.0,0.0025370649330056293
IFNg,original,1.0,0.002537266095781795
IFNg,original,1.0,0.0025374672904607087
IFNg,original,1.0,0.0025376685170499604
IFNg,original,1.0,0.002537869775557142
IFNg,original,1.0,0.0025380710659898475
IFNg,original,1.0,0.0025382723883556756
IFNg,original,1.0,0.0025384737426622245
IFNg,original,1.0,0.0025386751289170964
IFNg,original,1.0,0.0025388765471278957
IFNg,original,1.0,0.0025390779973022298
IFNg,original,1.0,0.0025392794794477066
IFNg,original,1.0,0.002539480993571939
IFNg,original,1.0,0.0025396825396825397
IFNg,original,1.0,0.002539884117787126
IFNg,original,1.0,0.0025400857278933165
IFNg,original,1.0,0.0025402873700087324
IFNg,original,1.0,0.0025404890441409972
IFNg,original,1.0,0.002540690750297737
IFNg,original,1.0,0.002540892488486581
IFNg,original,1.0,0.0025410942587151594
IFNg,original,1.0,0.0025412960609911056
IFNg,original,1.0,0.0025414978953220554
IFNg,original,1.0,0.0025416997617156473
IFNg,original,1.0,0.0025419016601795218
IFNg,original,1.0,0.002542103590721322
IFNg,original,1.0,0.002542305553348693
IFNg,original,1.0,0.0025425075480692834
IFNg,original,1.0,0.002542709574890743
IFNg,original,1.0,0.0025429116338207248
IFNg,original,1.0,0.002543113724866884
IFNg,original,1.0,0.002543315848036878
IFNg,original,1.0,0.002543518003338367
IFNg,original,1.0,0.0025437201907790143
IFNg,original,1.0,0.002543922410366484
IFNg,original,1.0,0.002544124662108443
IFNg,original,1.0,0.0025443269460125625
IFNg,original,1.0,0.002544529262086514
IFNg,original,1.0,0.002544731610337972
IFNg,original,1.0,0.0025449339907746144
IFNg,original,1.0,0.00254513640340412
IFNg,original,1.0,0.002545338848234171
IFNg,original,1.0,0.0025455413252724523
IFNg,original,1.0,0.002545743834526651
IFNg,original,1.0,0.0025459463760044553
IFNg,original,1.0,0.002546148949713558
IFNg,original,1.0,0.0025463515556616535
IFNg,original,1.0,0.002546554193856438
IFNg,original,1.0,0.002546756864305611
IFNg,original,1.0,0.0025469595670168737
IFNg,original,1.0,0.0025471623019979305
IFNg,original,1.0,0.002547365069256488
IFNg,original,1.0,0.0025475678688002545
IFNg,original,1.0,0.0025477707006369425
IFNg,original,1.0,0.0025479735647742654
IFNg,original,1.0,0.0025481764612199395
IFNg,original,1.0,0.0025483793899816836
IFNg,original,1.0,0.002548582351067219
IFNg,original,1.0,0.0025487853444842693
IFNg,original,1.0,0.0025489883702405607
IFNg,original,1.0,0.0025491914283438223
IFNg,original,1.0,0.0025493945188017845
IFNg,original,1.0,0.0025495976416221814
IFNg,original,1.0,0.002549800796812749
IFNg,original,1.0,0.0025500039843812257
IFNg,original,1.0,0.002550207204335352
IFNg,original,1.0,0.0025504104566828724
IFNg,original,1.0,0.002550613741431532
IFNg,original,1.0,0.0025508170585890793
IFNg,original,1.0,0.002551020408163265
IFNg,original,1.0,0.002551223790161843
IFNg,original,1.0,0.002551427204592569
IFNg,original,1.0,0.0025516306514632007
IFNg,original,1.0,0.002551834130781499
IFNg,original,1.0,0.002552037642555228
IFNg,original,1.0,0.002552241186792152
IFNg,original,1.0,0.0025524447635000397
IFNg,original,1.0,0.0025526483726866626
IFNg,original,1.0,0.0025528520143597924
IFNg,original,1.0,0.002553055688527206
IFNg,original,1.0,0.002553259395196681
IFNg,original,1.0,0.0025534631343759975
IFNg,original,1.0,0.002553666906072939
IFNg,original,1.0,0.002553870710295291
IFNg,original,1.0,0.002554074547050842
IFNg,original,1.0,0.002554278416347382
IFNg,original,1.0,0.002554482318192704
IFNg,original,1.0,0.0025546862525946032
IFNg,original,1.0,0.0025548902195608784
IFNg,original,1.0,0.0025550942190993293
IFNg,original,1.0,0.0025552982512177594
IFNg,original,1.0,0.002555502315923974
IFNg,original,1.0,0.002555706413225781
IFNg,original,1.0,0.0025559105431309905
IFNg,original,1.0,0.002556114705647416
IFNg,original,1.0,0.0025563189007828725
IFNg,original,1.0,0.0025565231285451786
IFNg,original,1.0,0.002556727388942154
IFNg,original,1.0,0.002556931681981622
IFNg,original,1.0,0.002557136007671408
IFNg,original,1.0,0.00255734036601934
IFNg,original,1.0,0.0025575447570332483
IFNg,original,1.0,0.0025577491807209658
IFNg,original,1.0,0.002557953637090328
IFNg,original,1.0,0.0025581581261491728
IFNg,original,1.0,0.0025583626479053407
IFNg,original,1.0,0.0025585672023666745
IFNg,original,1.0,0.0025587717895410203
IFNg,original,1.0,0.0025589764094362255
IFNg,original,1.0,0.0025591810620601407
IFNg,original,1.0,0.002559385747420619
IFNg,original,1.0,0.0025595904655255157
IFNg,original,1.0,0.0025597952163826892
IFNg,original,1.0,0.00256
IFNg,original,1.0,0.002560204816385311
IFNg,original,1.0,0.0025604096655464873
IFNg,original,1.0,0.002560614547491398
IFNg,original,1.0,0.002560819462227913
IFNg,original,1.0,0.0025610244097639054
IFNg,original,1.0,0.0025612293901072516
IFNg,original,1.0,0.0025614344032658287
IFNg,original,1.0,0.002561639449247518
IFNg,original,1.0,0.0025618445280602034
IFNg,original,1.0,0.0025620496397117695
IFNg,original,1.0,0.0025622547842101048
IFNg,original,1.0,0.0025624599615631004
IFNg,original,1.0,0.00256266517177865
IFNg,original,1.0,0.0025628704148646484
IFNg,original,1.0,0.002563075690828995
IFNg,original,1.0,0.00256328099967959
IFNg,original,1.0,0.002563486341424337
IFNg,original,1.0,0.0025636917160711424
IFNg,original,1.0,0.0025638971236279146
IFNg,original,1.0,0.002564102564102564
IFNg,original,1.0,0.002564308037503005
IFNg,original,1.0,0.0025645135438371533
IFNg,original,1.0,0.0025647190831129276
IFNg,original,1.0,0.0025649246553382495
IFNg,original,1.0,0.002565130260521042
IFNg,original,1.0,0.002565335898669232
IFNg,original,1.0,0.002565541569790748
IFNg,original,1.0,0.0025657472738935213
IFNg,original,1.0,0.002565953010985486
IFNg,original,1.0,0.002566158781074579
IFNg,original,1.0,0.0025663645841687384
IFNg,original,1.0,0.0025665704202759063
IFNg,original,1.0,0.0025667762894040266
IFNg,original,1.0,0.002566982191561046
IFNg,original,1.0,0.0025671881267549136
IFNg,original,1.0,0.0025673940949935813
IFNg,original,1.0,0.0025676000962850036
IFNg,original,1.0,0.0025678061306371367
IFNg,original,1.0,0.002568012198057941
IFNg,original,1.0,0.002568218298555377
IFNg,original,1.0,0.0025684244321374106
IFNg,original,1.0,0.0025686305988120084
IFNg,original,1.0,0.0025688367985871397
IFNg,original,1.0,0.002569043031470777
IFNg,original,1.0,0.002569249297470895
IFNg,original,1.0,0.0025694555965954714
IFNg,original,1.0,0.0025696619288524854
IFNg,original,1.0,0.00256986829424992
IFNg,original,1.0,0.0025700746927957594
IFNg,original,1.0,0.002570281124497992
IFNg,original,1.0,0.0025704875893646077
IFNg,original,1.0,0.002570694087403599
IFNg,original,1.0,0.0025709006186229615
IFNg,original,1.0,0.0025711071830306926
IFNg,original,1.0,0.002571313780634793
IFNg,original,1.0,0.0025715204114432656
IFNg,original,1.0,0.0025717270754641165
IFNg,original,1.0,0.002571933772705353
IFNg,original,1.0,0.0025721405031749857
IFNg,original,1.0,0.002572347266881029
IFNg,original,1.0,0.0025725540638314977
IFNg,original,1.0,0.0025727608940344106
IFNg,original,1.0,0.0025729677574977887
IFNg,original,1.0,0.002573174654229656
IFNg,original,1.0,0.0025733815842380377
IFNg,original,1.0,0.0025735885475309636
IFNg,original,1.0,0.0025737955441164644
IFNg,original,1.0,0.002574002574002574
IFNg,original,1.0,0.0025742096371973292
IFNg,original,1.0,0.002574416733708769
IFNg,original,1.0,0.002574623863544935
IFNg,original,1.0,0.002574831026713872
IFNg,original,1.0,0.0025750382232236258
IFNg,original,1.0,0.002575245453082247
IFNg,original,1.0,0.002575452716297787
IFNg,original,1.0,0.0025756600128783
IFNg,original,1.0,0.002575867342831844
IFNg,original,1.0,0.002576074706166479
IFNg,original,1.0,0.0025762821028902667
IFNg,original,1.0,0.0025764895330112722
