"Gene","GeneName","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000001542","Ell2",35.379029447956,9.2972207729424,4.20709088466372,7.86146348356118e-05,0.00904068300609536
"ENSMUSG00000001785","Pwp1",18.3616073359811,0.779049171505899,1.53496585442826,0.00168688331741055,0.04380455066179
"ENSMUSG00000002496","Tsc2",61.9523221756567,4.1490659805409,2.04423307368637,0.000858580467940452,0.0298648205978052
"ENSMUSG00000002948","Map2k7",22.5278347679157,8.34094208461508,4.30189644011356,0.000281988076037392,0.0169042851964968
"ENSMUSG00000003344","Btbd2",20.1046340938449,4.71707068102425,2.64716817252576,0.00193593740042021,0.0476375862505148
"ENSMUSG00000003382","Etv3",28.4615463396157,8.65517180818455,4.42043239168359,0.000239904121229227,0.0160935681324606
"ENSMUSG00000003444","Med29",82.3758701529285,5.78855279567523,1.86362374256737,6.54404144198474e-05,0.00876800087951597
"ENSMUSG00000004032","Gstm5",51.029897679295,10.2140123780561,4.00110210934112,1.04537684326382e-05,0.00295866442237595
"ENSMUSG00000004070","Hmox2",18.9439928615296,0.899970241345545,1.75875706077079,0.00109532898243621,0.0346751618877981
"ENSMUSG00000004264","Phb2",24.1955677518562,8.3917920636145,4.38115791909775,0.000297554007858133,0.0172857405595936
"ENSMUSG00000005683","Cs",38.4202060651006,5.83185559156623,2.61182674472537,0.000638994056113058,0.025904543210051
"ENSMUSG00000005882","Uqcc1",14.7638400041376,7.49539326753036,4.33522751675843,0.000662657495906951,0.0263620019441827
"ENSMUSG00000006024","Napa",53.6453218848254,6.67557275482105,2.17025441745131,7.25273899114097e-05,0.0089077422618136
"ENSMUSG00000006442","Srm",35.8249832443254,9.53924104860812,4.00738231801622,3.22373214393049e-05,0.00535732956856286
"ENSMUSG00000011158","Brf1",13.9879357307438,1.31219557651018,3.40637857832032,0.00109526230372424,0.0346751618877981
"ENSMUSG00000011751","Sptbn4",32.6932826362942,8.78280232656399,4.55250355177259,0.000252352760995102,0.0162553671293245
"ENSMUSG00000011877","Git1",21.177450208761,1.06744100848847,2.21991397763161,0.000617164794858936,0.0253848439345263
"ENSMUSG00000013089","Etv5",46.6857769933038,6.76501674386492,2.72913167840011,0.000142666315272871,0.0131790932223382
"ENSMUSG00000013646","Sh3bp5l",22.5975809120687,5.65355814939102,2.54141924010505,0.000684327048118295,0.0267790480287958
"ENSMUSG00000014498","Ankrd52",24.9754657648551,8.62776882124176,4.21194058318944,0.00017818247132021,0.0149859436699908
"ENSMUSG00000016831","Tox4",36.4963257240012,9.51057727753298,4.06402971452627,4.01738745080899e-05,0.0058488341972622
"ENSMUSG00000017418","Arl5b",26.2147590554091,8.80949863055399,4.12898766621664,0.000122112454014609,0.01228756568522
"ENSMUSG00000018042","Cyb5r3",16.6100694292758,7.80808144575263,4.24783341265016,0.000449621247071994,0.022149142115868
"ENSMUSG00000018347","Zkscan6",16.7242209359489,7.77151975835104,4.30011579099192,0.000495694169026341,0.0229783204851259
"ENSMUSG00000018820","Zfyve27",32.0195678009984,9.20185037938323,4.12210999395242,7.27162633617437e-05,0.0089077422618136
"ENSMUSG00000019433","Gipc1",66.9224681448391,0.582227466573021,1.29156640115833,0.000386007604638315,0.0205203099258199
"ENSMUSG00000019947","Arid5b",14.2051082079571,1.06438244895963,2.16624214254957,0.00138008740089833,0.0398809872003184
"ENSMUSG00000020032","Nuak1",23.4122752497351,4.94021131765265,3.60533312921867,0.00189360574547479,0.0472144618396038
"ENSMUSG00000020130","Tbc1d15",23.6415463030935,8.3509949693755,4.37284827436941,0.000305410766079722,0.017561119049584
"ENSMUSG00000020153","Ndufs7",18.0080955235589,0.986958283021274,1.96282960412447,0.000997218499005582,0.0322949784017037
"ENSMUSG00000020170","Frs2",17.0510976631227,0.89536732479055,1.74429771648428,0.00136650440227509,0.0396920222001037
"ENSMUSG00000020524","Gria1",14.3866744623474,0.998912979867645,1.97776768362115,0.00149823739910298,0.0409833385628412
"ENSMUSG00000020571","Pdia6",54.790485102661,5.59512550202742,2.27669820294463,0.000459539240754542,0.022149142115868
"ENSMUSG00000020657","Dnajc27",20.4289494638754,1.17184694147415,2.64550416499533,0.000575230639670865,0.0241897362279502
"ENSMUSG00000020766","Galk1",22.3226147841574,8.25083916302835,4.36395986630297,0.000333566924499299,0.0186103922728074
"ENSMUSG00000020811","Wscd1",210.693319578022,4.35916273814014,2.83383096556511,0.00157353935617661,0.0422200376046439
"ENSMUSG00000020903","Stx8",26.9423051858618,8.7607953097153,4.22253183791729,0.000155748149522065,0.0139308067072514
"ENSMUSG00000021203","Otub2",16.8393521411398,0.791882389972543,1.55357110234772,0.00187986754558846,0.0470802383084043
