"Gene","GeneName","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000000003","TSPAN6",1578.87025544979,-0.0761734494435726,0.116060034823819,0.374498331034808,0.672450579315454
"ENSG00000000460","C1orf112",168.520379683251,-0.0402071185305334,0.15205356079981,0.562724798980903,0.806228488173424
"ENSG00000001036","FUCA2",1005.22392676448,0.112000354988275,0.129199383202167,0.217303775768682,0.522541109306677
"ENSG00000001460","STPG1",122.168610145882,-0.0415456725901655,0.148147755753434,0.573788134199419,0.812297583671345
"ENSG00000001461","NIPAL3",183.144554684292,0.230646526509383,0.250160894097863,0.0466454514430748,0.233503286944043
"ENSG00000001497","LAS1L",378.979211742586,0.228857979425552,0.203747877834816,0.0468019827953329,0.233710996203337
"ENSG00000001630","CYP51A1",105.717748270197,-0.0161729100972411,0.148213499201763,0.810630732220053,0.927738508884002
"ENSG00000001631","KRIT1",119.07728201459,-0.039658234481898,0.146278769559621,0.596167869371286,0.823114719744966
"ENSG00000002330","BAD",289.197902952878,-0.069390996115113,0.141169139102497,0.414297420389505,0.706458581443923
"ENSG00000002549","LAP3",977.684169605313,0.108654538151268,0.13001824002372,0.232735228492135,0.541334426492756
"ENSG00000002586","CD99",120.58737442691,-0.052159439474398,0.148254249073257,0.497219910532608,0.760982138803551
"ENSG00000003056","M6PR",253.490837877357,-0.0469551194988303,0.135569262697099,0.568159722765095,0.808512262790786
"ENSG00000003249","DBNDD1",107.425569757349,0.125529124986428,0.196578530402417,0.130813498043581,0.405633016879614
"ENSG00000003509","NDUFAF7",112.788098463755,-0.247732693488374,0.263741630273368,0.0394389238277928,0.211200639152966
"ENSG00000003756","RBM5",127.90197431449,0.0867842827276143,0.166955644035602,0.267902556752523,0.578623004383014
"ENSG00000004059","ARF5",1275.54084441424,-0.144710111158022,0.144602795487036,0.13230245810026,0.406336337364043
"ENSG00000004142","POLDIP2",740.470584396075,0.0522820939853923,0.116240082958287,0.538202596065309,0.790067097802128
"ENSG00000004455","AK2",1982.25836311284,-0.233437842229982,0.145887031285565,0.0260775023478744,0.172319760146773
"ENSG00000004478","FKBP4",1024.74168383379,0.0196248055879395,0.112200204587242,0.814561075120168,0.929931740536646
"ENSG00000004534","RBM6",234.350191524614,0.0580217952575007,0.144657273540348,0.469987774741445,0.743854163877301
"ENSG00000004700","RECQL",277.030814248072,-0.0799737080228468,0.158795077798908,0.319668330955569,0.624614343205937
"ENSG00000004779","NDUFAB1",819.932837325971,-0.332291525454434,0.195240128072232,0.0104261338051725,0.0980450692709774
"ENSG00000004864","SLC25A13",192.662074753376,-0.00528108569180728,0.139833084880285,0.942440574428798,0.975409725438476
"ENSG00000004897","CDC27",412.486338684832,0.0729527796015179,0.127452851943813,0.411048560355185,0.702801865299571
"ENSG00000004961","HCCS",137.148103939699,-0.0231089725032599,0.139927817252552,0.762068210391599,0.908472950440693
"ENSG00000004975","DVL2",120.183218937093,0.101087261564694,0.17424204084598,0.212686155647893,0.518546442988363
"ENSG00000005007","UPF1",113.688421292139,0.00628772029396736,0.150561773271695,0.923269596158138,0.968496939791049
"ENSG00000005020","SKAP2",166.764166291745,-0.104846458308921,0.171909008787584,0.212022989227161,0.517343655836046
"ENSG00000005022","SLC25A5",1180.76196143298,-0.0603974933889009,0.122975621091145,0.479681636507742,0.75029939885878
"ENSG00000005059","MCUB",155.208276915669,-0.164782158341893,0.193992119637403,0.100105728806331,0.352107103956972
"ENSG00000005075","POLR2J",648.094694964663,-0.273401286515433,0.16381726416055,0.0167557843776356,0.129892929035127
"ENSG00000005100","DHX33",149.30807920501,-0.011820614219014,0.142765497009909,0.870025760080087,0.949292461108117
"ENSG00000005175","RPAP3",440.982282748671,-0.0229436176309907,0.130404546400104,0.772013411338285,0.913618270622062
"ENSG00000005194","CIAPIN1",1758.79731353224,0.0177489817142886,0.113225686157588,0.833138108805545,0.938609483222056
"ENSG00000005339","CREBBP",122.982275252166,0.810498221621708,0.38314535439282,0.00132591958335937,0.0257331839706589
"ENSG00000005436","GCFC2",174.675159793259,-0.0494955458772541,0.137351997312036,0.545536514437932,0.794286071699602
"ENSG00000005448","WDR54",367.960703801383,-0.0428750024363901,0.129465842341932,0.606883948319581,0.830804292891706
"ENSG00000005483","KMT2E",410.717334927126,0.132827441142548,0.165114073605323,0.161694440039009,0.452806223867268
"ENSG00000005486","RHBDD2",216.648591501979,0.0179660353409072,0.139683889742165,0.815776649394,0.930543060052806
"ENSG00000005801","ZNF195",252.891215763207,-0.0657224016305112,0.151474091878312,0.42026438183328,0.710233210278437
"ENSG00000005810","MYCBP2",235.960928710352,0.145193350525206,0.167378890507031,0.136674198160595,0.411808906723239
"ENSG00000005882","PDK2",139.525524375426,-0.0567750727853553,0.152885737845926,0.449528307375545,0.729184477257367
"ENSG00000005893","LAMP2",392.630458788005,0.0385619840651225,0.124803964524859,0.647037282400265,0.852282803026871
"ENSG00000006007","GDE1",308.58836598599,-0.024367140969986,0.13083520735377,0.76419214548093,0.909618010486544
"ENSG00000006042","TMEM98",343.946516217165,-0.0187004732392267,0.122435379294154,0.820397961405686,0.932704204979917
"ENSG00000006125","AP2B1",651.167917131274,0.323313109963378,0.177613562444196,0.00914290999368449,0.0899984647399914
"ENSG00000006194","ZNF263",113.19425817403,-0.0287564357679513,0.144863419335366,0.695355473983644,0.875824825594329
"ENSG00000006451","RALA",300.250652982455,-0.224927652401763,0.201123385611734,0.0471203961315864,0.234627148579361
"ENSG00000006530","AGK",314.167043672574,0.0887709973674144,0.152689296869065,0.30251912615937,0.60938063212007
"ENSG00000006625","GGCT",394.42909891956,-0.129829650114916,0.161376568560881,0.169274626474531,0.463237032857401
"ENSG00000006634","DBF4",148.399306696272,-0.0348862546528978,0.142319768127965,0.64984310670046,0.854094899512395
"ENSG00000006652","IFRD1",348.950050451876,-0.371340643329354,0.317815383521596,0.0151440370994768,0.121881073171655
"ENSG00000006695","COX10",348.11495873926,0.0465928493752948,0.126258192699137,0.582048228800531,0.816994438647531
"ENSG00000006712","PAF1",255.478418608925,0.0302160204913343,0.13007044761851,0.709816850150614,0.881113091602247
"ENSG00000006715","VPS41",201.813146815504,0.0162503112822868,0.136824214664922,0.833874917722142,0.93885978701775
"ENSG00000006744","ELAC2",522.108899458893,0.141505396212518,0.163875706029613,0.14208672607797,0.420346298283637
"ENSG00000006831","ADIPOR2",148.652480630815,0.069472093997421,0.145698400244292,0.40490579855427,0.697968326137801
"ENSG00000007080","CCDC124",1701.53065767938,0.030007335012614,0.114011342987774,0.720927519001913,0.885479273367331
"ENSG00000007168","PAFAH1B1",1068.78913869383,0.400459609683761,0.18829878206019,0.00327704602800459,0.0476557928808672
"ENSG00000007202","KIAA0100",211.623482460903,0.183068960802181,0.234138545394307,0.0697280321634054,0.291272530861508
"ENSG00000007255","TRAPPC6A",107.552560220915,-0.289076578859989,0.335586154125495,0.0271774801622192,0.175933043758055
"ENSG00000007264","MATK",160.917736843504,0.0591713842711883,0.146779343576078,0.46107723548478,0.737180464883512
"ENSG00000007341","ST7L",168.366167738733,0.14618780211987,0.183500862497272,0.131030452458759,0.405705980634607
"ENSG00000007372","PAX6",123.645109470607,0.032998615440651,0.142638553157405,0.667111406920408,0.860621540293025
"ENSG00000007376","RPUSD1",930.857194703128,-0.0309220374490647,0.11535190491905,0.709099194663776,0.881021541973859
"ENSG00000007392","LUC7L",222.149005631427,-0.0443442189661818,0.141504087374896,0.575303903113838,0.812809222973225
"ENSG00000007541","PIGQ",216.127655188886,0.157480006544858,0.21070292582542,0.0974361718954586,0.346873818383265
"ENSG00000007923","DNAJC11",353.613962136889,0.022899792622303,0.12862892735192,0.784506522168243,0.916355892948763
"ENSG00000008018","PSMB1",2945.19270131627,-0.39599162201708,0.135980228390177,0.000429392174725236,0.0126347493132861
"ENSG00000008130","NADK",123.531707291567,0.0153355163342358,0.145146324629385,0.8313910417327,0.937413096704382
"ENSG00000008282","SYPL1",285.536084060186,-0.183285576173195,0.201333774538711,0.0809969910948751,0.314247790900247
