"Gene","GeneName","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000000003","TSPAN6",151.667270742329,4.11049361594666e-07,0.00144268995949188,0.831232992600947,0.999545142862229
"ENSG00000001036","FUCA2",107.835880165609,2.70664445681889e-06,0.00144269063195034,0.185154978494715,0.999545142862229
"ENSG00000001497","LAS1L",112.355072697147,4.65636196716208e-06,0.00144269389869628,0.955965397985037,0.999545142862229
"ENSG00000002330","BAD",39.5090241523632,-2.26700932667871e-06,0.00144269336056582,0.110471352776908,0.999545142862229
"ENSG00000002549","LAP3",79.9011144981997,1.84625350928427e-06,0.00144269045762958,0.347115844053707,0.999545142862229
"ENSG00000003056","M6PR",35.5691260799475,2.50027017052664e-06,0.00144269384277321,0.974042207330902,0.999545142862229
"ENSG00000004059","ARF5",155.497432676912,-3.62523514135749e-06,0.0014426915989313,0.0795321119730226,0.999545142862229
"ENSG00000004142","POLDIP2",83.6573762977169,2.12987240971422e-05,0.00144276941433873,0.949381775211985,0.999545142862229
"ENSG00000004455","AK2",221.121923712633,-2.66224636524938e-06,0.00144268886085002,0.253359889460433,0.999545142862229
"ENSG00000004478","FKBP4",135.842575005893,5.52756264087858e-07,0.00144268839399496,0.804903673077372,0.999545142862229
"ENSG00000004779","NDUFAB1",66.8452896219526,-1.5969709519819e-06,0.0014426920902115,0.319629493472399,0.999545142862229
"ENSG00000004897","CDC27",42.7102579460198,-2.38257982868754e-06,0.00144269321627329,0.768143374946065,0.999545142862229
"ENSG00000005007","UPF1",31.8086017899413,5.22689967399789e-07,0.0014426928095238,0.590245500198825,0.999545142862229
"ENSG00000005022","SLC25A5",169.766617787668,4.04227448803085e-06,0.00144269238237877,0.965804407117353,0.999545142862229
"ENSG00000005075","POLR2J",51.9693426965731,-1.5321542594263e-06,0.00144269248550541,0.314362766576501,0.999545142862229
"ENSG00000005100","DHX33",35.8533157440314,3.78412562019774e-07,0.00144269241315173,0.782872366346996,0.999545142862229
"ENSG00000005194","CIAPIN1",159.276134451854,2.347149437168e-06,0.0014426895646058,0.282109330797326,0.999545142862229
"ENSG00000005448","WDR54",32.0504014318672,3.21934165442158e-08,0.00144269255236538,0.984712006299613,0.999545142862229
"ENSG00000005483","KMT2E",36.74892623567,1.16588456585058e-06,0.00144269249218941,0.417898081289477,0.999545142862229
"ENSG00000005810","MYCBP2",37.3896058841691,-1.4538064658366e-06,0.00144269252169551,0.323449369324206,0.999545142862229
"ENSG00000006125","AP2B1",90.5230646943205,-8.80756334163252e-06,0.00144270448061204,0.607490901382501,0.999545142862229
"ENSG00000006530","AGK",39.1243774202436,6.78699573021003e-07,0.001442692396206,0.631062000160509,0.999545142862229
"ENSG00000006625","GGCT",46.1148543404872,-1.43830899297785e-06,0.00144269179675356,0.372413393674034,0.999545142862229
"ENSG00000006695","COX10",59.7800079857704,1.03072071799302e-06,0.00144269309321408,0.371498628476936,0.999545142862229
"ENSG00000006712","PAF1",39.94286869286,-8.3691513980068e-09,0.00144269272057851,0.990954039472523,0.999545142862229
"ENSG00000006744","ELAC2",67.4764920252391,9.29118175826273e-08,0.00144269069164905,0.961075245951749,0.999545142862229
"ENSG00000007080","CCDC124",313.958989847441,-5.22140968896606e-06,0.00144269326699098,0.0188057015147897,0.766940462479784
"ENSG00000007168","PAFAH1B1",107.198616637496,1.65269392391192e-06,0.00144269043323009,0.403389343731704,0.999545142862229
"ENSG00000007202","KIAA0100",31.3184199788986,1.92859333934093e-06,0.00144269336455395,0.145530272544768,0.999545142862229
"ENSG00000007255","TRAPPC6A",37.7301592281029,-2.35014800031557e-06,0.00144269377707428,0.0658859198522241,0.999545142862229
"ENSG00000007376","RPUSD1",121.465195283288,-1.30519633782939e-06,0.0014426905645496,0.490782393689104,0.999545142862229
"ENSG00000007541","PIGQ",37.9408926535817,-1.00474496381753e-06,0.00144269225953008,0.498098981316322,0.999545142862229
"ENSG00000007923","DNAJC11",35.9622167337959,-1.48172922047985e-06,0.00144269293633794,0.674467019259182,0.999545142862229
"ENSG00000008018","PSMB1",297.724618737719,-2.30225517769445e-06,0.0014426905438269,0.252828672824309,0.999545142862229
"ENSG00000008294","SPAG9",55.7869578443563,1.53454939611259e-05,0.00144273348279982,0.8325486497394,0.999545142862229
"ENSG00000008324","SS18L2",41.4375007045649,1.24527320138889e-06,0.00144269177063307,0.446841892780543,0.999545142862229
"ENSG00000008869","HEATR5B",80.2920755562833,-1.03739039636003e-06,0.00144269245135668,0.449493232088176,0.999545142862229
"ENSG00000008952","SEC62",68.1402361352271,-1.74631320659015e-06,0.00144269175882351,0.298255025670302,0.999545142862229
"ENSG00000008988","RPS20",134.686084653368,-3.52915081861962e-06,0.00144269388023497,0.0264316254152229,0.849450973158543
"ENSG00000009307","CSDE1",101.273897204904,-7.09172103441687e-06,0.00144269941243062,0.0485743643385061,0.993178311433239
"ENSG00000009844","VTA1",462.34950751685,-4.23999511073324e-06,0.00144269324253538,0.0282790348429585,0.856699868318714
"ENSG00000009954","BAZ1B",113.100943939886,-1.66071258528696e-06,0.00144269080974795,0.354113460244279,0.999545142862229
"ENSG00000010165","METTL13",43.5762545748225,1.33506052011297e-06,0.00144269233879782,0.373327334236317,0.999545142862229
"ENSG00000010244","ZNF207",108.94731949738,6.17461270982272e-07,0.00144268905296346,0.772357578560197,0.999545142862229
"ENSG00000010256","UQCRC1",568.910112876779,-2.42669682819032e-06,0.00144269043594252,0.231758786646447,0.999545142862229
"ENSG00000010270","STARD3NL",33.1923647632526,-3.77315200595608e-07,0.00144269232014527,0.790107695468915,0.999545142862229
"ENSG00000011007","ELOA",40.7490807256366,2.5909808766511e-07,0.00144269196711758,0.870067720747183,0.999545142862229
"ENSG00000011009","LYPLA2",37.7476288449835,-3.67820365911685e-07,0.001442692398597,0.860822921534944,0.999545142862229
"ENSG00000011052","NME1-NME2",207.34112251937,-3.49409982080742e-06,0.0014426929819221,0.0546735975059784,0.993178311433239
"ENSG00000011143","MKS1",34.8463991409413,2.95865759038938e-08,0.00144269265872038,0.98477712819636,0.999545142862229
"ENSG00000011260","UTP18",80.6876835523073,4.97308377736221e-06,0.00144269546935737,0.6337423197708,0.999545142862229
"ENSG00000011275","RNF216",41.9737069043339,9.1378069068198e-07,0.00144269196664756,0.548969483396192,0.999545142862229
"ENSG00000011304","PTBP1",103.076418569332,6.98191192585217e-07,0.00144268976946108,0.730692006234534,0.999545142862229
"ENSG00000011376","LARS2",35.8365009000334,4.82670225707351e-08,0.00144269201492399,0.977078168948316,0.999545142862229
"ENSG00000011451","WIZ",40.909158743129,-8.38391399866981e-07,0.00144269234627311,0.554987151288856,0.999545142862229
"ENSG00000011485","PPP5C",74.1972637827405,2.22103267321214e-06,0.00144269197087878,0.201191975433388,0.999545142862229
"ENSG00000012048","BRCA1",40.3555235255443,-8.19663329977709e-06,0.0014427039072555,0.69722567239678,0.999545142862229
"ENSG00000012061","ERCC1",76.7461797327592,-1.06455318481921e-06,0.00144269030911452,0.572673062928215,0.999545142862229
"ENSG00000012660","ELOVL5",69.5139329178906,-9.99694352546185e-07,0.00144269419009997,0.464663612420896,0.999545142862229
"ENSG00000013275","PSMC4",29.229091626637,1.34818969581232e-06,0.00144269277523148,0.338062353454504,0.999545142862229
"ENSG00000013306","SLC25A39",93.4193770729101,3.49651933395149e-05,0.00144290274950835,0.823447946850623,0.999545142862229
"ENSG00000013374","NUB1",66.6556625182757,1.53222978588561e-06,0.00144269080094371,0.409865344385496,0.999545142862229
"ENSG00000013375","PGM3",72.3222060335904,3.40507021018458e-06,0.00144269283147636,0.054042512702292,0.993178311433239
