pathway	pval	padj	log2err	ES	NES	size	leadingEdge	timepoint
REACTOME_MRNA_SPLICING	0.00393179110970603	0.23495633191367	0.407017918923954	0.532639443634067	1.6863384371524	24	NCBP2|PTBP1|SRSF10|SRSF9|HNRNPA3|SRSF1|HNRNPC|SNRNP25|POLR2D|HNRNPA2B1|PRPF4	3
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP	0.00405679997548782	0.23495633191367	0.407017918923954	0.412831587887241	1.5165439235684	68	NCBP2|SFXN1|SRSF10|FAM89A|FAM168B|TMEM45A|TMPO|DSN1|WDR12|SINHCAF|ORC6|BRCA1|MRPS16|CKS1B|SAR1A|RFC2|DBT|KIF1B|LAPTM4B|COA7|CBX5|TFDP2|VKORC1L1|RHOBTB3|PAPOLA|MIS18A|PRR11|C5orf24|YME1L1|RAN|POLD2|FKBP14|UBE2M	3
KEGG_DILATED_CARDIOMYOPATHY	0.00465978385257242	0.249119213656756	0.407017918923954	-0.438914568260672	-2.22437996068799	16	ACTC1|MYH6|TNNT2|TPM1|TNNC1	3
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP	0.00666202556666038	0.292487665459164	0.407017918923954	0.399677458316396	1.46156128528913	66	NCBP2|TARS2|METRN|ADAT1|BORCS7|KIAA1191|DSN1|ZNF106|LRATD2|IRAK1|SPCS2|PPP1CA|CKS1B|SAV1|TMEM9|VOPP1|MID1IP1|PHACTR4|TUBA1A|C8orf33|LLPH|PDCD7|TSPAN14|RBBP5|RPL15|EIF3M|SNAP29|GGPS1|IRX3|COPA|ZHX3|NABP2	3
PUJANA_BRCA2_PCC_NETWORK	0.00705143535452502	0.292487665459164	0.407017918923954	0.471625280145781	1.56518413862549	33	SRSF10|CASP6|TMPO|BRCA1|EXOSC8|H2AZ2|KCTD20|PRPF4|ZNF101|DUT|PHF20|CCNF|TFDP2|RBBP5|EXOSC2|TCF3|FADS1|POLD2|HMGN1	3
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	0.0077045066909592	0.292487665459164	0.407017918923954	-0.271670190274841	-1.73562514847921	30	RPL13|RPS15|RPL35|RPL3|RPL12|RPS19|RPL18A|RPS4X|RPL8|RPL11|RPS12|RPSA|RPL7|RPL36|RPL4|RPL27|RPS23|RPS7|RPL5|RPS26|RPS20|RPL34|RPL22|UBA52|RPL21|RPS3|RPS27|RPL37|RPL6|RPL15	3
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0.0077045066909592	0.292487665459164	0.407017918923954	-0.271670190274841	-1.73562514847921	30	RPL13|RPS15|RPL35|RPL3|RPL12|RPS19|RPL18A|RPS4X|RPL8|RPL11|RPS12|RPSA|RPL7|RPL36|RPL4|RPL27|RPS23|RPS7|RPL5|RPS26|RPS20|RPL34|RPL22|UBA52|RPL21|RPS3|RPS27|RPL37|RPL6|RPL15	3
BASAKI_YBX1_TARGETS_UP	0.00780878283225053	0.292487665459164	0.407017918923954	0.530567281507837	1.62106515036111	20	YWHAH|ORC6|IRAK1|TOMM5|ARPC5L|H2AZ2|RFC2|TUBA1A|MIS18A	3
PUJANA_ATM_PCC_NETWORK	0.0079960656744232	0.292487665459164	0.380730400722792	0.358198177241784	1.38608250877072	123	NCBP2|UBXN7|G3BP1|SRSF10|SRSF9|YY1|HNRNPA3|SRSF1|SENP5|MDFI|TMPO|HNRNPC|ATP5MC2|NONO|IRAK1|BRCA1|CELF1|EXOSC8|H2AZ2|DCAF7|KCTD20|NUTF2|CNBP|HNRNPA2B1|IFT20|PRPF4|RSL1D1|SFPQ|ZNF101|DUT|VHL|TGIF2|CCNF|GRB2|TFDP2|GTF2H3|RALBP1|CIITA|GATAD1|PAPOLA|EIF3M|EXOSC2|TCF3|RPL6|CEP68|UBE2D3|YME1L1|ABCC10|YIPF4|RAN|ST3GAL2|RAP1B|RPL37|HMGN1|EIF3E|RBMS2|KPNA6	3
BORCZUK_MALIGNANT_MESOTHELIOMA_UP	0.00863702755771484	0.300136707630591	0.380730400722792	0.432310876774658	1.52054003792009	47	NCBP2|UBXN7|G3BP1|SRSF10|SRSF1|HNRNPC|TERF1|ANXA2|WSB2|RAC1|H2AZ2|CKS1B|RFC2|CCNF|GRB2|RHOBTB3|TUBA1A|PAPOLA|EIF3I|UBE2D3|FADS1|RAN|COPA|RAP1B	3
FUJII_YBX1_TARGETS_DN	0.00944650740137737	0.312634411617013	0.380730400722792	0.510800568889852	1.62565318557166	25	NCBP2|SSU72|YWHAH|BRCA1|H2AZ2|CKS1B|DUT|NEK8|CCNF|TBL1X|IREB2|BMP7	3
WP_IL18_SIGNALING	0.0102716351029933	0.324490290753652	0.380730400722792	-0.364977177244794	-1.84584762815319	17	FN1|BAZ1B|MYH6	3
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_DN	0.010996159097047	0.332275242280334	0.380730400722792	0.392838560744783	1.44309919521851	68	SFXN1|TARS2|SRSF10|ADAT1|COMMD2|SRSF1|TRUB2|MDFI|TMPO|BORCS7|SINHCAF|SARNP|WDR82|TOMM5|OPA3|CCDC43|NUTF2|COA7|RPP14|HIP1|FANCM|PAPOLA|LDLR|EIF4A1|EXOSC2|TCF3|UBE2D3|DSG2	3
GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN	0.0115263722191269	0.333784528845549	0.380730400722792	0.543089436925693	1.6481873972236	19	ZNF114|PANK3|WDR5|TMPO|HINT3|UTP23|RSL1D1|DUT|TGIF2	3
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.0154792215940746	0.430322360315275	0.380730400722792	0.468139828021908	1.52742347893211	29	NCBP2|PTBP1|SRSF10|SRSF9|HNRNPA3|SRSF1|HNRNPC|SARNP|SNRNP25|POLR2D|HNRNPA2B1|PRPF4	3
LINDGREN_BLADDER_CANCER_CLUSTER_1_DN	0.0186584410230116	0.474148493288694	0.352487857583619	0.489786508987804	1.55066588848471	24	APLNR|CASP6|HILPDA|TMPO|BRCA1|CKS1B|PDXP|HIP1|TUBA1A	3
KEGG_TIGHT_JUNCTION	0.0195993114278284	0.474148493288694	0.352487857583619	-0.386471763059382	-1.9286560455913	15	MYH6|MYL7|HRAS|AMOTL1|RAB3B|MYL9|CDC42|ACTG1|NRAS|ACTB|YES1|GNAI2|MAP3K20	3
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP	0.020445914196189	0.474148493288694	0.352487857583619	0.468748618310794	1.51500653413356	28	NCBP2|AGO2|SRSF1|TMPO|ATP5MC2|TERF1|NONO|SFPQ|TGIF2|TFDP2|ALDH2	3
KOBAYASHI_EGFR_SIGNALING_24HR_DN	0.0204668414369221	0.474148493288694	0.352487857583619	0.477921244122059	1.52660572301565	26	TMPO|CCND1|DSN1|ORC6|BRCA1|POLR2D|EXOSC8|CKS1B|RFC2|DUT|CCNF|TUBA1A	3
PAL_PRMT5_TARGETS_UP	0.0204668414369221	0.474148493288694	0.352487857583619	0.477589307389529	1.52554543008707	26	NCBP2|SRSF1|CALM3|TMPO|NONO|IRAK1|TOMM5|SPCS2|H2AZ2|CKS1B|MRPL20	3
PILON_KLF1_TARGETS_UP	0.021826947428948	0.489346079455448	0.352487857583619	0.457431194109933	1.50941931442998	32	MESP1|BNIP3|KIF3B|ZNF639|CXADR|GCLM|TMEM9|VOPP1|IGF2|PIGN|SEPTIN2|RALBP1|NTMT1|TF|TBK1|CRX	3
LU_EZH2_TARGETS_DN	0.0226212071369307	0.491304342505214	0.352487857583619	0.472756435854535	1.51010797164667	26	ZNF611|GJC1|AGO2|ORC6|LRATD2|XPNPEP3|TERF1|CXADR|METTL21A|DDX51|PHACTR4|CREB1|DSG2|LRRC57|CRK|FKBP14	3
TIEN_INTESTINE_PROBIOTICS_24HR_UP	0.0257349159039919	0.53092566250461	0.352487857583619	0.395606277942243	1.42691581274893	57	G3BP1|ADAT1|PANK3|HNRNPA3|SRSF1|COA3|TMPO|CCND1|GLUL|SNRNP25|WDR82|CELF1|H2AZ2|CXADR|SAR1A|RFC2|LAPTM4B|MRPL20|SFPQ|DUT|TBL1X	3
MARTINEZ_RESPONSE_TO_TRABECTEDIN_DN	0.0266120777891505	0.53092566250461	0.282013350011725	0.466666476772951	1.49065504608368	26	SRSF9|TMPO|ARPC5L|MID1IP1|CXXC5|RPP14|TSPAN14|TBL1XR1|TBK1|UBE2D3|CRK|GGPS1|RAP1B|USP22|TMEM138|KDM4B|PHF6|HSPA8|MAPKAPK5|CSNK2A1	3
WINNEPENNINCKX_MELANOMA_METASTASIS_UP	0.0272536687631027	0.53092566250461	0.282013350011725	0.504587852708083	1.53134140176505	19	ZNF587|SRSF10|GJC1|TRUB2|MRPS16|H2AZ2|CKS1B|MRPS10|C8orf33	3
PUJANA_XPRSS_INT_NETWORK	0.0284810126582279	0.53092566250461	0.276500599254472	0.50530602329432	1.49981352750363	17	SRSF10|TMPO|BRCA1|EXOSC8|H2AZ2|PRPF4|DUT|CCNF|TFDP2	3
NUYTTEN_EZH2_TARGETS_DN	0.029	0.53092566250461	0.266350657088526	0.354355023441115	1.34109252802221	91	MESP1|UBXN7|SEC22C|ZNF587|PTBP1|GJC1|CASP6|WDR5|YWHAH|TMPO|CCND1|DSN1|BRCA1|WSB2|RAC1|MRPS16|EXOSC8|H2AZ2|CKS1B|VPS37B|NUTF2|TMEM41A|RAB11FIP4|TONSL|TBL1X|DYNLL2|VAPA|PAPOLA|MIS18A|RBBP5|PRR11|HMGB1|TMEM141|TBL1XR1|RPL15|EXOSC2|CEP68|LYRM2|FADS1|YIPF4|ABI2|NT5DC2|GCHFR|RAB31|MRPL57|RPS3	3
PULVER_FOREY_PERTURB_ACCUMULATION_S	0.029029029029029	0.53092566250461	0.266350657088526	0.384691111259239	1.38754580067586	57	SFXN1|G3BP1|SSU72|QPRT|COA3|BRCA1|CELF1|SAV1|RFC2|METTL21A|DIP2A|C9orf85|METTL2A|GRB2|RPP14|DDX51|EIF4A1|ISY1|MYLK3|UBN2|POLD2|ST3GAL2|NDUFB9|GGPS1|UBE2M|USP22|CCDC142	3
JOHNSTONE_PARVB_TARGETS_3_DN	0.032	0.57025641025641	0.252961123069611	0.353266308168084	1.32797093243067	84	SFXN1|UBXN7|SEC22C|ZNF587|TMPO|HNRNPC|ZNF639|TOMM5|CELF1|POLR2D|WSB2|EXOSC8|H2AZ2|TOR1AIP2|CKS1B|SAR1A|CCDC43|RFC2|NUTF2|UBXN2A|MTRFR|SFPQ|CBX5|PHF20|GTF2H3|TNRC6B|RALBP1|PAFAH1B2|MIS18A|HMGB1|EXOSC2|GK5	3
KIM_ALL_DISORDERS_DURATION_CORR_DN	0.0336703409141813	0.573733583489681	0.321775918075361	-0.36420395421436	-1.81753034830608	15	ATOX1|RPL13|HRAS|BCAP31|TPI1|PPIA|NDUFS7|DCTN2|SUMO3|AKR1B1|SUCLG1|PLAAT3|EIF6|RABAC1|PIN1	3
JOHNSTONE_PARVB_TARGETS_2_DN	0.0338461538461538	0.573733583489681	0.248911114434702	0.468524139998312	1.48334915007859	24	SRSF10|HNRNPA3|SRSF1|TMPO|KCTD20|SFPQ|CBX5|MRPS10|PLEKHA5|C8orf33|TBL1XR1|ABCC10|MCUR1|KPNA6	3
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	0.0359896001107804	0.584504464045778	0.321775918075361	-0.269674711437566	-1.53811064474306	23	RPL13|EEF1G|EIF3L|TPT1|RPS19|RPL18A|RPS4X|RPL8|EIF3F|RPL7|EEF1A1|RPL4|RPS23|RPS7|RPL5|UBA52|RACK1|RPL21|PTMS|RPS3|RPL6|EIF3M|RPL15	3
ACEVEDO_LIVER_CANCER_DN	0.0372983870967742	0.584504464045778	0.234392647294686	0.409485878400138	1.41244535804806	42	APLNR|SFXN1|CCND1|EXOSC6|IFNAR1|VPS37B|IGF2|CXXC5|TBL1X|DYNLL2|ALDH2|RNF115|ZYG11B|LDLR|PHLDA1|ZNF395|LTBR|JUND	3
REACTOME_NEURONAL_SYSTEM	0.0375782881002088	0.584504464045778	0.237793834423688	0.486070135738845	1.48511109738662	20	GJC1|GNB1|GLUL|HOMER3|RAC1|TUBA1A|CREB1|ALDH2|KCNK6	3
MULLIGHAN_MLL_SIGNATURE_1_UP	0.0381443298969072	0.584504464045778	0.234392647294686	0.471678205388556	1.47970199564651	23	HIC2|COA3|PRDX1|HOMER3|IRAK1|TIMM17B|SNRNP25|IL17RA|GRB2	3
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP	0.038961038961039	0.584504464045778	0.227987202850442	0.34435273266024	1.30739418009147	98	G3BP1|UQCC3|PTBP1|SRSF10|MAB21L3|PANK3|WDR5|AGO2|YWHAH|HNRNPA3|SRSF1|TMPO|SMYD4|HNRNPC|SINHCAF|ORC6|XPNPEP3|ZNF639|NONO|BRCA1|POLR2D|RAC1|CCDC43|RFC2|METTL21A|PRPF4|SFPQ|CCNF|MRPS10|VKORC1L1|RNF115|LIN52|RBBP5|C11orf58|PRR11|HMGB1|EIF3M|EXOSC2	3
LU_AGING_BRAIN_DN	0.0407949790794979	0.584504464045778	0.227987202850442	0.485771153570186	1.46388292923824	18	SRSF10|PANK3|CALM3|NUTF2|KIF1B|SFPQ|CBX5|RAN|ABI2|DUSP3|UBE2M	3
WONG_EMBRYONIC_STEM_CELL_CORE	0.041123370110331	0.584504464045778	0.222056046145248	0.387998386023044	1.37909182261389	50	NCBP2|G3BP1|SRSF10|YY1|CCND1|PRDX1|SINHCAF|TERF1|NONO|FGFR1|CKS1B|RAB34|MID1IP1|TGIF2|CCNF|ERP29|EIF4A1|EIF3I|CCND2|NT5DC2|MRTO4|KPNA6|RPS27|RPS3|IPO9	3
PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN	0.0413223140495868	0.584504464045778	0.224966093540314	0.477322942472907	1.47682584000186	21	CALM3|PRDX1|TIMM17B|MRPS16|WSB1|DIP2A|PRPF4|COLEC12|TCF3|SLC25A36|SAT1|ATP5F1B|ADGRV1	3
EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP	0.0420506808666027	0.584504464045778	0.321775918075361	-0.293925137218138	-1.50520581623072	19	MYL4|TNNI1|TPM1|LDB3|TNNC1	3
PULVER_FOREY_CELLCYCLE_PEAKING_G2	0.043043043043043	0.586566959115979	0.216542836735348	0.372578260381258	1.34619424634083	58	SEC22C|G3BP1|TARS2|FAM89A|SRSF9|TRUB2|GNB1|GLUL|PPP1CA|CKS1B|DCAF7|KIAA0319L|MTRFR|MYADM|CXXC5|CNKSR3|PHF20|PHACTR4|LDLR|MLST8|POLD2|ST3GAL2|TUBD1|USP22|TMEM138|GGA1|PIN1|MED29|LARP1|KLF6|NME6|SEPTIN9|BRD4|TAF8|MTG2	3
BENPORATH_CYCLING_GENES	0.044044044044044	0.588665588665589	0.213927855492356	0.376289644138621	1.355700349793	56	G3BP1|ZNF587|SRSF10|YWHAH|GNB1|TMPO|CCND1|SINHCAF|BRCA1|CKS1B|DCAF7|GCLM|RFC2|WSB1|PDXP|SFPQ|CCNF|RHOBTB3|TUBA1A|PRR11|UBE2D3|DNAJB1|CRK|RAN|SLC25A36|TUBD1|TMEM138|DCAF16|KPNB1|CD24|LARP1|KLF6|PCLAF|HSPA8|PTMS|HMGB3	3
GRADE_COLON_AND_RECTAL_CANCER_UP	0.0513595166163142	0.673488000912045	0.197822021315103	0.394355933742462	1.36545249876436	43	HILPDA|SRSF1|TRUB2|PRDX1|NONO|IRAK1|POLR2D|DCAF7|RFC2|LAPTM4B|CNBP|HNRNPA2B1|VKORC1L1|IFITM1|EIF4A1|HMGB1|MLST8|RAN|POLD2|EIF3E|TTPAL	3
MATTIOLI_MGUS_VS_PCL	0.0537974683544304	0.692393342709798	0.197822021315103	0.481757296690022	1.42991786608572	17	G3BP1|SRSF1|CKS1B|LAPTM4B|TUBA1A|EXOSC2|RAN|JUND	3
FIGAROL_EGFR_TKI_DRUG_TOLERANT_CELL_DN	0.0584088620342397	0.712684232480534	0.184706471207739	0.390725745678335	1.35837137472611	44	HNRNPA3|MDFI|TMPO|CCND1|TOMM5|BRCA1|CKS1B|RFC2|TONSL|HNRNPA2B1|DUT|CBX5|CCNF|HIP1|MIS18A|LDLR|PRR11|PHLDA1|FADS1|POLD2|DHTKD1	3
MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	0.0584467235541476	0.712684232480534	0.321775918075361	-0.249965673743235	-1.42569861873701	23	FN1|DUSP6|KRT8|KRT18	3
JISON_SICKLE_CELL_DISEASE_UP	0.0587047645178437	0.712684232480534	0.321775918075361	-0.345685259901996	-1.75190212500431	16	FN1|BLOC1S1|ATOX1|VAMP8|TPM1	3
SCHLOSSER_SERUM_RESPONSE_DN	0.0594758064516129	0.712684232480534	0.183023938384487	0.394782269343892	1.36172799402274	42	NCBP2|SRSF9|HNRNPA3|CALM3|PRDX1|GLUL|TERF1|TOMM7|H2AZ2|HNRNPA2B1|IGF2|RALBP1|GNE|LDLR|EIF3M|TCF3|CEP68|SERINC1|YME1L1|SAT1|RAP1B|HMGN1	3
FISCHER_G2_M_CELL_CYCLE	0.0607966457023061	0.716163877340724	0.184706471207739	0.476180181630328	1.44512877770837	19	ZNF587|TMPO|H2AZ2|CKS1B|WSB1|SFPQ|CCNF|PLEKHA5|LDLR|DNAJB1|TUBD1	3
REACTOME_NEDDYLATION	0.0626262626262626	0.725420875420876	0.178219874951973	0.40853620595122	1.37074811464434	35	UBXN7|ASB6|WDR5|COMMD2|BRCA1|WSB2|DCAF7|WSB1|FBXL18|VHL|CCNF|ELOB|RBBP5|DCAF10|GAN|PSMA6|UBE2D3	3
FISCHER_DREAM_TARGETS	0.0639360639360639	0.726590909090909	0.175204047558551	0.336147809716279	1.27499625083022	96	SEC22C|G3BP1|ZNF587|RPL22L1|PTBP1|SRSF10|HNRNPA3|SRSF1|TMPO|DSN1|IFNAR1|ORC6|HINT3|SNRNP25|BRCA1|EXOSC8|H2AZ2|CKS1B|RFC2|TONSL|MTRFR|HNRNPA2B1|MYADM|PRPF4|SFPQ|DUT|CBX5|CCNF|FANCM|LIN52|MIS18A|LDLR|PRR11|HMGB1|EXOSC2|UBE2D3|C5orf24|JUND|POLD2|DHTKD1|SLC25A36|TUBD1|TMEM138|MRTO4	3
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	0.0649746192893401	0.726590909090909	0.175204047558551	0.41590518111303	1.37239287881323	32	FAM89A|HILPDA|SRSF1|TMPO|HOMER3|ANXA2|H2AZ2|DUT|BMP7|MIS18A|LDLR|CEP68|DSG2	3
KIM_WT1_TARGETS_DN	0.0671414038657172	0.726590909090909	0.172324344900946	0.41596001760458	1.35884888845722	30	SRSF10|APEH|TMPO|CCND1|HNRNPC|POLR2D|H2AZ2|RFC2|WSB1|BAZ2B|FBXL18|CCNF	3
MARTORIATI_MDM4_TARGETS_FETAL_LIVER_UP	0.0684371807967314	0.726590909090909	0.170932335370056	0.425381440293334	1.36649178112881	27	MAB21L3|BNIP3|COMMD2|HILPDA|TMEM45A|GNB1|GLUL|PDXP|NR6A1|DYNLL2|LLPH	3
DARWICHE_SQUAMOUS_CELL_CARCINOMA_DN	0.0688591983556012	0.726590909090909	0.170932335370056	0.447101019988832	1.3983958504396	22	SSU72|SRSF1|QPRT|HOMER3|IRAK1|SAR1A|DIP2A|IFT20|DOK4	3
NUYTTEN_NIPP1_TARGETS_DN	0.069	0.726590909090909	0.16823816568964	0.344667783560165	1.28021485618917	77	SFXN1|PTBP1|FAM89A|ADAT1|TMPO|CCND1|BORCS7|ZNF106|LRATD2|ZNF639|WSB2|H2AZ2|KIAA0319L|KCTD20|MID1IP1|CXXC5|MKNK2|TBL1X|SEPTIN2|RALBP1|PAPOLA|MIS18A|PRR11|TBL1XR1|EXOSC2|TCF3|SERINC1|PHLDA1|YME1L1|LTBR|KRR1|CRK|DHTKD1|UBE2M|NT5DC2|GCHFR|PHAX|KPNB1|NMT2|KIAA1958|UBE2G2|ORAI2|SH3BGRL3|FSCN1|BRD4	3
HOUNKPE_HOUSEKEEPING_GENES	0.0709290709290709	0.728935032801298	0.165656695205483	0.314180669294246	1.23021398601279	148	NCBP2|G3BP1|SRSF10|SRSF9|YY1|SSU72|FAM168B|APEH|SRSF1|SENP5|GNB1|COA3|BORCS7|SARNP|TIMM17B|WDR82|RAC1|MRPS16|H2AZ2|SAR1A|KIAA0319L|KCTD20|SAV1|CNBP|GUK1|HNRNPA2B1|SFPQ|MRPS10|RPL7L1|CEBPZOS|DDX51|ERP29|TMEM219|RALBP1|UBE2Z|CFL1|PDCD7|GATAD1|PAFAH1B2|ZYG11B|EIF4A1|TBL1XR1|PSMA6|RPL15|EIF3M|TBK1|EIF3I|YME1L1|KCMF1|SNAP29|CRK|SGTA|POLD2|COPA|USP22|MORF4L1|EIF3E|MRTO4|KPNA6|MRPL57|PIN1|TSR3|UBE2F|TSR1|IPO9|HINT1|EMC3|KDM4B|KXD1|C9orf78|BZW1|LARP1	3
MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN	0.0715005035246727	0.728935032801298	0.165656695205483	0.384537035391878	1.33145468577171	43	PANK3|FAM168B|AGO2|SRSF1|ZNF106|NONO|CELF1|KCTD20|DBT|KIF1B|SFPQ|TGIF2|MKNK2|CBX5|TBL1X|PAFAH1B2|PAPOLA	3
KAAB_HEART_ATRIUM_VS_VENTRICLE_UP	0.072369089587467	0.728935032801298	0.287805130535564	-0.298324045253294	-1.50875387745828	17	MYL4|MYH6|MYL7|MYL6|RPL3	3
SHEN_SMARCA2_TARGETS_UP	0.0751565762004175	0.732621082621083	0.16440575583821	0.458162622145824	1.39984406472997	20	SRSF10|PANK3|HNRNPA3|H2AZ2|WSB1|CNBP|BAZ2B|SEPTIN2|C11orf58|SERINC1	3
FOURNIER_ACINAR_DEVELOPMENT_LATE_2	0.0756811301715439	0.732621082621083	0.160801401070022	0.393004868022733	1.33596306188475	39	SRSF10|YWHAH|GNB1|TMPO|PRDX1|IRAK1|EXOSC8|H2AZ2|CKS1B|WSB1|PRPF4|DUT|CCNF	3
BIDUS_METASTASIS_UP	0.0758974358974359	0.732621082621083	0.161978948883402	0.434680574632194	1.37620029768084	24	NCBP2|G3BP1|SRSF9|SRSF1|NONO|KIF1B|HNRNPA2B1|SFPQ	3
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4	0.0786163522012579	0.742480159831289	0.160801401070022	0.460076866895203	1.39625785775418	19	TARS2|SINHCAF|SAV1|SFPQ|TBL1X|RHOBTB3|CEP68|DHTKD1|IRX3|RAB31|KPNB1|GREB1|MEX3A	3
LINDGREN_BLADDER_CANCER_CLUSTER_3_UP	0.0790554414784394	0.742480159831289	0.158514105424824	0.429692461906501	1.36752181195214	25	ZNF587|TMPO|PRDX1|BRCA1|H2AZ2|CKS1B|RAB11FIP4|PDXP|METTL2A|ZYG11B|MIS18A	3
FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN	0.0836776859504132	0.769705687662305	0.154190966581424	0.441683877271497	1.36655941926316	21	BNIP3|CASP6|CELF1|UBXN2A|DBT|WSB1|HNRNPA2B1|DIP2A|IFITM1	3
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	0.0857740585774059	0.769705687662305	0.153158808683073	0.456946164462542	1.37701813872931	18	HNRNPA3|CKS1B|CORO2A|DUT|CCNF|IFITM1|RHOBTB3|CIITA	3
WP_EGFEGFR_SIGNALING	0.0878661087866109	0.769705687662305	0.151148761385484	0.454694155756929	1.37023165691289	18	RAC1|GRB2|CREB1|RALBP1|CFL1|CRK|JUND	3
GROSS_HYPOXIA_VIA_ELK3_UP	0.0889121338912134	0.769705687662305	0.150169802128406	0.453976701639125	1.3680695918585	18	NCBP2|SRSF10|SRSF1|CCND1|MKNK2|DOK4	3
PULVER_FOREY_PERTURB_ATTRITION_M_EG1	0.089	0.769705687662305	0.14641623786055	0.350642931801111	1.27742804015751	63	NCBP2|GJC1|WDR5|TRUB2|CCND1|ZNF639|TERF1|TOMM5|DIP2A|RSL1D1|SFPQ|METTL2A|CCNF|DYNLL2|CREB1|GATAD1|EXOSC2|LYRM2|ZNF655|LTBR|POLD2|UBE2M|USP22|RPL37|HMGN1|MED18|AKIP1|EBPL|MED29|EMC3	3
IVANOVA_HEMATOPOIESIS_MATURE_CELL	0.0897571277719113	0.769705687662305	0.150169802128406	0.474574370733491	1.37612941918821	15	TMEM170A|TMPO|RAB11FIP4|COLEC12|TFDP2|TNRC6B|DCAF10	3
RIGGINS_TAMOXIFEN_RESISTANCE_DN	0.0897571277719113	0.769705687662305	0.150169802128406	0.474586537951096	1.37616470062591	15	ATP8A2|CLUAP1|LAPTM4B|PLEKHA5|PAPOLA|DSG2|NT5DC2|RAB31|GREB1|ZFP36L1|MSX1	3
JIANG_MELANOMA_TRM4	0.0908141962421712	0.769705687662305	0.148261500475107	0.448115804030394	1.36914758704169	20	RHOB|ANXA2|CKS1B|MYADM|IFITM1|CD63|ALDH2|PRR11|PHLDA1|SAT1|RAB31|CD24|FABP5|SWAP70	3
PUJANA_CHEK2_PCC_NETWORK	0.092	0.770361445783133	0.143758989039275	0.328770809578195	1.24158641193189	89	NCBP2|G3BP1|SRSF10|SRSF9|YY1|HNRNPA3|SRSF1|TMPO|PRDX1|HNRNPC|NONO|IRAK1|BRCA1|EXOSC8|H2AZ2|CKS1B|DCAF7|SAR1A|NUTF2|CNBP|HNRNPA2B1|IFT20|PRPF4|SFPQ|DUT|CCNF|TFDP2	3
WELCSH_BRCA1_TARGETS_DN	0.0944238422867858	0.781244885587097	0.287805130535564	-0.282191991055546	-1.42716709386008	17	RXRA|HRAS|NOLC1|SMARCA4|MTHFD1|U2AF1|HSP90B1|SSRP1|EZR|H4C3|FASN|PMPCA|SOX4|DDX10	3
BENPORATH_SOX2_TARGETS	0.096	0.781282934026558	0.140406238523342	0.343175510817004	1.26650842831144	71	SFXN1|G3BP1|AGO2|VRTN|TMEM170A|CCND1|PRDX1|HNRNPC|SINHCAF|ORC6|FGFR1|SPCS2|KIAA0319L|SAV1|HNRNPA2B1|SFPQ|COA7|TGIF2|CBX5|BMP7|CFL1|PRR11|TBL1XR1|RPL15|EOMES|UBE2D3|SGTA|ST3GAL2|SAT1|GGPS1|MORF4L1|GGA1|PHAX|OAZ2|DPPA4|HNRNPA1|ZNF770|UQCR10	3
OSMAN_BLADDER_CANCER_UP	0.0966767371601208	0.781282934026558	0.140406238523342	0.372750766765993	1.29064487775489	43	UBXN7|YY1|GNB1|TMPO|SARNP|GCLM|MRPS10|TNRC6B|DYNLL2|ALDH2|NUDT3|ZYG11B|DCAF10|PRR11|TMEM106B|TBL1XR1|LRRC57|SLC25A36|KPNA6|PHAX|KPNB1|AGO3	3
BRUINS_UVC_RESPONSE_EARLY_LATE	0.101372756071806	0.783018036111411	0.140406238523342	0.465269784279375	1.34914878992856	15	CALM3|NMNAT3|VPS37B|C9orf85|RNF115|TMEM223|KCMF1|TUBD1	3
FARMER_BREAST_CANCER_BASAL_VS_LULMINAL	0.101527494568098	0.783018036111411	0.287805130535564	-0.252104004900412	-1.39211523248934	22	KRT8|KRT18|GAMT|GSTP1|SNRPD1|GATA3|ELAPOR1|FASN|GTPBP4|FUT8|HDAC2|GMPS|ALDH6A1|AMD1|SOD2|YBX1|LDHB|PRKX|FABP5|KDM4B|GREB1	3
JIANG_MELANOMA_TRM2_CD8	0.10261780104712	0.783018036111411	0.13880510939114	0.457118484079323	1.34391775727623	16	ARPC5L|VPS37B|MYADM|TUBA1A|PHLDA1|DNAJB1|JUND|SAT1|FABP5|KLF6|ZFP36L1|HSPA8	3
