GeneID,baseMean_lysate,log2FoldChange_lysate,lfcSE_lysate,stat_lysate,pvalue_lysate,padj_lysate,baseMean_SN,log2FoldChange_SN,lfcSE_SN,stat_SN,pvalue_SN,padj_SN,log_baseMean_lysate,log_baseMean_SN,gene_name_lysate,gene_name_SN,gene_biotype,baseMean_SN_normalized,baseMean_lysate_normalized,SN_threshold,lysate_threshold,plot_log2fc_lysate,plot_log2fc_sn,plot_threshold_class
ENSG00000206337,538.9482,-2.767626,0.1828685,-15.13452,9.587993e-52,2.439058e-48,78.20692,-2.075642,0.2143878,-9.681717,3.606079e-22,1.763032e-19,2.73154702578928,1.8932451825336427,HCP5,HCP5,lncRNA,1.7384623424255505,11.41993030608438,True,True,2.767626,2.075642,Both
ENSG00000204525,37190.58,-1.151159,0.1594897,-7.217762,5.285011e-13,3.954224e-10,7877.011,-0.8039671,0.03418859,-23.51566,2.820889e-122,6.652785000000001e-119,4.570432951384929,3.8963614519484286,HLA-C,HLA-C,protein_coding,175.0981498104238,788.0420263818594,True,True,1.151159,0.8039671,Both
ENSG00000206341,343.776,-1.199807,0.1848958,-6.489101,8.634989e-11,5.780595e-08,53.71335,-0.795666,0.2151774,-3.697721,0.0002175442,0.00816102,2.536275554051471,1.7300822393452293,HLA-H,HLA-H,unprocessed_pseudogene,1.1939945501053288,7.284369742592078,False,True,1.199807,0.795666,Lysate
ENSG00000234745,13775.11,-1.572559,0.1037002,-15.16448,6.078099e-52,1.656629e-48,3510.762,-0.8803279,0.03586572,-24.5451,4.878374e-133,1.232696e-129,4.139095075560285,3.5454013889668743,HLA-B,HLA-B,protein_coding,78.04076071808748,291.8848159408381,True,True,1.572559,0.8803279,Both
ENSG00000204264,39.98541,-2.833768,0.3576806,-7.922621,2.325561e-15,2.218469e-12,34.96954,-2.665845,0.3075208,-8.66883,4.365824e-18,1.625741e-15,1.601901553518836,1.5436899195046803,PSMB8,PSMB8,protein_coding,0.777338225593643,0.8472624928707609,True,True,2.833768,2.665845,Both
ENSG00000168394,6219.832,-2.680063,0.1403965,-19.08925,3.101967e-81,1.479561e-77,790.1547,-2.418669,0.07194598,-33.61784,9.20431e-248,4.6515950000000006e-244,3.7937786543920553,2.897712127719552,TAP1,TAP1,protein_coding,17.56435607796034,131.79383093876817,True,True,2.680063,2.418669,Both
ENSG00000289100,115.5614,0.2484858,0.2183177,1.138184,0.2550435,0.7885443,1848.512,0.4247281,0.05019181,8.4621,2.6260540000000002e-17,8.932625e-15,2.06281279458261,3.2668222742312065,ENSG00000289100,ENSG00000289100,lncRNA,41.09059021275533,2.4486641463382557,True,False,-0.2484858,-0.4247281,NTVE
ENSG00000231925,1010.352,-1.738088,0.225794,-7.697672,1.38568e-14,1.258923e-11,618.3342,-1.082454,0.09758208,-11.09275,1.360386e-28,9.436273999999999e-26,3.0044727054903615,2.7912232679456133,TAPBP,TAPBP,protein_coding,13.744956606574313,21.40864265733324,True,True,1.738088,1.082454,Both
ENSG00000204267,1506.116,-0.9350558,0.13626,-6.862291,6.776502e-12,4.972649e-09,173.1729,-0.5922843,0.1318572,-4.491863,7.060292e-06,0.0004608208,3.1778584222098383,2.238479929821555,TAP2,TAP2,protein_coding,3.8494619833977044,31.913530378018855,False,True,0.9350558,0.5922843,Lysate
ENSG00000166278,173.3526,-1.028378,0.1833078,-5.610117,2.0219e-08,1.102167e-05,139.0081,-1.206394,0.1347883,-8.950284,3.5456979999999998e-19,1.409355e-16,2.2389303597344696,2.1430401073246763,C2,C2,protein_coding,3.090012330649579,3.6732187070640983,True,False,1.028378,1.206394,NTVE
ENSG00000180354,1502.308,0.2318931,0.1072142,2.162895,0.03054926,0.356156,3238.746,0.3414901,0.03737069,9.137914,6.366831e-20,2.681346e-17,3.176758979930211,3.510376889620589,MTURN,MTURN,protein_coding,71.99411455765528,31.83284155745026,True,False,-0.2318931,-0.3414901,NTVE
ENSG00000106261,3703.32,-0.4177723,0.1987962,-2.101511,0.03559615,0.3759419,17727.84,0.28329,0.03613438,7.839902,4.508989e-15,1.318264e-12,3.568591240601894,4.24865582340536,ZKSCAN1,ZKSCAN1,protein_coding,394.0723180576012,78.470725574607,True,False,0.4177723,-0.28329,NTVE
ENSG00000006453,2327.648,-0.2070654,0.1632203,-1.268625,0.2045749,0.7291396,1589.765,0.3627296,0.0438168,8.278323,1.249225e-16,3.981313e-14,3.366917304493271,3.201332931398375,BAIAP2L1,BAIAP2L1,protein_coding,35.33890077509964,49.321211086884965,True,False,0.2070654,-0.3627296,NTVE
ENSG00000186480,17297.38,0.3647647,0.1622595,2.248032,0.02457413,0.3313253,56236.31,0.3096429,0.03430331,9.026618,1.7705969999999997e-19,7.117799000000001e-17,4.23798032638242,4.750016816293179,INSIG1,INSIG1,protein_coding,1250.077451099844,366.519220358947,True,False,-0.3647647,-0.3096429,NTVE
ENSG00000133627,1410.571,0.3002228,0.1275322,2.354094,0.0185679,0.3006174,1609.095,0.4985647,0.04832102,10.31776,5.857349000000001e-25,3.396878e-22,3.149394950918309,3.206581685340691,ACTR3B,ACTR3B,protein_coding,35.76858752250109,29.88899955836897,True,False,-0.3002228,-0.4985647,NTVE
ENSG00000178234,3764.687,0.009190301,0.1136311,0.08087839,0.9355387,0.9997238,7097.106,0.2049273,0.02874561,7.128995,1.011043e-12,2.249475e-10,3.57572887434189,3.8510812917543618,GALNT11,GALNT11,protein_coding,157.76163440783026,79.77104880250437,True,False,-0.009190301,-0.2049273,NTVE
