"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000136485",6.99708869568016,-5.43957699955646,1.5595605569999,27.3747146122883,1.66955184705296e-05,0.000766138792036524
"ENSG00000136950",4.96390323528476,-4.8709592496244,1.6242229936636,15.8063599431094,0.00329031669664751,0.0365500950561684
"ENSG00000137501",4.45697457396782,-0.781187540961949,0.99881833215643,53.2805895842589,7.44405624919634e-11,1.15289821159428e-08
"ENSG00000138443",4.8882492431964,-3.52075793933452,1.37122206246425,17.4092500433855,0.00160919303930666,0.0220789423115434
"ENSG00000139318",3.08795992640641,-0.0718935627355194,1.80710054249645,16.807334702876,0.00210683681849877,0.0271913626887498
"ENSG00000140416",41.1174312473803,3.20086693179394,0.679460269995829,81.9076927737473,6.86660847467376e-17,2.1269319750302e-14
"ENSG00000142669",10.9730587630323,5.48066364184267,1.56221697477458,18.8448909502698,0.00084305043324946,0.01556795755915
"ENSG00000143878",2.5313132429235,-3.12658413438707,2.08921152508597,20.6983390888716,0.000363393252061082,0.00865854306353233
"ENSG00000144231",2.96269068524221,-1.5073164828758,1.67667235576058,21.8323560429262,0.000216421849705701,0.00629510194411198
"ENSG00000146223",29.6792027026303,-5.73007923385405,1.04186943169371,44.9868252641222,4.00111580396244e-09,4.95738248110946e-07
"ENSG00000146263",2.60453873582499,2.35234018139003,1.16884830452332,18.8169499744841,0.000853764972132553,0.01556795755915
"ENSG00000147679",2.16794383835653,-0.589410571427789,1.72329684075674,14.6798168156273,0.0054135177099342,0.0475698471106984
"ENSG00000148200",2.39570881224759,-2.19402787671882,1.51035326602321,18.6984802514036,0.000900710171376428,0.0158854169677239
"ENSG00000148677",2.86226780780633,2.15549797249065,1.95983081863533,16.8395819662011,0.00207669397804883,0.0270844614610789
"ENSG00000149273",6.72534147428364,-5.3725593929443,1.37906806297904,18.1136672913995,0.00117254195294611,0.018179256702229
"ENSG00000149485",3.90418141176475,-3.59616580517625,1.28248529406,29.232127153985,7.01287034732317e-06,0.000457312966333337
"ENSG00000149547",7.09787504896011,-2.08126956240891,1.45315084511545,20.0583464777183,0.000486326978956839,0.0107599844094201
"ENSG00000149636",1.64175453284502,-4.46400628620802,2.07630029817349,16.0455400933333,0.00295866046341268,0.0339424103163732
"ENSG00000151131",3.50526072379556,-1.596504595932,1.21809611577957,18.111282208896,0.00117380188553536,0.018179256702229
"ENSG00000151694",2.92026894803879,-0.95823302872926,1.20267906642073,15.5152935187005,0.00374355522087095,0.0392399543662252
"ENSG00000152465",1.96296062055143,-0.337833624201243,1.31264218409296,15.3697238926574,0.00399272851914876,0.0402194360587424
"ENSG00000153721",2.37510938162608,-2.29250783039401,1.34461926818418,17.1300204391051,0.00182368053450026,0.0245602193722372
"ENSG00000153982",2.1950517249835,1.45454082888767,2.34174839469073,15.418941834927,0.00390670929173301,0.0400034116731999
"ENSG00000154237",3.11701675010254,-3.63188218811031,1.98349708359505,17.7271684247272,0.00139517614980164,0.0202989258400073
"ENSG00000157259",11.3085264714157,-3.24478773730591,1.04196436414608,14.5774856552119,0.00566275634123637,0.0490640217258172
"ENSG00000157895",4.01802903214152,-2.53642890591327,1.43137435611787,17.7531849319996,0.00137896107735965,0.0202989258400073
"ENSG00000158270",3.03092138843653,-2.61929720400713,1.29293916428327,20.8078028401267,0.000345697689921618,0.00865854306353233
"ENSG00000159251",5.29229725314366,6.93494977107101,1.46201031113542,51.6722755460692,1.61520609329768e-10,2.22360038843981e-08
"ENSG00000160014",2.34320876404407,-4.44650369153807,1.89461724730143,16.1550846704007,0.00281796905388538,0.0331883389177947
"ENSG00000160808",2.97629719260744,3.99202042848992,2.32009608809678,15.1605466143235,0.00437955770543199,0.0420532518325233
"ENSG00000160993",4.05781979643019,-4.40873209641699,1.76041753617539,16.3957344592686,0.00253162068260567,0.0307517453504747
"ENSG00000162378",4.94305517103117,-3.74995705286614,1.52153926251248,15.442524193946,0.00386614213440958,0.0399179175377789
