"Intercept","Replicate_2_vs_1","Replicate_3_vs_1","spline1","spline2","spline3","spline4","Gene"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000189280"
-2.46858302230638,0.308086930039732,0.0140546590063544,2.68685892947872,-1.38866977832323,-1.37242267018171,1.84269709451263,"ENSG00000189283"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000189292"
-2.72718518053479,0.233241095680427,-0.0397388496842216,4.60483999463965,-1.2103489319592,2.13450761893211,1.04022333038215,"ENSG00000189298"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000189299"
1.38442053444321,1.73754651737421,1.64487946293143,0.311084354745906,-1.21831693326837,-1.12584138048725,-3.33201794174789,"ENSG00000189306"
-2.6236677957069,-0.574527538957458,0.577759494300081,1.12573036824885,-1.77810253988939,1.63827857186805,0.262557479289062,"ENSG00000189308"
-2.3493724804745,-0.510498180043359,-0.189322686042966,0.887047930863141,-1.19570850006564,0.255461640960962,1.11917847590114,"ENSG00000189319"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000189320"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000189325"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000189326"
-3.04491795489265,0.51099600535717,0.011060524562463,0.77395917131544,-1.32885527570281,2.48236338893082,0.0930797548037135,"ENSG00000189334"
-2.30028041141069,4.43723885853415,1.54398297013065,-14.5418096449251,-6.47017795842373,-1.09880543432255,-8.12970025935148,"ENSG00000189337"
-0.506510523791327,0.0501495820590649,0.406014189159327,3.6125378537483,-4.18344235833524,-1.02152623846167,-1.8665940344902,"ENSG00000189339"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000189348"
-2.35144709730852,0.290984802823157,0.295112498482046,0.92863947152433,-1.41415193412869,-1.40865656402819,1.56011248819359,"ENSG00000189350"
-2.75116756029053,0.314799152439028,0.295109677616514,1.83304160344792,-1.39206468762179,-0.702079402981103,1.76337197013931,"ENSG00000189357"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000189362"
-2.02766514191447,0.455044020513173,-0.206320456101587,4.18706705800103,-0.911512360053897,-0.155341544846086,0.862195283639398,"ENSG00000189367"
-2.66052780039991,-0.301630334621283,0.331601570787783,1.36562109743998,-1.35613222987367,0.309812344518683,1.22304014534189,"ENSG00000189369"
-0.733312683820416,-1.33390504414464,-0.974118182619213,-0.818323469775858,-1.92473300699203,-0.937245530132346,0.206803284658318,"ENSG00000189375"
-1.36832203026008,0.0954238694305942,-0.489368897940352,-1.65009353801276,-2.00377240714323,0.5983991922273,-0.972701893302618,"ENSG00000189376"
-3.00531114219603,0.725426953467578,0.301449857414075,0.748976172624432,-1.17764924799539,1.04698531549163,0.73758830126925,"ENSG00000189377"
-2.80786008235769,-0.284972035774825,0.571902151538327,1.132915208787,-1.34156463630719,0.951424059632334,0.871568963691482,"ENSG00000189401"
2.82562190056674,-0.227653081257662,0.10745722507492,-0.412527262836313,0.916244962834234,0.0222037906926036,-3.53018696501969,"ENSG00000189403"
-2.4774201523037,-0.686104885341991,-1.05529960343867,2.45790137321436,-2.22595841372082,3.64103608591399,-0.23712763699382,"ENSG00000189409"
-2.36595240121316,-0.312579719364447,0.00658125711877037,1.1672511946733,-0.805777890763642,-0.751875322151184,2.14953240127085,"ENSG00000189410"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000189420"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000189430"
-2.46008652474634,-0.29652511626525,0.00658052322967376,1.74717493017516,-1.38232025733842,-0.646583473481605,1.74212422498169,"ENSG00000189431"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000189433"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196071"
-0.21892850905322,1.35094046438595,-0.872292406212282,-0.805199433080999,-0.739118888705341,-3.66202730161751,-0.404967973137878,"ENSG00000196072"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196074"
-0.278364495823896,1.23556940764546,1.19365933543544,1.69551738432005,-3.62833345079907,-4.55411020486484,0.76257823697426,"ENSG00000196081"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196083"
-1.08673042559137,-1.01500667307713,-0.683349019013376,-0.3917865258467,-1.77186457165657,-1.21227068650003,0.571679863293215,"ENSG00000196090"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196091"
-1.13269957412834,-1.4650588988283,-0.670844490797422,-1.42804886318415,-2.11579562266661,2.34535417710131,-1.56971847305381,"ENSG00000196092"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196098"
-1.23063873926164,-0.0030191046132935,0.804091075822937,0.455254980053915,-2.31882958319307,-4.66694415720745,1.83213159531066,"ENSG00000196099"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196104"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196109"
-1.75474235572239,0.993445838893654,0.20123104767612,-0.577115594737248,-2.55991529557144,-0.082886883870383,-0.64239476533475,"ENSG00000196110"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196116"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196118"
-1.66452789774773,-0.198803796617584,-0.465427283002359,1.38646025733341,-4.18166094958948,2.59376535524346,3.93490288682108,"ENSG00000196119"
-2.3493724804745,-0.510498180043359,-0.189322686042966,0.887047930863141,-1.19570850006564,0.255461640960962,1.11917847590114,"ENSG00000196123"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196126"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196131"
-2.62569759589343,0.346345119653443,0.295110303177762,2.43514306574838,-1.58337225180112,-1.547139539843,2.13464485508734,"ENSG00000196132"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196136"
-2.36247502937121,-0.575723109547822,-0.254547615547429,1.40829803079128,-1.35879977232986,0.192166545795472,1.28749284960289,"ENSG00000196139"
1.54331844343953,0.161153667467368,-0.0573566837755947,1.89776032080839,-1.99940831888085,-0.511302080849559,0.223549727080915,"ENSG00000196141"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196150"
-1.59207649568668,0.757837284774931,0.846708131316355,-0.426895268486748,-2.36268865697586,-2.67233243202096,0.57420288888285,"ENSG00000196151"
-2.42159165463798,-0.314594594035644,0.0065808999647481,1.10729993284794,-1.20949964877992,-0.351829767665752,1.4518437123575,"ENSG00000196152"
-1.67975656475175,-1.10684573275057,-0.78106838631697,2.16192470387332,0.907280590967154,-1.632891819855,1.72299457503753,"ENSG00000196154"
-2.74861292015853,-0.00799596000969075,0.58364700921056,1.74717041042079,-1.38232427728478,-0.646595859586395,1.74212360506023,"ENSG00000196155"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196156"
-2.87195000427925,-0.69513995409073,0.245124545418895,5.21262414573342,-2.91316888316322,2.38022243176997,0.523366461833117,"ENSG00000196159"
