"Gene","GeneName","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000000056","Narf",9.60803611423476,0.00603858808552787,0.144025837451307,0.105700463694273,0.999372534606144
"ENSMUSG00000000078","Klf6",10.8317123523037,0.00892455345472534,0.144240970641001,0.0467018664289967,0.999372534606144
"ENSMUSG00000000085","Scmh1",2.71459877621429,0.0056995481376768,0.143985133952994,0.276203729755693,0.999372534606144
"ENSMUSG00000000088","Cox5a",4.51847328927986,0.00443199745570452,0.143827795982444,0.506740276101735,0.999372534606144
"ENSMUSG00000000125","Wnt3",0.536327653583508,0.00304065640606372,0.143858116656055,0.741815177032397,0.999372534606144
"ENSMUSG00000000131","Xpo6",0.224911596664052,0.00231316655601714,0.143832502909003,0.965097389887136,0.999372534606144
"ENSMUSG00000000134","Tfe3",4.87573074689925,0.0060360958971777,0.144015623360324,0.176871220980262,0.999372534606144
"ENSMUSG00000000168","Dlat",1.65276493110548,-0.00467437868180305,0.143955833709644,0.141177607641627,0.999372534606144
"ENSMUSG00000000171","Sdhd",18.4368379008013,0.00225009777014765,0.143709310222721,0.783110440706398,0.999372534606144
"ENSMUSG00000000184","Ccnd2",5.07578244469759,0.00758099807482316,0.144041311323378,0.268518300626435,0.999372534606144
"ENSMUSG00000000194","Gpr107",7.21304291779192,-0.00237720865784197,0.143715984275273,0.732179255837016,0.999372534606144
"ENSMUSG00000000247","Lhx2",0.501725869481346,0.00298748439943192,0.143855770956503,0.759784033454322,0.999372534606144
"ENSMUSG00000000266","Mid2",0.0346017841021618,0.000868508963234292,0.143820449576243,0.701474766673587,0.999372534606144
"ENSMUSG00000000276","Dgke",0.204603927962778,0.00186920903057038,0.143826375373501,0.765226373709535,0.999372534606144
"ENSMUSG00000000282","Mnt",27.6783856988129,-0.00273566543801546,0.143725032106204,0.68738959927021,0.999372534606144
"ENSMUSG00000000295","Hddc2",1.6235706687879,0.0048945728324023,0.143934710883735,0.403292189627714,0.999372534606144
"ENSMUSG00000000301","Pemt",1.59168206869944,0.00388071617865511,0.143901321412663,NA,NA
"ENSMUSG00000000308","Ckmt1",0.469284608542259,0.00291197834753302,0.143852691418012,0.782250006139133,0.999372534606144
"ENSMUSG00000000326","Comt",13.1664643239848,-0.00268375017560285,0.143734647978035,0.686551262581218,0.999372534606144
"ENSMUSG00000000339","Rtca",11.2797522849711,-0.00487303936631411,0.143928382027765,0.279893429466762,0.999372534606144
"ENSMUSG00000000346","Dazap2",5.78342865131402,0.00173563961252312,0.143710607153115,0.804359554415198,0.999372534606144
"ENSMUSG00000000355","Mcts1",0.673719701767369,0.00117821795199002,0.143770496142587,0.951486144342823,0.999372534606144
"ENSMUSG00000000374","Trappc10",1.92675108883618,-0.00473761074096008,0.143959188923514,0.128073290645818,0.999372534606144
"ENSMUSG00000000378","Ccm2",46.1141286386799,-0.00364652364458632,0.14375699858173,0.595264922386055,0.999372534606144
"ENSMUSG00000000384","Tbrg4",0.91532270964836,0.00382090544644222,0.143885388970809,0.579100407836362,0.999372534606144
"ENSMUSG00000000392","Fap",0.818415711851113,0.00326511571653061,0.143869383570254,0.648253713367898,0.999372534606144
"ENSMUSG00000000409","Lck",4.13491320020834,0.00479905890790399,0.143951400165725,NA,NA
"ENSMUSG00000000420","Galnt1",0.457929331876254,0.00287345590427701,0.143851231641303,0.792722260156919,0.999372534606144
"ENSMUSG00000000439","Mkrn2",2.8048883286917,0.0057140424840259,0.143985829808191,0.266597571880605,0.999372534606144
"ENSMUSG00000000489","Pdgfb",0.850440187770186,0.00335901952578763,0.143873964430018,0.624991962687618,0.999372534606144
"ENSMUSG00000000531","Tamalin",4.78446661432243,0.00778244015513893,0.144128095216566,0.129315422701213,0.999372534606144
"ENSMUSG00000000532","Acvr1b",0.693160452691066,-0.00387452601452193,0.143911565797233,0.352868605915133,0.999372534606144
"ENSMUSG00000000538","Tom1l2",2.7410944217683,0.00577511604105786,0.14398847608909,0.268500676505076,0.999372534606144
"ENSMUSG00000000560","Gabra2",3.859690082957,0.00459409505854658,0.143941446235632,0.267950584052982,0.999372534606144
"ENSMUSG00000000561","Wdr77",1.26296511972891,0.00362850495096022,0.143889503855668,NA,NA
"ENSMUSG00000000563","Atp5pb",0.328716948970537,0.00263950195036135,0.143842268100922,0.874930279404647,0.999372534606144
"ENSMUSG00000000568","Hnrnpd",0.204603927962778,0.00186920903057038,0.143826375373501,0.765226373709535,0.999372534606144
"ENSMUSG00000000579","Dynlt1c",3.48112377823444,-0.00224587151186311,0.143633411954489,0.786418705327058,0.999372534606144
"ENSMUSG00000000581","C1d",0.963375544418091,-0.00404044351604326,0.143923723650198,0.241755513794656,0.999372534606144
"ENSMUSG00000000600","Krit1",1.04669561571715,0.00350054365172364,0.143881862848604,0.572036240861252,0.999372534606144
"ENSMUSG00000000605","Clcn4",2.4898489196555,0.00504905408105729,0.143951535631521,0.320365963532351,0.999372534606144
"ENSMUSG00000000627","Sema4f",0.204603927962778,0.00186920903057038,0.143826375373501,0.765226373709535,0.999372534606144
"ENSMUSG00000000631","Myo18a",0.103805352306485,0.00165265346702826,0.143820784522256,0.874583301148873,0.999372534606144
"ENSMUSG00000000740","Rpl13",19.7702801494181,-3.93088407471793e-05,0.143546358985486,0.988519341291051,0.999372534606144
"ENSMUSG00000000743","Chmp1a",6.58488655031136,0.00646274497413559,0.144046540288572,0.128997514205958,0.999372534606144
"ENSMUSG00000000787","Ddx3x",1.59695585414975,0.00474493145545218,0.143928085946717,0.416493141826445,0.999372534606144
"ENSMUSG00000000792","Slc5a5",0.19030981256189,0.00216975258642227,0.143829063484433,0.999046793884303,0.999372534606144
"ENSMUSG00000000805","Car4",0.207610704612971,0.00224444021719978,0.14383079030141,0.982341185113461,0.999372534606144
"ENSMUSG00000000823","Zfp512b",0.818415711851113,0.00326511571653061,0.143869383570254,0.648253713367898,0.999372534606144
"ENSMUSG00000000826","Dnajc5",31.519422249674,0.00522644680224392,0.143773038740679,0.535044621888013,0.999372534606144
"ENSMUSG00000000827","Tpd52l2",0.392510855893932,0.00273929671061894,0.143846120881552,0.836042767883725,0.999372534606144
"ENSMUSG00000000861","Bcl11a",0.742313789137552,0.00344159487538451,0.143872239703514,0.648459964607546,0.999372534606144
"ENSMUSG00000000876","Pxmp4",1.51297344760922,0.004414822007159,0.143915710263855,0.443870031939891,0.999372534606144
"ENSMUSG00000000901","Mmp11",0.261673903929288,0.00237254531599191,0.143834579659964,0.943135053392781,0.999372534606144
"ENSMUSG00000000902","Smarcb1",0.0865044602554045,0.0015072101817659,0.14381960969176,0.839415276946219,0.999372534606144
"ENSMUSG00000000915","Hip1r",11.1794530990147,0.00563695566404214,0.143921913196324,0.339771684662541,0.999372534606144
"ENSMUSG00000000916","Nsun5",0.573868276420553,0.00341639168439541,0.143862784489824,0.716373186233426,0.999372534606144
"ENSMUSG00000000948","Gm38393",0.0692035682043236,0.00133661713169125,0.143818873457263,0.79812769304289,0.999372534606144
"ENSMUSG00000000957","Mmp14",0.328716948970537,0.00263950195036135,0.143842268100922,0.874930279404647,0.999372534606144
"ENSMUSG00000000959","Oxa1l",0.553628545634589,0.00306551010209337,0.143859241906566,0.733292092881429,0.999372534606144
"ENSMUSG00000001016","Ilf2",0.0173008920510809,0.000492925236620819,0.143825411398354,0.633838449322,0.999372534606144
"ENSMUSG00000001017","Chtop",4.77491452754304,-1.48314129520479e-05,0.143678944874947,0.99249595614269,0.999372534606144
"ENSMUSG00000001018","Snapin",0.148137844015725,0.00185629122781997,0.143823989610084,0.932705961798619,0.999372534606144
"ENSMUSG00000001025","S100a6",0.0692035682043236,0.00133661713169125,0.143818873457263,0.79812769304289,0.999372534606144
"ENSMUSG00000001034","Mapk7",14.5229016680755,0.00509875794343504,0.143977182163554,NA,NA
"ENSMUSG00000001036","Epn2",0.0173008920510809,0.000492925236620819,0.143825411398354,0.633838449322,0.999372534606144
"ENSMUSG00000001056","Nhp2",45.4606441807006,0.00436739266455614,0.143685345820787,0.6341697310155,0.999372534606144
"ENSMUSG00000001062","Vps9d1",5.59280503035325,-0.000339057493408611,0.143674165312135,0.951785337480443,0.999372534606144
"ENSMUSG00000001098","Kctd10",1.65276493110548,-0.00467437868180305,0.143955833709644,0.141177607641627,0.999372534606144
"ENSMUSG00000001100","Poldip2",9.87264028207995,-0.000559409947721348,0.143628389628074,0.937665414742415,0.999372534606144
"ENSMUSG00000001105","Ift20",15.4496554741472,-0.00468499078892854,0.143801043022978,0.511810473481293,0.999372534606144
"ENSMUSG00000001127","Araf",1.0899561992181,0.00354981535492017,0.143884506021816,0.558769086451591,0.999372534606144
"ENSMUSG00000001128","Cfp",2.27255178027003,-0.00500621646561659,0.143973802563977,0.100575464216722,0.999372534606144
"ENSMUSG00000001143","Lman2l",0.0865044602554045,0.0015072101817659,0.14381960969176,0.839415276946219,0.999372534606144
"ENSMUSG00000001158","Snrnp27",7.19538049518904,-0.00226308051718335,0.143721373015288,0.733068427301993,0.999372534606144
"ENSMUSG00000001173","Ocrl",0.204603927962778,0.00186920903057038,0.143826375373501,0.765226373709535,0.999372534606144
"ENSMUSG00000001175","Calm1",62.1671445194988,-0.00481937241286944,0.143724863752517,0.563010619553627,0.999372534606144
"ENSMUSG00000001211","Agpat3",38.0296392992804,-0.00558044479026411,0.143799493828362,0.486660977030555,0.999372534606144
"ENSMUSG00000001227","Sema6b",2.99628675620836,0.00593260626234877,0.143999004507387,0.247587923982249,0.999372534606144
"ENSMUSG00000001248","Gramd1a",2.97902441187902,0.00717234691578599,0.144068970080799,0.207430176111169,0.999372534606144
"ENSMUSG00000001270","Ckb",35.0152816171133,0.00776445380990295,0.144044754417725,0.261074970435861,0.999372534606144
"ENSMUSG00000001281","Itgb7",0.0865044602554045,0.0015072101817659,0.14381960969176,0.839415276946219,0.999372534606144
"ENSMUSG00000001285","Myg1",0.173008920510809,0.00208802977375337,0.143827332532543,0.978837816738114,0.999372534606144
"ENSMUSG00000001289","Pfdn5",53.5418211239987,-0.00968006761486907,0.144057658535522,0.308831549789718,0.999372534606144
"ENSMUSG00000001300","Efnb2",2.94545598826342,0.00573938766205364,0.143988521414539,0.258211879320078,0.999372534606144
"ENSMUSG00000001305","Rrp15",0.130836951964644,0.0017281181974123,0.143822512979616,0.904108226587306,0.999372534606144
"ENSMUSG00000001313","Rnd2",6.75789547082217,0.00647726067674087,0.144047882340973,0.125970951740317,0.999372534606144
"ENSMUSG00000001323","Srr",6.55369900716205,-0.000157266817375488,0.143678496950544,0.974820100369635,0.999372534606144
"ENSMUSG00000001334","Fndc5",0.0865044602554045,0.0015072101817659,0.14381960969176,0.839415276946219,0.999372534606144
"ENSMUSG00000001366","Fbxo9",2.89233862943459,-0.00520403205234545,0.143985306420344,0.0772551903696787,0.999372534606144
"ENSMUSG00000001380","Hars",4.52798822868926,0.00131434733039173,0.143653408310542,0.867226124693041,0.999372534606144
"ENSMUSG00000001383","Zmat2",1.33443569673335,0.00436635979759702,0.143909372442852,0.475010712140938,0.999372534606144
"ENSMUSG00000001415","Smg5",1.41867314818863,0.00373162801633738,0.143894759024087,NA,NA
"ENSMUSG00000001416","Cct3",0.224911596664052,0.00231316655601714,0.143832502909003,0.965097389887136,0.999372534606144
"ENSMUSG00000001419","Mef2d",0.657433897941074,0.00319467502656444,0.14386539750352,0.687582120550011,0.999372534606144
"ENSMUSG00000001420","Tmem79",0.121106244357566,0.001779265291639,0.14382221732148,0.905224626993963,0.999372534606144
"ENSMUSG00000001424","Snd1",1.36189676485861,0.00459502090519422,0.143918968513106,0.454470230021584,0.999372534606144
"ENSMUSG00000001440","Kpnb1",2.58863553142643,0.00570052633667742,0.143983031549985,0.279709477499468,0.999372534606144
